date,money market yield,continuous rate
1969-03-07,0.0643,0.06231731
1969-03-10,0.0641,0.06212937
1969-03-11,0.0637,0.0617534
1969-03-12,0.0631,0.06118917
1969-03-13,0.0632,0.06128323
1969-03-14,0.0629,0.06100102
1969-03-17,0.0635,0.06156536
1969-03-18,0.0633,0.06137728
1969-03-19,0.063,0.0610951
1969-03-20,0.063,0.0610951
1969-03-21,0.0628,0.06090693
1969-03-24,0.0626,0.06071874
1969-03-25,0.0627,0.06081284
1969-03-26,0.0627,0.06081284
1969-03-27,0.0628,0.06090693
1969-03-28,0.0627,0.06081284
1969-04-01,0.0624,0.0605305
1969-04-02,0.0625,0.06062462
1969-04-03,0.0625,0.06062462
1969-04-07,0.0631,0.06118917
1969-04-08,0.0624,0.0605305
1969-04-09,0.0623,0.06043637
1969-04-10,0.0623,0.06043637
1969-04-11,0.0622,0.06034223
1969-04-14,0.0619,0.06005976
1969-04-15,0.0625,0.06062462
1969-04-16,0.0623,0.06043637
1969-04-17,0.0628,0.06090693
1969-04-18,0.0629,0.06100102
1969-04-21,0.0629,0.06100102
1969-04-22,0.0628,0.06090693
1969-04-23,0.0628,0.06090693
1969-04-24,0.0629,0.06100102
1969-04-25,0.0627,0.06081284
1969-04-28,0.0626,0.06071874
1969-04-29,0.0626,0.06071874
1969-04-30,0.0626,0.06071874
1969-05-01,0.0632,0.06128323
1969-05-02,0.0633,0.06137728
1969-05-05,0.0631,0.06118917
1969-05-06,0.0632,0.06128323
1969-05-07,0.0633,0.06137728
1969-05-08,0.0634,0.06147132
1969-05-09,0.0642,0.06222334
1969-05-12,0.0645,0.06250521
1969-05-13,0.0642,0.06222334
1969-05-14,0.0638,0.0618474
1969-05-15,0.064,0.06203539
1969-05-16,0.0643,0.06231731
1969-05-19,0.0646,0.06259914
1969-05-20,0.0644,0.06241126
1969-05-21,0.0639,0.0619414
1969-05-22,0.064,0.06203539
1969-05-23,0.0643,0.06231731
1969-05-26,0.0648,0.06278699
1969-05-27,0.0658,0.06372569
1969-05-28,0.0663,0.06419471
1969-05-29,0.0664,0.06428849
1969-06-02,0.0665,0.06438226
1969-06-03,0.0669,0.06475725
1969-06-04,0.0678,0.06560046
1969-06-05,0.0691,0.06681717
1969-06-06,0.0694,0.06709774
1969-06-09,0.0718,0.06933948
1969-06-10,0.0708,0.06840603
1969-06-11,0.0715,0.06905954
1969-06-12,0.0707,0.06831264
1969-06-13,0.0696,0.06728475
1969-06-16,0.0685,0.0662558
1969-06-17,0.0685,0.0662558
1969-06-18,0.0687,0.06644296
1969-06-19,0.0695,0.06719125
1969-06-20,0.0705,0.06812583
1969-06-23,0.071,0.06859279
1969-06-24,0.0724,0.06989913
1969-06-25,0.073,0.07045846
1969-06-26,0.0729,0.07036526
1969-06-27,0.0739,0.07129688
1969-06-30,0.0758,0.07306457
1969-07-01,0.0767,0.07390081
1969-07-02,0.0777,0.07482914
1969-07-03,0.0773,0.07445791
1969-07-07,0.0776,0.07473635
1969-07-08,0.0771,0.07427224
1969-07-09,0.0776,0.07473635
1969-07-10,0.0768,0.07399368
1969-07-11,0.075,0.07232066
1969-07-14,0.0759,0.07315752
1969-07-15,0.076,0.07325046
1969-07-16,0.0748,0.0721346
1969-07-17,0.0749,0.07222763
1969-07-18,0.075,0.07232066
1969-07-22,0.0753,0.07259969
1969-07-23,0.0753,0.07259969
1969-07-24,0.0753,0.07259969
1969-07-25,0.0754,0.07269269
1969-07-28,0.076,0.07325046
1969-07-29,0.0759,0.07315752
1969-07-30,0.0756,0.07287865
1969-07-31,0.0757,0.07297161
1969-08-01,0.0758,0.07306457
1969-08-04,0.075,0.07232066
1969-08-05,0.0745,0.07185544
1969-08-06,0.0747,0.07204155
1969-08-07,0.0747,0.07204155
1969-08-08,0.0751,0.07241368
1969-08-11,0.0758,0.07306457
1969-08-12,0.0762,0.07343632
1969-08-13,0.0763,0.07352923
1969-08-14,0.0754,0.07269269
1969-08-15,0.0754,0.07269269
1969-08-18,0.0744,0.07176237
1969-08-19,0.0741,0.0714831
1969-08-20,0.0741,0.0714831
1969-08-21,0.0745,0.07185544
1969-08-22,0.0753,0.07259969
1969-08-25,0.0757,0.07297161
1969-08-26,0.0763,0.07352923
1969-08-27,0.0764,0.07362214
1969-08-28,0.0768,0.07399368
1969-08-29,0.0764,0.07362214
1969-09-02,0.077,0.0741794
1969-09-03,0.0776,0.07473635
1969-09-04,0.0775,0.07464354
1969-09-05,0.0774,0.07455073
1969-09-08,0.0781,0.07520023
1969-09-09,0.078,0.07510747
1969-09-10,0.0779,0.0750147
1969-09-11,0.0779,0.0750147
1969-09-12,0.078,0.07510747
1969-09-15,0.0782,0.07529298
1969-09-16,0.0782,0.07529298
1969-09-17,0.0779,0.0750147
1969-09-18,0.0783,0.07538573
1969-09-19,0.0781,0.07520023
1969-09-22,0.078,0.07510747
1969-09-23,0.0778,0.07492193
1969-09-24,0.0781,0.07520023
1969-09-25,0.0784,0.07547846
1969-09-26,0.0794,0.07640533
1969-09-29,0.0796,0.0765906
1969-09-30,0.0801,0.07705363
1969-10-01,0.0803,0.07723878
1969-10-02,0.0795,0.07649797
1969-10-03,0.0791,0.07612736
1969-10-06,0.0787,0.07575661
1969-10-07,0.0784,0.07547846
1969-10-08,0.0779,0.0750147
1969-10-09,0.0783,0.07538573
1969-10-10,0.0777,0.07482914
1969-10-14,0.0766,0.07380793
1969-10-15,0.0767,0.07390081
1969-10-16,0.0759,0.07315752
1969-10-17,0.0747,0.07204155
1969-10-20,0.0736,0.07101749
1969-10-21,0.0729,0.07036526
1969-10-22,0.0737,0.07111063
1969-10-23,0.0748,0.0721346
1969-10-24,0.0747,0.07204155
1969-10-27,0.0747,0.07204155
1969-10-28,0.0753,0.07259969
1969-10-29,0.0755,0.07278567
1969-10-30,0.0757,0.07297161
1969-10-31,0.0758,0.07306457
1969-11-03,0.0757,0.07297161
1969-11-05,0.0767,0.07390081
1969-11-06,0.0774,0.07455073
1969-11-07,0.0773,0.07445791
1969-11-10,0.0774,0.07455073
1969-11-12,0.0779,0.0750147
1969-11-13,0.0784,0.07547846
1969-11-14,0.0783,0.07538573
1969-11-17,0.0788,0.07584931
1969-11-18,0.0796,0.0765906
1969-11-19,0.0799,0.07686844
1969-11-20,0.081,0.07788654
1969-11-21,0.0812,0.07807154
1969-11-24,0.0807,0.07760898
1969-11-25,0.0801,0.07705363
1969-11-26,0.0805,0.0774239
1969-11-28,0.0804,0.07733134
1969-12-01,0.0793,0.07631268
1969-12-02,0.0797,0.07668322
1969-12-03,0.0805,0.0774239
1969-12-04,0.0806,0.07751644
1969-12-05,0.0807,0.07760898
1969-12-08,0.0812,0.07807154
1969-12-09,0.0818,0.07862632
1969-12-10,0.0821,0.0789036
1969-12-11,0.0818,0.07862632
1969-12-12,0.0813,0.07816402
1969-12-15,0.0811,0.07797904
1969-12-16,0.0816,0.07844143
1969-12-17,0.0816,0.07844143
1969-12-18,0.0821,0.0789036
1969-12-19,0.082,0.07881118
1969-12-22,0.0818,0.07862632
1969-12-23,0.0822,0.07899601
1969-12-24,0.0822,0.07899601
1969-12-26,0.0823,0.07908841
1969-12-29,0.084,0.0806579
1969-12-30,0.0836,0.08028883
1969-12-31,0.0832,0.07991962
1970-01-02,0.0828,0.07955028
1970-01-05,0.0821,0.0789036
1970-01-06,0.0822,0.07899601
1970-01-07,0.0823,0.07908841
1970-01-08,0.0818,0.07862632
1970-01-09,0.0808,0.07770151
1970-01-12,0.0802,0.07714621
1970-01-13,0.0798,0.07677584
1970-01-14,0.0798,0.07677584
1970-01-15,0.0804,0.07733134
1970-01-16,0.08,0.07696104
1970-01-19,0.0797,0.07668322
1970-01-20,0.08,0.07696104
1970-01-21,0.0803,0.07723878
1970-01-22,0.0807,0.07760898
1970-01-23,0.0811,0.07797904
1970-01-26,0.0812,0.07807154
1970-01-27,0.0814,0.0782565
1970-01-28,0.0815,0.07834897
1970-01-29,0.082,0.07881118
1970-01-30,0.0815,0.07834897
1970-02-02,0.0804,0.07733134
1970-02-03,0.0792,0.07622003
1970-02-04,0.0794,0.07640533
1970-02-05,0.0796,0.0765906
1970-02-06,0.0784,0.07547846
1970-02-09,0.0776,0.07473635
1970-02-10,0.0778,0.07492193
1970-02-11,0.0777,0.07482914
1970-02-13,0.0757,0.07297161
1970-02-16,0.0752,0.07250669
1970-02-17,0.0747,0.07204155
1970-02-18,0.074,0.07139
1970-02-19,0.0736,0.07101749
1970-02-20,0.074,0.07139
1970-02-24,0.0735,0.07092434
1970-02-25,0.0727,0.07017883
1970-02-26,0.071,0.06859279
1970-02-27,0.0711,0.06868616
1970-03-02,0.0714,0.0689662
1970-03-03,0.0713,0.06887286
1970-03-04,0.0707,0.06831264
1970-03-05,0.07,0.06765865
1970-03-06,0.0691,0.06681717
1970-03-09,0.069,0.06672363
1970-03-10,0.069,0.06672363
1970-03-11,0.0697,0.06737824
1970-03-12,0.0703,0.06793898
1970-03-13,0.071,0.06859279
1970-03-16,0.0706,0.06821924
1970-03-17,0.0713,0.06887286
1970-03-18,0.071,0.06859279
1970-03-19,0.0693,0.06700423
1970-03-20,0.0692,0.06691071
1970-03-23,0.0683,0.0660686
1970-03-24,0.0677,0.0655068
1970-03-25,0.0673,0.06513209
1970-03-26,0.0681,0.06588137
1970-03-30,0.0695,0.06719125
1970-03-31,0.069,0.06672363
1970-04-01,0.0682,0.06597499
1970-04-02,0.0681,0.06588137
1970-04-03,0.0682,0.06597499
1970-04-06,0.0684,0.0661622
1970-04-07,0.0684,0.0661622
1970-04-08,0.0682,0.06597499
1970-04-09,0.068,0.06578774
1970-04-10,0.0675,0.06531947
1970-04-13,0.0677,0.0655068
1970-04-14,0.0681,0.06588137
1970-04-15,0.0686,0.06634938
1970-04-16,0.0694,0.06709774
1970-04-17,0.0696,0.06728475
1970-04-20,0.0699,0.06756519
1970-04-21,0.0705,0.06812583
1970-04-22,0.071,0.06859279
1970-04-23,0.072,0.06952606
1970-04-24,0.0756,0.07287865
1970-04-27,0.0761,0.07334339
1970-04-28,0.0758,0.07306457
1970-04-29,0.0756,0.07287865
1970-04-30,0.0772,0.07436508
1970-05-01,0.0776,0.07473635
1970-05-04,0.0784,0.07547846
1970-05-05,0.0777,0.07482914
1970-05-06,0.0769,0.07408654
1970-05-07,0.0762,0.07343632
1970-05-08,0.0768,0.07399368
1970-05-11,0.078,0.07510747
1970-05-12,0.0779,0.0750147
1970-05-13,0.0777,0.07482914
1970-05-14,0.0778,0.07492193
1970-05-15,0.0775,0.07464354
1970-05-18,0.0771,0.07427224
1970-05-19,0.0769,0.07408654
1970-05-20,0.077,0.0741794
1970-05-21,0.0772,0.07436508
1970-05-22,0.0779,0.0750147
1970-05-25,0.0794,0.07640533
1970-05-26,0.0788,0.07584931
1970-05-27,0.0776,0.07473635
1970-05-28,0.0768,0.07399368
1970-05-29,0.0765,0.07371504
1970-06-01,0.0755,0.07278567
1970-06-02,0.0757,0.07297161
1970-06-03,0.0757,0.07297161
1970-06-04,0.0757,0.07297161
1970-06-05,0.076,0.07325046
1970-06-08,0.0758,0.07306457
1970-06-09,0.0758,0.07306457
1970-06-10,0.0756,0.07287865
1970-06-11,0.0757,0.07297161
1970-06-12,0.076,0.07325046
1970-06-15,0.0762,0.07343632
1970-06-16,0.076,0.07325046
1970-06-17,0.076,0.07325046
1970-06-18,0.0759,0.07315752
1970-06-19,0.076,0.07325046
1970-06-22,0.0755,0.07278567
1970-06-23,0.0749,0.07222763
1970-06-24,0.0752,0.07250669
1970-06-25,0.0748,0.0721346
1970-06-26,0.0744,0.07176237
1970-06-29,0.0742,0.0715762
1970-06-30,0.074,0.07139
1970-07-01,0.0735,0.07092434
1970-07-02,0.0726,0.07008561
1970-07-06,0.0726,0.07008561
1970-07-07,0.0726,0.07008561
1970-07-08,0.0727,0.07017883
1970-07-09,0.072,0.06952606
1970-07-10,0.0714,0.0689662
1970-07-13,0.0712,0.06877952
1970-07-14,0.0706,0.06821924
1970-07-15,0.0704,0.06803241
1970-07-16,0.0702,0.06784555
1970-07-17,0.0704,0.06803241
1970-07-20,0.0707,0.06831264
1970-07-21,0.0705,0.06812583
1970-07-22,0.0703,0.06793898
1970-07-23,0.0696,0.06728475
1970-07-24,0.0699,0.06756519
1970-07-27,0.0703,0.06793898
1970-07-28,0.0704,0.06803241
1970-07-29,0.0704,0.06803241
1970-07-30,0.0702,0.06784555
1970-07-31,0.07,0.06765865
1970-08-03,0.0701,0.0677521
1970-08-04,0.0704,0.06803241
1970-08-05,0.0708,0.06840603
1970-08-06,0.071,0.06859279
1970-08-07,0.0713,0.06887286
1970-08-10,0.0719,0.06943277
1970-08-11,0.0717,0.06924617
1970-08-12,0.0717,0.06924617
1970-08-13,0.0715,0.06905954
1970-08-14,0.0715,0.06905954
1970-08-17,0.0716,0.06915286
1970-08-18,0.071,0.06859279
1970-08-19,0.0702,0.06784555
1970-08-20,0.0698,0.06747172
1970-08-21,0.0686,0.06634938
1970-08-24,0.0664,0.06428849
1970-08-25,0.0666,0.06447602
1970-08-26,0.0667,0.06456977
1970-08-27,0.0675,0.06531947
1970-08-28,0.0681,0.06588137
1970-08-31,0.0684,0.0661622
1970-09-01,0.0684,0.0661622
1970-09-02,0.0682,0.06597499
1970-09-03,0.0684,0.0661622
1970-09-04,0.068,0.06578774
1970-09-08,0.0684,0.0661622
1970-09-09,0.0686,0.06634938
1970-09-10,0.0689,0.06663008
1970-09-11,0.0686,0.06634938
1970-09-14,0.0685,0.0662558
1970-09-15,0.0683,0.0660686
1970-09-16,0.0679,0.0656941
1970-09-17,0.0672,0.0650384
1970-09-18,0.0672,0.0650384
1970-09-21,0.0667,0.06456977
1970-09-22,0.0659,0.06381951
1970-09-23,0.0644,0.06241126
1970-09-24,0.065,0.0629748
1970-09-25,0.0655,0.06344417
1970-09-28,0.0665,0.06438226
1970-09-29,0.0663,0.06419471
1970-09-30,0.0658,0.06372569
1970-10-01,0.0658,0.06372569
1970-10-02,0.0658,0.06372569
1970-10-05,0.0654,0.06335032
1970-10-06,0.065,0.0629748
1970-10-07,0.0653,0.06325645
1970-10-08,0.0655,0.06344417
1970-10-09,0.065,0.0629748
1970-10-13,0.0648,0.06278699
1970-10-14,0.0642,0.06222334
1970-10-15,0.064,0.06203539
1970-10-16,0.0643,0.06231731
1970-10-19,0.0646,0.06259914
1970-10-20,0.0642,0.06222334
1970-10-21,0.0642,0.06222334
1970-10-22,0.0637,0.0617534
1970-10-23,0.0627,0.06081284
1970-10-26,0.0631,0.06118917
1970-10-27,0.0632,0.06128323
1970-10-28,0.0629,0.06100102
1970-10-29,0.0629,0.06100102
1970-10-30,0.0629,0.06100102
1970-11-02,0.0618,0.05996558
1970-11-04,0.0617,0.0598714
1970-11-05,0.0607,0.05892907
1970-11-06,0.06,0.05826891
1970-11-09,0.0592,0.05751391
1970-11-10,0.0593,0.05760831
1970-11-12,0.0587,0.05704174
1970-11-13,0.0574,0.05581306
1970-11-16,0.0554,0.05391984
1970-11-17,0.0542,0.05278219
1970-11-18,0.052,0.05069311
1970-11-19,0.0512,0.04993237
1970-11-20,0.0501,0.0488854
1970-11-23,0.0493,0.04812328
1970-11-24,0.0501,0.0488854
1970-11-25,0.0501,0.0488854
1970-11-27,0.0503,0.04907584
1970-11-30,0.0506,0.04936143
1970-12-01,0.0507,0.04945661
1970-12-02,0.0505,0.04926624
1970-12-03,0.0502,0.04898062
1970-12-04,0.0501,0.0488854
1970-12-07,0.0505,0.04926624
1970-12-08,0.051,0.04974209
1970-12-09,0.0514,0.05012261
1970-12-10,0.0512,0.04993237
1970-12-11,0.0506,0.04936143
1970-12-14,0.0498,0.04859967
1970-12-15,0.0496,0.04840914
1970-12-16,0.0497,0.04850441
1970-12-17,0.0492,0.04802797
1970-12-18,0.0486,0.04745594
1970-12-21,0.0492,0.04802797
1970-12-22,0.0498,0.04859967
1970-12-23,0.0497,0.04850441
1970-12-24,0.0494,0.04821857
1970-12-28,0.0494,0.04821857
1970-12-29,0.0497,0.04850441
1970-12-30,0.0498,0.04859967
1970-12-31,0.0494,0.04821857
1971-01-04,0.0492,0.04802797
1971-01-05,0.0495,0.04831386
1971-01-06,0.0503,0.04907584
1971-01-07,0.05,0.04879016
1971-01-08,0.0498,0.04859967
1971-01-11,0.0484,0.04726519
1971-01-12,0.0476,0.04650183
1971-01-13,0.047,0.04592893
1971-01-14,0.0456,0.04459088
1971-01-15,0.0454,0.04439959
1971-01-18,0.045,0.04401689
1971-01-19,0.0442,0.04325104
1971-01-20,0.0432,0.04229291
1971-01-21,0.0426,0.04171759
1971-01-22,0.0425,0.04162167
1971-01-25,0.0425,0.04162167
1971-01-26,0.0428,0.0419094
1971-01-27,0.043,0.04210118
1971-01-28,0.0426,0.04171759
1971-01-29,0.0423,0.04142981
1971-02-01,0.0422,0.04133386
1971-02-02,0.042,0.04114194
1971-02-03,0.0419,0.04104597
1971-02-04,0.0414,0.04056596
1971-02-05,0.0409,0.04008572
1971-02-08,0.0406,0.03979747
1971-02-09,0.0397,0.03893221
1971-02-10,0.0395,0.03873983
1971-02-11,0.0387,0.03796993
1971-02-16,0.0385,0.03777736
1971-02-17,0.0377,0.03700673
1971-02-18,0.0363,0.03565668
1971-02-19,0.036,0.03536714
1971-02-22,0.0366,0.03594613
1971-02-23,0.0368,0.03613905
1971-02-24,0.0369,0.03623549
1971-02-25,0.0367,0.03604259
1971-02-26,0.0369,0.03623549
1971-03-01,0.037,0.03633193
1971-03-02,0.0371,0.03642836
1971-03-03,0.0373,0.03662118
1971-03-04,0.0373,0.03662118
1971-03-05,0.0372,0.03652477
1971-03-08,0.0368,0.03613905
1971-03-09,0.036,0.03536714
1971-03-10,0.0358,0.03517408
1971-03-11,0.0348,0.03420817
1971-03-12,0.0355,0.0348844
1971-03-15,0.0358,0.03517408
1971-03-16,0.0357,0.03507753
1971-03-17,0.036,0.03536714
1971-03-18,0.0362,0.03556018
1971-03-19,0.0362,0.03556018
1971-03-22,0.0363,0.03565668
1971-03-23,0.0369,0.03623549
1971-03-24,0.037,0.03633193
1971-03-25,0.0374,0.03671758
1971-03-26,0.0381,0.03739212
1971-03-29,0.0391,0.03835495
1971-03-30,0.0394,0.03864362
1971-03-31,0.0392,0.03845119
1971-04-01,0.0396,0.03883602
1971-04-02,0.0402,0.039413
1971-04-05,0.0407,0.03989356
1971-04-06,0.0405,0.03970137
1971-04-07,0.0405,0.03970137
1971-04-08,0.0412,0.04037389
1971-04-12,0.0435,0.04258045
1971-04-13,0.0429,0.04200529
1971-04-14,0.0422,0.04133386
1971-04-15,0.0422,0.04133386
1971-04-16,0.0423,0.04142981
1971-04-19,0.0424,0.04152575
1971-04-20,0.0426,0.04171759
1971-04-21,0.0433,0.04238877
1971-04-22,0.0433,0.04238877
1971-04-23,0.044,0.04305949
1971-04-26,0.0448,0.04382548
1971-04-27,0.0458,0.04478214
1971-04-28,0.0467,0.04564236
1971-04-29,0.0476,0.04650183
1971-04-30,0.0477,0.04659729
1971-05-03,0.0479,0.04678816
1971-05-04,0.0485,0.04736057
1971-05-05,0.0491,0.04793265
1971-05-06,0.0491,0.04793265
1971-05-07,0.0486,0.04745594
1971-05-10,0.0485,0.04736057
1971-05-11,0.0484,0.04726519
1971-05-12,0.0492,0.04802797
1971-05-13,0.0508,0.04955178
1971-05-14,0.0513,0.05002749
1971-05-17,0.0526,0.05126329
1971-05-18,0.0533,0.05192809
1971-05-19,0.0517,0.0504079
1971-05-20,0.0504,0.04917104
1971-05-21,0.0518,0.05050298
1971-05-24,0.0522,0.05088321
1971-05-25,0.0516,0.05031281
1971-05-26,0.0505,0.04926624
1971-05-27,0.0504,0.04917104
1971-05-28,0.0513,0.05002749
1971-06-01,0.0515,0.05021772
1971-06-02,0.0501,0.0488854
1971-06-03,0.0498,0.04859967
1971-06-04,0.0507,0.04945661
1971-06-07,0.0529,0.05154826
1971-06-08,0.0532,0.05183315
1971-06-09,0.0539,0.05249757
1971-06-10,0.0544,0.05297188
1971-06-11,0.0556,0.05410933
1971-06-14,0.0575,0.05590763
1971-06-15,0.0588,0.05713619
1971-06-16,0.0586,0.05694728
1971-06-17,0.058,0.05638033
1971-06-18,0.0574,0.05581306
1971-06-21,0.057,0.05543471
1971-06-22,0.0584,0.05675833
1971-06-23,0.059,0.05732507
1971-06-24,0.0589,0.05723063
1971-06-25,0.0598,0.05808021
1971-06-28,0.0613,0.05949457
1971-06-29,0.0622,0.06034223
1971-06-30,0.0624,0.0605305
1971-07-01,0.0618,0.05996558
1971-07-02,0.0614,0.05958879
1971-07-06,0.0614,0.05958879
1971-07-07,0.0603,0.05855189
1971-07-08,0.0604,0.0586462
1971-07-09,0.0603,0.05855189
1971-07-12,0.0585,0.05685281
1971-07-13,0.0582,0.05656935
1971-07-14,0.0581,0.05647485
1971-07-15,0.0577,0.05609674
1971-07-16,0.059,0.05732507
1971-07-19,0.0602,0.05845757
1971-07-20,0.0601,0.05836324
1971-07-21,0.0597,0.05798585
1971-07-22,0.0604,0.0586462
1971-07-23,0.0613,0.05949457
1971-07-26,0.0618,0.05996558
1971-07-27,0.062,0.06015392
1971-07-28,0.0622,0.06034223
1971-07-29,0.0621,0.06024808
1971-07-30,0.0618,0.05996558
1971-08-02,0.0615,0.059683
1971-08-03,0.0623,0.06043637
1971-08-04,0.0622,0.06034223
1971-08-05,0.0621,0.06024808
1971-08-06,0.0622,0.06034223
1971-08-09,0.0626,0.06071874
1971-08-10,0.0628,0.06090693
1971-08-11,0.0626,0.06071874
1971-08-12,0.0621,0.06024808
1971-08-13,0.0609,0.0591176
1971-08-16,0.0576,0.05600219
1971-08-17,0.0553,0.05382509
1971-08-18,0.0548,0.05335118
1971-08-19,0.0535,0.05211795
1971-08-20,0.0542,0.05278219
1971-08-23,0.0559,0.05439348
1971-08-24,0.0548,0.05335118
1971-08-25,0.0545,0.05306672
1971-08-26,0.0543,0.05287704
1971-08-27,0.0542,0.05278219
1971-08-30,0.0537,0.05230778
1971-08-31,0.0528,0.05145328
1971-09-01,0.0535,0.05211795
1971-09-02,0.0538,0.05240268
1971-09-03,0.0532,0.05183315
1971-09-07,0.053,0.05164323
1971-09-08,0.0536,0.05221287
1971-09-09,0.0544,0.05297188
1971-09-10,0.0546,0.05316155
1971-09-13,0.0556,0.05410933
1971-09-14,0.0553,0.05382509
1971-09-15,0.0544,0.05297188
1971-09-16,0.054,0.05259245
1971-09-17,0.054,0.05259245
1971-09-20,0.0542,0.05278219
1971-09-21,0.0544,0.05297188
1971-09-22,0.0548,0.05335118
1971-09-23,0.0544,0.05297188
1971-09-24,0.0542,0.05278219
1971-09-27,0.0539,0.05249757
1971-09-28,0.0541,0.05268732
1971-09-29,0.0536,0.05221287
1971-09-30,0.0527,0.05135829
1971-10-01,0.0524,0.05107327
1971-10-04,0.0514,0.05012261
1971-10-05,0.0514,0.05012261
1971-10-06,0.0513,0.05002749
1971-10-07,0.0512,0.04993237
1971-10-08,0.0506,0.04936143
1971-10-12,0.0495,0.04831386
1971-10-13,0.0488,0.04764665
1971-10-14,0.0487,0.0475513
1971-10-15,0.049,0.04783733
1971-10-18,0.0497,0.04850441
1971-10-19,0.0495,0.04831386
1971-10-20,0.0484,0.04726519
1971-10-21,0.0478,0.04669273
1971-10-22,0.0472,0.04611994
1971-10-26,0.0466,0.04554681
1971-10-27,0.0465,0.04545126
1971-10-28,0.047,0.04592893
1971-10-29,0.0464,0.0453557
1971-11-01,0.046,0.04497337
1971-11-03,0.0453,0.04430393
1971-11-04,0.0455,0.04449524
1971-11-05,0.046,0.04497337
1971-11-08,0.0467,0.04564236
1971-11-09,0.0467,0.04564236
1971-11-10,0.0473,0.04621542
1971-11-11,0.047,0.04592893
1971-11-12,0.0466,0.04554681
1971-11-15,0.0465,0.04545126
1971-11-16,0.0458,0.04478214
1971-11-17,0.0458,0.04478214
1971-11-18,0.0459,0.04487776
1971-11-19,0.0462,0.04516455
1971-11-22,0.0468,0.04573789
1971-11-23,0.0478,0.04669273
1971-11-24,0.0474,0.0463109
1971-11-26,0.0484,0.04726519
1971-11-29,0.048,0.04688359
1971-11-30,0.0476,0.04650183
1971-12-01,0.047,0.04592893
1971-12-02,0.0469,0.04583342
1971-12-03,0.0466,0.04554681
1971-12-06,0.0466,0.04554681
1971-12-07,0.047,0.04592893
1971-12-08,0.0465,0.04545126
1971-12-09,0.0468,0.04573789
1971-12-10,0.0467,0.04564236
1971-12-13,0.0459,0.04487776
1971-12-14,0.0467,0.04564236
1971-12-15,0.0467,0.04564236
1971-12-16,0.0466,0.04554681
1971-12-17,0.0461,0.04506896
1971-12-20,0.0464,0.0453557
1971-12-21,0.0466,0.04554681
1971-12-22,0.0462,0.04516455
1971-12-23,0.045,0.04401689
1971-12-27,0.0442,0.04325104
1971-12-28,0.0442,0.04325104
1971-12-29,0.0449,0.04392119
1971-12-30,0.0448,0.04382548
1971-12-31,0.0446,0.04363404
1972-01-03,0.0449,0.04392119
1972-01-04,0.0447,0.04372976
1972-01-05,0.0442,0.04325104
1972-01-06,0.0435,0.04258045
1972-01-07,0.043,0.04210118
1972-01-10,0.0417,0.04085399
1972-01-11,0.0418,0.04094999
1972-01-12,0.0416,0.04075799
1972-01-13,0.0411,0.04027785
1972-01-14,0.0408,0.03998965
1972-01-17,0.0414,0.04056596
1972-01-18,0.0416,0.04075799
1972-01-19,0.0427,0.0418135
1972-01-20,0.0424,0.04152575
1972-01-21,0.0429,0.04200529
1972-01-24,0.0437,0.04277209
1972-01-25,0.0435,0.04258045
1972-01-26,0.0432,0.04229291
1972-01-27,0.0428,0.0419094
1972-01-28,0.0433,0.04238877
1972-01-31,0.0436,0.04267627
1972-02-01,0.0444,0.04344256
1972-02-02,0.044,0.04305949
1972-02-03,0.0443,0.0433468
1972-02-04,0.0436,0.04267627
1972-02-07,0.043,0.04210118
1972-02-08,0.0432,0.04229291
1972-02-09,0.0428,0.0419094
1972-02-10,0.0424,0.04152575
1972-02-11,0.042,0.04114194
1972-02-14,0.0419,0.04104597
1972-02-15,0.0417,0.04085399
1972-02-16,0.0412,0.04037389
1972-02-17,0.0414,0.04056596
1972-02-18,0.0418,0.04094999
1972-02-22,0.042,0.04114194
1972-02-23,0.0429,0.04200529
1972-02-24,0.0426,0.04171759
1972-02-25,0.0428,0.0419094
1972-02-28,0.043,0.04210118
1972-02-29,0.0434,0.04248461
1972-03-01,0.0428,0.0419094
1972-03-02,0.0423,0.04142981
1972-03-03,0.0427,0.0418135
1972-03-06,0.0427,0.0418135
1972-03-07,0.0429,0.04200529
1972-03-08,0.0429,0.04200529
1972-03-09,0.0436,0.04267627
1972-03-10,0.0452,0.04420825
1972-03-13,0.0464,0.0453557
1972-03-14,0.0474,0.0463109
1972-03-15,0.0488,0.04764665
1972-03-16,0.0484,0.04726519
1972-03-17,0.0488,0.04764665
1972-03-20,0.0489,0.047742
1972-03-21,0.0482,0.04707441
1972-03-22,0.0471,0.04602444
1972-03-23,0.0483,0.0471698
1972-03-24,0.0493,0.04812328
1972-03-27,0.0494,0.04821857
1972-03-28,0.0496,0.04840914
1972-03-29,0.0506,0.04936143
1972-03-30,0.0511,0.04983723
1972-04-03,0.0512,0.04993237
1972-04-04,0.0523,0.05097824
1972-04-05,0.0519,0.05059805
1972-04-06,0.0516,0.05031281
1972-04-07,0.0516,0.05031281
1972-04-10,0.0508,0.04955178
1972-04-11,0.0512,0.04993237
1972-04-12,0.0515,0.05021772
1972-04-13,0.0515,0.05021772
1972-04-14,0.0509,0.04964694
1972-04-17,0.0501,0.0488854
1972-04-18,0.0497,0.04850441
1972-04-19,0.0496,0.04840914
1972-04-20,0.0488,0.04764665
1972-04-21,0.0482,0.04707441
1972-04-24,0.0478,0.04669273
1972-04-25,0.0469,0.04583342
