date,money market yield,continuous rate
1976-08-25,0.0653,0.06137423
1976-08-26,0.0654,0.06146267
1976-08-27,0.066,0.06199299
1976-08-30,0.0657,0.0617279
1976-08-31,0.065,0.06110882
1976-09-01,0.065,0.06110882
1976-09-02,0.0654,0.06146267
1976-09-03,0.0652,0.06128578
1976-09-07,0.0646,0.06075471
1976-09-08,0.0644,0.06057756
1976-09-09,0.0649,0.06102031
1976-09-10,0.0646,0.06075471
1976-09-13,0.0647,0.06084326
1976-09-14,0.0649,0.06102031
1976-09-15,0.0645,0.06066614
1976-09-16,0.0641,0.06031172
1976-09-17,0.0626,0.0589804
1976-09-20,0.0634,0.05969088
1976-09-21,0.063,0.05933576
1976-09-22,0.0636,0.05986834
1976-09-23,0.0635,0.05977962
1976-09-24,0.0644,0.06057756
1976-09-27,0.0641,0.06031172
1976-09-28,0.0636,0.05986834
1976-09-29,0.0636,0.05986834
1976-09-30,0.0633,0.05960212
1976-10-01,0.0624,0.05880262
1976-10-04,0.0619,0.0583579
1976-10-05,0.0619,0.0583579
1976-10-06,0.0611,0.05764552
1976-10-07,0.0609,0.05746727
1976-10-08,0.0587,0.05550228
1976-10-12,0.058,0.05487543
1976-10-13,0.0582,0.05505461
1976-10-14,0.0581,0.05496503
1976-10-15,0.0575,0.0544272
1976-10-18,0.0577,0.05460654
1976-10-19,0.0585,0.05532326
1976-10-20,0.0595,0.05621771
1976-10-21,0.0598,0.05648574
1976-10-22,0.0607,0.05728895
1976-10-25,0.0611,0.05764552
1976-10-26,0.0605,0.05711057
1976-10-27,0.0601,0.05675362
1976-10-28,0.0599,0.05657505
1976-10-29,0.0603,0.05693213
1976-11-01,0.0603,0.05693213
1976-11-03,0.0607,0.05728895
1976-11-04,0.0595,0.05621771
1976-11-05,0.0601,0.05675362
1976-11-08,0.0604,0.05702136
1976-11-09,0.0607,0.05728895
1976-11-10,0.0603,0.05693213
1976-11-12,0.0601,0.05675362
1976-11-15,0.06,0.05666434
1976-11-16,0.0586,0.05541278
1976-11-17,0.0582,0.05505461
1976-11-18,0.0583,0.05514418
1976-11-19,0.0567,0.0537092
1976-11-22,0.0556,0.05272026
1976-11-23,0.0559,0.05299016
1976-11-24,0.0556,0.05272026
1976-11-26,0.0541,0.05136854
1976-11-29,0.0546,0.05181952
1976-11-30,0.0542,0.05145877
1976-12-01,0.054,0.05127829
1976-12-02,0.0534,0.05073648
1976-12-03,0.0531,0.05046536
1976-12-06,0.0537,0.05100746
1976-12-07,0.0541,0.05136854
1976-12-08,0.0543,0.05154898
1976-12-09,0.0544,0.05163917
1976-12-10,0.0531,0.05046536
1976-12-13,0.0543,0.05154898
1976-12-14,0.0539,0.05118803
1976-12-15,0.0538,0.05109776
1976-12-16,0.054,0.05127829
1976-12-17,0.054,0.05127829
1976-12-20,0.0534,0.05073648
1976-12-21,0.0537,0.05100746
1976-12-22,0.0534,0.05073648
1976-12-23,0.0536,0.05091715
1976-12-27,0.0537,0.05100746
1976-12-28,0.0539,0.05118803
1976-12-29,0.0539,0.05118803
1976-12-30,0.0538,0.05109776
1976-12-31,0.0534,0.05073648
1977-01-03,0.0542,0.05145877
1977-01-04,0.055,0.05218001
1977-01-05,0.0548,0.0519998
1977-01-06,0.0557,0.05281024
1977-01-07,0.0568,0.05379901
1977-01-10,0.0579,0.05478582
1977-01-11,0.0587,0.05550228
1977-01-12,0.0584,0.05523373
1977-01-13,0.0579,0.05478582
1977-01-14,0.0596,0.05630707
1977-01-17,0.0598,0.05648574
1977-01-18,0.0604,0.05702136
1977-01-19,0.0602,0.05684288
1977-01-20,0.0601,0.05675362
1977-01-21,0.0602,0.05684288
1977-01-24,0.0609,0.05746727
1977-01-25,0.0608,0.05737812
1977-01-26,0.0609,0.05746727
1977-01-27,0.0626,0.0589804
1977-01-28,0.0622,0.05862478
1977-01-31,0.0618,0.05826891
1977-02-01,0.062,0.05844688
1977-02-02,0.0628,0.05915811
1977-02-03,0.062,0.05844688
1977-02-04,0.0603,0.05693213
1977-02-07,0.0604,0.05702136
1977-02-08,0.0606,0.05719977
1977-02-09,0.0601,0.05675362
1977-02-10,0.0604,0.05702136
1977-02-11,0.0602,0.05684288
1977-02-14,0.0606,0.05719977
1977-02-15,0.0604,0.05702136
1977-02-16,0.0602,0.05684288
1977-02-17,0.0599,0.05657505
1977-02-18,0.0606,0.05719977
1977-02-22,0.0609,0.05746727
1977-02-23,0.0612,0.05773462
1977-02-24,0.062,0.05844688
1977-02-25,0.0614,0.05791278
1977-02-28,0.0608,0.05737812
1977-03-01,0.0616,0.05809088
1977-03-02,0.0612,0.05773462
1977-03-03,0.0608,0.05737812
1977-03-04,0.061,0.0575564
1977-03-07,0.0612,0.05773462
1977-03-08,0.0614,0.05791278
1977-03-09,0.0612,0.05773462
1977-03-10,0.0611,0.05764552
1977-03-11,0.0609,0.05746727
1977-03-14,0.0606,0.05719977
1977-03-15,0.0606,0.05719977
1977-03-16,0.0608,0.05737812
1977-03-17,0.0614,0.05791278
1977-03-18,0.0608,0.05737812
1977-03-21,0.0603,0.05693213
1977-03-22,0.0604,0.05702136
1977-03-23,0.0604,0.05702136
1977-03-24,0.0607,0.05728895
1977-03-25,0.061,0.0575564
1977-03-28,0.0611,0.05764552
1977-03-29,0.0608,0.05737812
1977-03-30,0.0605,0.05711057
1977-03-31,0.0601,0.05675362
1977-04-01,0.0602,0.05684288
1977-04-04,0.0603,0.05693213
1977-04-05,0.0601,0.05675362
1977-04-06,0.0604,0.05702136
1977-04-07,0.0602,0.05684288
1977-04-11,0.0596,0.05630707
1977-04-12,0.0598,0.05648574
1977-04-13,0.0596,0.05630707
1977-04-14,0.0573,0.0542478
1977-04-15,0.0578,0.05469619
1977-04-18,0.058,0.05487543
1977-04-19,0.0587,0.05550228
1977-04-20,0.0595,0.05621771
1977-04-21,0.0594,0.05612834
1977-04-22,0.0599,0.05657505
1977-04-25,0.0601,0.05675362
1977-04-26,0.06,0.05666434
1977-04-27,0.0601,0.05675362
1977-04-28,0.0603,0.05693213
1977-04-29,0.0614,0.05791278
1977-05-02,0.0615,0.05800184
1977-05-03,0.0615,0.05800184
1977-05-04,0.0611,0.05764552
1977-05-05,0.0616,0.05809088
1977-05-06,0.0624,0.05880262
1977-05-09,0.0625,0.05889152
1977-05-10,0.0627,0.05906926
1977-05-11,0.0634,0.05969088
1977-05-12,0.0632,0.05951335
1977-05-13,0.0628,0.05915811
1977-05-16,0.0626,0.0589804
1977-05-17,0.0625,0.05889152
1977-05-18,0.0624,0.05880262
1977-05-19,0.0637,0.05995705
1977-05-20,0.0643,0.06048896
1977-05-23,0.0638,0.06004574
1977-05-24,0.063,0.05933576
1977-05-25,0.0623,0.05871371
1977-05-26,0.0624,0.05880262
1977-05-27,0.062,0.05844688
1977-05-31,0.0618,0.05826891
1977-06-01,0.0624,0.05880262
1977-06-02,0.062,0.05844688
1977-06-03,0.0619,0.0583579
1977-06-06,0.0618,0.05826891
1977-06-07,0.0617,0.0581799
1977-06-08,0.0615,0.05800184
1977-06-09,0.0616,0.05809088
1977-06-10,0.0615,0.05800184
1977-06-13,0.0613,0.05782371
1977-06-14,0.0608,0.05737812
1977-06-15,0.0611,0.05764552
1977-06-16,0.0612,0.05773462
1977-06-17,0.061,0.0575564
1977-06-20,0.0611,0.05764552
1977-06-21,0.0612,0.05773462
1977-06-22,0.0612,0.05773462
1977-06-23,0.0612,0.05773462
1977-06-24,0.061,0.0575564
1977-06-27,0.0606,0.05719977
1977-06-28,0.0606,0.05719977
1977-06-29,0.0605,0.05711057
1977-06-30,0.0608,0.05737812
1977-07-01,0.0612,0.05773462
1977-07-05,0.0612,0.05773462
1977-07-06,0.0614,0.05791278
1977-07-07,0.0615,0.05800184
1977-07-08,0.0619,0.0583579
1977-07-11,0.0622,0.05862478
1977-07-12,0.0622,0.05862478
1977-07-13,0.0619,0.0583579
1977-07-15,0.0626,0.0589804
1977-07-18,0.063,0.05933576
1977-07-19,0.0631,0.05942457
1977-07-20,0.0635,0.05977962
1977-07-21,0.0638,0.06004574
1977-07-22,0.0635,0.05977962
1977-07-25,0.0629,0.05924695
1977-07-26,0.0628,0.05915811
1977-07-27,0.0637,0.05995705
1977-07-28,0.0648,0.06093179
1977-07-29,0.065,0.06110882
1977-08-01,0.0649,0.06102031
1977-08-02,0.0654,0.06146267
1977-08-03,0.0653,0.06137423
1977-08-04,0.0652,0.06128578
1977-08-05,0.0653,0.06137423
1977-08-08,0.0652,0.06128578
1977-08-09,0.0658,0.06181628
1977-08-10,0.0659,0.06190464
1977-08-11,0.0664,0.06234622
1977-08-12,0.0668,0.0626992
1977-08-15,0.0671,0.06296378
1977-08-16,0.0674,0.06322821
1977-08-17,0.0672,0.06305194
1977-08-18,0.0668,0.0626992
1977-08-19,0.0667,0.06261098
1977-08-22,0.0666,0.06252274
1977-08-23,0.0664,0.06234622
1977-08-24,0.0667,0.06261098
1977-08-25,0.0662,0.06216964
1977-08-26,0.0662,0.06216964
1977-08-29,0.0656,0.06163951
1977-08-30,0.0656,0.06163951
1977-08-31,0.0659,0.06190464
1977-09-01,0.0657,0.0617279
1977-09-02,0.0653,0.06137423
1977-09-06,0.0652,0.06128578
1977-09-07,0.0654,0.06146267
1977-09-08,0.0654,0.06146267
1977-09-09,0.0676,0.06340442
1977-09-12,0.0678,0.06358057
1977-09-13,0.0675,0.06331633
1977-09-14,0.0674,0.06322821
1977-09-15,0.067,0.0628756
1977-09-16,0.0668,0.0626992
1977-09-19,0.0666,0.06252274
1977-09-20,0.067,0.0628756
1977-09-21,0.0671,0.06296378
1977-09-22,0.0685,0.06419661
1977-09-23,0.0686,0.06428455
1977-09-26,0.0689,0.06454829
1977-09-27,0.068,0.06375666
1977-09-28,0.0681,0.06384468
1977-09-29,0.0679,0.06366862
1977-09-30,0.0682,0.06393269
1977-10-03,0.0684,0.06410865
1977-10-04,0.0684,0.06410865
1977-10-05,0.0686,0.06428455
1977-10-06,0.0689,0.06454829
1977-10-07,0.0696,0.06516313
1977-10-11,0.0706,0.06604017
1977-10-12,0.0714,0.0667407
1977-10-13,0.0719,0.06717803
1977-10-14,0.0717,0.06700314
1977-10-17,0.0722,0.06744024
1977-10-18,0.0723,0.06752762
1977-10-19,0.0722,0.06744024
1977-10-20,0.072,0.06726545
1977-10-21,0.0722,0.06744024
1977-10-24,0.072,0.06726545
1977-10-25,0.072,0.06726545
1977-10-26,0.0717,0.06700314
1977-10-27,0.0714,0.0667407
1977-10-28,0.0714,0.0667407
1977-10-31,0.0723,0.06752762
1977-11-01,0.0723,0.06752762
1977-11-02,0.0724,0.06761497
1977-11-03,0.0722,0.06744024
1977-11-04,0.072,0.06726545
1977-11-07,0.0717,0.06700314
1977-11-09,0.0716,0.06691567
1977-11-10,0.0715,0.06682819
1977-11-14,0.071,0.06639056
1977-11-15,0.0711,0.06647811
1977-11-16,0.0712,0.06656566
1977-11-17,0.071,0.06639056
1977-11-18,0.0711,0.06647811
1977-11-21,0.0712,0.06656566
1977-11-22,0.0714,0.0667407
1977-11-23,0.0711,0.06647811
1977-11-25,0.071,0.06639056
1977-11-28,0.0711,0.06647811
1977-11-29,0.0711,0.06647811
1977-11-30,0.0711,0.06647811
1977-12-01,0.0713,0.06665318
1977-12-02,0.0715,0.06682819
1977-12-05,0.0715,0.06682819
1977-12-06,0.0715,0.06682819
1977-12-07,0.0716,0.06691567
1977-12-08,0.0716,0.06691567
1977-12-09,0.0715,0.06682819
1977-12-12,0.0716,0.06691567
1977-12-13,0.0716,0.06691567
1977-12-14,0.0716,0.06691567
1977-12-15,0.0714,0.0667407
1977-12-16,0.0713,0.06665318
1977-12-19,0.0713,0.06665318
1977-12-20,0.0714,0.0667407
1977-12-21,0.0716,0.06691567
1977-12-22,0.0726,0.06778965
1977-12-23,0.0724,0.06761497
1977-12-27,0.0725,0.06770232
1977-12-28,0.0725,0.06770232
1977-12-29,0.0726,0.06778965
1977-12-30,0.0722,0.06744024
1978-01-03,0.0724,0.06761497
1978-01-04,0.0724,0.06761497
1978-01-05,0.0726,0.06778965
1978-01-06,0.0728,0.06796426
1978-01-09,0.0758,0.07057614
1978-01-10,0.0758,0.07057614
1978-01-11,0.076,0.07074978
1978-01-12,0.076,0.07074978
1978-01-13,0.0757,0.0704893
1978-01-16,0.0755,0.07031556
1978-01-17,0.0754,0.07022868
1978-01-18,0.0754,0.07022868
1978-01-19,0.0755,0.07031556
1978-01-20,0.0755,0.07031556
1978-01-23,0.0753,0.07014177
1978-01-24,0.0753,0.07014177
1978-01-25,0.0753,0.07014177
1978-01-26,0.0751,0.06996792
1978-01-27,0.0748,0.06970703
1978-01-30,0.0747,0.06962003
1978-01-31,0.0747,0.06962003
1978-02-01,0.0747,0.06962003
1978-02-02,0.0748,0.06970703
1978-02-03,0.0748,0.06970703
1978-02-06,0.075,0.06988097
1978-02-07,0.0752,0.07005485
1978-02-08,0.0752,0.07005485
1978-02-09,0.0752,0.07005485
1978-02-10,0.0753,0.07014177
1978-02-14,0.0757,0.0704893
1978-02-15,0.0759,0.07066297
1978-02-16,0.0764,0.07109688
1978-02-17,0.0763,0.07101013
1978-02-21,0.0765,0.07118362
1978-02-22,0.0765,0.07118362
1978-02-23,0.0765,0.07118362
1978-02-24,0.0761,0.07083658
1978-02-27,0.0759,0.07066297
1978-02-28,0.0757,0.0704893
1978-03-01,0.0759,0.07066297
1978-03-02,0.0759,0.07066297
1978-03-03,0.0759,0.07066297
1978-03-06,0.0758,0.07057614
1978-03-07,0.0756,0.07040244
1978-03-08,0.0754,0.07022868
1978-03-09,0.0756,0.07040244
1978-03-10,0.0754,0.07022868
1978-03-13,0.0754,0.07022868
1978-03-14,0.0754,0.07022868
1978-03-15,0.0754,0.07022868
1978-03-16,0.0754,0.07022868
1978-03-17,0.0755,0.07031556
1978-03-20,0.0753,0.07014177
1978-03-21,0.0753,0.07014177
1978-03-22,0.0754,0.07022868
1978-03-23,0.0756,0.07040244
1978-03-27,0.0761,0.07083658
1978-03-28,0.0764,0.07109688
1978-03-29,0.0764,0.07109688
1978-03-30,0.0764,0.07109688
1978-03-31,0.077,0.07161708
1978-04-03,0.0769,0.07153042
1978-04-04,0.0769,0.07153042
1978-04-05,0.0772,0.07179036
1978-04-06,0.0773,0.07187698
1978-04-07,0.0772,0.07179036
1978-04-10,0.0772,0.07179036
1978-04-11,0.0771,0.07170373
1978-04-12,0.0769,0.07153042
1978-04-13,0.0767,0.07135705
1978-04-14,0.0761,0.07083658
1978-04-17,0.076,0.07074978
1978-04-18,0.0762,0.07092336
1978-04-19,0.0777,0.0722233
1978-04-20,0.0779,0.07239637
1978-04-21,0.0781,0.07256938
1978-04-24,0.0782,0.07265587
1978-04-25,0.078,0.07248289
1978-04-26,0.0785,0.07291522
1978-04-27,0.0789,0.07326083
1978-04-28,0.0797,0.07395131
1978-05-01,0.0791,0.07343354
1978-05-02,0.0791,0.07343354
1978-05-03,0.0791,0.07343354
1978-05-04,0.079,0.07334719
1978-05-05,0.0796,0.07386506
1978-05-08,0.0798,0.07403756
1978-05-09,0.0798,0.07403756
1978-05-10,0.0798,0.07403756
1978-05-11,0.08,0.07421
1978-05-12,0.08,0.07421
1978-05-15,0.0798,0.07403756
1978-05-16,0.0797,0.07395131
1978-05-17,0.0798,0.07403756
1978-05-18,0.0804,0.07455471
1978-05-19,0.0807,0.07481309
1978-05-22,0.0807,0.07481309
1978-05-23,0.0807,0.07481309
1978-05-24,0.081,0.07507133
1978-05-25,0.081,0.07507133
1978-05-26,0.081,0.07507133
1978-05-31,0.0812,0.07524342
1978-06-01,0.0812,0.07524342
1978-06-02,0.0809,0.07498526
1978-06-05,0.0807,0.07481309
1978-06-06,0.0807,0.07481309
1978-06-07,0.0807,0.07481309
1978-06-08,0.0807,0.07481309
1978-06-09,0.0809,0.07498526
1978-06-12,0.0811,0.07515738
1978-06-13,0.0811,0.07515738
1978-06-14,0.0812,0.07524342
1978-06-15,0.0812,0.07524342
1978-06-16,0.0819,0.07584526
1978-06-19,0.0825,0.07636054
1978-06-20,0.0827,0.07653219
1978-06-21,0.0841,0.07773205
1978-06-22,0.0841,0.07773205
1978-06-23,0.0844,0.07798879
1978-06-26,0.0848,0.07833091
1978-06-27,0.0844,0.07798879
1978-06-28,0.0844,0.07798879
1978-06-29,0.0842,0.07781765
1978-06-30,0.0848,0.07833091
1978-07-03,0.0844,0.07798879
1978-07-05,0.0844,0.07798879
1978-07-06,0.0844,0.07798879
1978-07-07,0.0848,0.07833091
1978-07-10,0.085,0.07850187
1978-07-11,0.0848,0.07833091
1978-07-12,0.0848,0.07833091
1978-07-13,0.085,0.07850187
1978-07-14,0.0851,0.07858734
1978-07-17,0.0848,0.07833091
1978-07-18,0.0846,0.07815988
1978-07-19,0.0846,0.07815988
1978-07-20,0.085,0.07850187
1978-07-21,0.0859,0.07927051
1978-07-24,0.0857,0.07909981
1978-07-25,0.0855,0.07892904
1978-07-26,0.0852,0.07867279
1978-07-27,0.0847,0.0782454
1978-07-28,0.0845,0.07807434
1978-07-31,0.0847,0.0782454
1978-08-01,0.0845,0.07807434
1978-08-02,0.084,0.07764644
1978-08-03,0.0826,0.07644637
1978-08-04,0.0826,0.07644637
1978-08-07,0.0818,0.07575932
1978-08-08,0.0819,0.07584526
1978-08-09,0.0817,0.07567338
1978-08-10,0.0824,0.0762747
1978-08-11,0.0825,0.07636054
1978-08-14,0.0829,0.07670377
1978-08-15,0.0829,0.07670377
1978-08-16,0.085,0.07850187
1978-08-17,0.0848,0.07833091
1978-08-18,0.085,0.07850187
1978-08-21,0.0847,0.0782454
1978-08-22,0.0847,0.0782454
1978-08-23,0.0842,0.07781765
1978-08-24,0.0841,0.07773205
1978-08-25,0.0841,0.07773205
1978-08-28,0.0841,0.07773205
1978-08-29,0.0844,0.07798879
1978-08-30,0.0848,0.07833091
1978-08-31,0.0846,0.07815988
1978-09-01,0.085,0.07850187
1978-09-05,0.0846,0.07815988
1978-09-06,0.0844,0.07798879
1978-09-07,0.0844,0.07798879
1978-09-08,0.0846,0.07815988
1978-09-11,0.0843,0.07790323
1978-09-12,0.0845,0.07807434
1978-09-13,0.0845,0.07807434
1978-09-14,0.0845,0.07807434
1978-09-15,0.0849,0.0784164
1978-09-18,0.0852,0.07867279
1978-09-19,0.0854,0.07884364
1978-09-20,0.086,0.07935585
1978-09-21,0.0869,0.08012317
1978-09-22,0.0873,0.08046383
1978-09-25,0.0875,0.08063407
1978-09-26,0.0875,0.08063407
1978-09-27,0.0874,0.08054896
1978-09-28,0.0872,0.08037869
1978-09-29,0.087,0.08020836
1978-10-02,0.0871,0.08029353
1978-10-03,0.0869,0.08012317
1978-10-04,0.0869,0.08012317
1978-10-05,0.0869,0.08012317
1978-10-06,0.0869,0.08012317
1978-10-10,0.087,0.08020836
1978-10-11,0.087,0.08020836
1978-10-12,0.0869,0.08012317
1978-10-13,0.0869,0.08012317
1978-10-16,0.0873,0.08046383
1978-10-17,0.0877,0.08080426
1978-10-18,0.0883,0.08131446
1978-10-19,0.0884,0.08139945
1978-10-20,0.0885,0.08148441
1978-10-23,0.0884,0.08139945
1978-10-24,0.0885,0.08148441
1978-10-25,0.0896,0.08241812
1978-10-26,0.0905,0.08318077
1978-10-27,0.0912,0.08377314
1978-10-30,0.0935,0.08571456
1978-10-31,0.0949,0.08689261
1978-11-01,0.0944,0.0864722
1978-11-02,0.0942,0.08630393
1978-11-03,0.0949,0.08689261
1978-11-06,0.0945,0.08655631
1978-11-08,0.0949,0.08689261
1978-11-09,0.095,0.08697665
1978-11-10,0.0946,0.08664041
1978-11-13,0.094,0.08613561
1978-11-14,0.0941,0.08621978
1978-11-15,0.0934,0.0856303
1978-11-16,0.0921,0.08453372
1978-11-17,0.0919,0.0843648
1978-11-20,0.0919,0.0843648
1978-11-21,0.0923,0.08470258
1978-11-22,0.0937,0.08588302
1978-11-24,0.096,0.08781628
1978-11-27,0.096,0.08781628
1978-11-28,0.096,0.08781628
1978-11-29,0.0955,0.08739665
1978-11-30,0.0955,0.08739665
1978-12-01,0.095,0.08697665
1978-12-04,0.0951,0.08706068
1978-12-05,0.095,0.08697665
1978-12-06,0.095,0.08697665
1978-12-07,0.095,0.08697665
1978-12-08,0.0951,0.08706068
1978-12-11,0.0952,0.08714469
1978-12-12,0.0952,0.08714469
1978-12-13,0.0954,0.08731268
1978-12-14,0.0954,0.08731268
1978-12-15,0.0958,0.08764847
1978-12-18,0.0986,0.08999275
1978-12-19,0.0991,0.09041022
1978-12-20,0.0996,0.09082733
1978-12-21,0.0998,0.09099408
1978-12-22,0.0996,0.09082733
1978-12-26,0.0998,0.09099408
1978-12-27,0.0998,0.09099408
1978-12-28,0.0998,0.09099408
1978-12-29,0.0998,0.09099408
1979-01-02,0.1,0.09116078
1979-01-03,0.0998,0.09099408
1979-01-04,0.0988,0.09015978
1979-01-05,0.0987,0.09007627
1979-01-08,0.0992,0.09049367
1979-01-09,0.0992,0.09049367
1979-01-10,0.0994,0.09066053
1979-01-11,0.0992,0.09049367
1979-01-12,0.0992,0.09049367
1979-01-15,0.0991,0.09041022
1979-01-16,0.0992,0.09049367
1979-01-17,0.0991,0.09041022
1979-01-18,0.0992,0.09049367
1979-01-19,0.0991,0.09041022
1979-01-22,0.0986,0.08999275
1979-01-23,0.0985,0.08990921
1979-01-24,0.0985,0.08990921
1979-01-25,0.0978,0.08932408
1979-01-26,0.0967,0.08840319
1979-01-29,0.0967,0.08840319
1979-01-30,0.0968,0.08848698
1979-01-31,0.0964,0.08815174
1979-02-01,0.0961,0.08790017
1979-02-02,0.0948,0.08680856
1979-02-05,0.0953,0.08722869
1979-02-06,0.0958,0.08764847
1979-02-07,0.0967,0.08840319
1979-02-08,0.097,0.08865451
1979-02-09,0.097,0.08865451
1979-02-13,0.0969,0.08857075
1979-02-14,0.0967,0.08840319
1979-02-15,0.0968,0.08848698
1979-02-16,0.0968,0.08848698
1979-02-20,0.0969,0.08857075
1979-02-21,0.0971,0.08873825
1979-02-22,0.099,0.09032675
1979-02-23,0.0992,0.09049367
1979-02-26,0.0991,0.09041022
1979-02-27,0.0989,0.09024327
1979-02-28,0.0989,0.09024327
1979-03-01,0.0987,0.09007627
1979-03-02,0.0987,0.09007627
1979-03-05,0.0983,0.0897421
1979-03-06,0.0983,0.0897421
1979-03-07,0.0981,0.08957493
1979-03-08,0.0976,0.08915677
1979-03-09,0.0979,0.08940771
1979-03-12,0.0981,0.08957493
1979-03-13,0.098,0.08949133
1979-03-14,0.0982,0.08965852
1979-03-15,0.0982,0.08965852
1979-03-16,0.0984,0.08982566
1979-03-19,0.0981,0.08957493
1979-03-20,0.0979,0.08940771
1979-03-21,0.0979,0.08940771
1979-03-22,0.0977,0.08924043
1979-03-23,0.0977,0.08924043
1979-03-26,0.0976,0.08915677
1979-03-27,0.0973,0.0889057
1979-03-28,0.0971,0.08873825
1979-03-29,0.0967,0.08840319
1979-03-30,0.0972,0.08882198
1979-04-02,0.0974,0.0889894
1979-04-03,0.0973,0.0889057
1979-04-04,0.0971,0.08873825
1979-04-05,0.0968,0.08848698
1979-04-06,0.0975,0.08907309
1979-04-09,0.0981,0.08957493
1979-04-10,0.0981,0.08957493
1979-04-11,0.0985,0.08990921
1979-04-12,0.0985,0.08990921
1979-04-16,0.0986,0.08999275
1979-04-17,0.0977,0.08924043
1979-04-18,0.0971,0.08873825
1979-04-19,0.0968,0.08848698
1979-04-20,0.0973,0.0889057
1979-04-23,0.0973,0.0889057
1979-04-24,0.0975,0.08907309
1979-04-25,0.0977,0.08924043
1979-04-26,0.098,0.08949133
1979-04-27,0.0993,0.0905771
1979-04-30,0.0991,0.09041022
1979-05-01,0.0991,0.09041022
1979-05-02,0.0991,0.09041022
1979-05-03,0.0993,0.0905771
1979-05-04,0.0993,0.0905771
1979-05-07,0.0991,0.09041022
1979-05-08,0.0991,0.09041022
1979-05-09,0.099,0.09032675
1979-05-10,0.0992,0.09049367
1979-05-11,0.099,0.09032675
1979-05-14,0.0987,0.09007627
1979-05-15,0.0987,0.09007627
1979-05-16,0.0984,0.08982566
1979-05-17,0.0972,0.08882198
1979-05-18,0.0971,0.08873825
1979-05-21,0.0975,0.08907309
1979-05-22,0.0969,0.08857075
1979-05-23,0.0965,0.08823557
1979-05-24,0.0958,0.08764847
1979-05-25,0.095,0.08697665
1979-05-29,0.095,0.08697665
1979-05-31,0.0956,0.0874806
1979-06-01,0.0956,0.0874806
1979-06-04,0.0956,0.0874806
1979-06-05,0.095,0.08697665
1979-06-06,0.0943,0.08638807
1979-06-07,0.0929,0.08520883
1979-06-08,0.0925,0.08487139
1979-06-11,0.0927,0.08504014
1979-06-12,0.0905,0.08318077
1979-06-13,0.0908,0.08343473
1979-06-14,0.0912,0.08377314
1979-06-15,0.0924,0.08478699
1979-06-18,0.0926,0.08495577
1979-06-19,0.0924,0.08478699
1979-06-20,0.0925,0.08487139
1979-06-21,0.0925,0.08487139
1979-06-22,0.0927,0.08504014
1979-06-25,0.092,0.08444927
1979-06-26,0.0897,0.08250292
1979-06-27,0.0892,0.08207879
1979-06-28,0.0895,0.08233331
1979-06-29,0.0897,0.08250292
1979-07-02,0.0893,0.08216365
1979-07-03,0.0895,0.08233331
1979-07-05,0.0898,0.0825877
1979-07-06,0.09,0.08275722
1979-07-09,0.0904,0.08309609
1979-07-10,0.0904,0.08309609
1979-07-11,0.0904,0.08309609
1979-07-12,0.0901,0.08284196
1979-07-13,0.0901,0.08284196
1979-07-16,0.0908,0.08343473
1979-07-17,0.091,0.08360396
1979-07-18,0.091,0.08360396
1979-07-19,0.0914,0.08394225
