date,money market yield,continuous rate
2002-04-22,0.0167,0.01668839
2002-04-23,0.0168,0.01678825
2002-04-24,0.0167,0.01668839
2002-04-25,0.0168,0.01678825
2002-04-26,0.0168,0.01678825
2002-04-29,0.0173,0.01728754
2002-04-30,0.0177,0.01768696
2002-05-01,0.0176,0.01758711
2002-05-02,0.0174,0.0173874
2002-05-03,0.0173,0.01728754
2002-05-06,0.0174,0.0173874
2002-05-07,0.0177,0.01768696
2002-05-08,0.0176,0.01758711
2002-05-09,0.0174,0.0173874
2002-05-10,0.0173,0.01728754
2002-05-13,0.0177,0.01768696
2002-05-14,0.0178,0.01778681
2002-05-15,0.0176,0.01758711
2002-05-16,0.0174,0.0173874
2002-05-17,0.0173,0.01728754
2002-05-20,0.0173,0.01728754
2002-05-21,0.0173,0.01728754
2002-05-22,0.0172,0.01718769
2002-05-23,0.0173,0.01728754
2002-05-24,0.0171,0.01708783
2002-05-28,0.0173,0.01728754
2002-05-29,0.0173,0.01728754
2002-05-30,0.0173,0.01728754
2002-05-31,0.0172,0.01718769
2002-06-03,0.0172,0.01718769
2002-06-04,0.0173,0.01728754
2002-06-05,0.0175,0.01748725
2002-06-06,0.0174,0.0173874
2002-06-07,0.0174,0.0173874
2002-06-10,0.0175,0.01748725
2002-06-11,0.0175,0.01748725
2002-06-12,0.0174,0.0173874
2002-06-13,0.0171,0.01708783
2002-06-14,0.0171,0.01708783
2002-06-17,0.017,0.01698797
2002-06-18,0.017,0.01698797
2002-06-19,0.0169,0.01688811
2002-06-20,0.0168,0.01678825
2002-06-21,0.0168,0.01678825
2002-06-24,0.0166,0.01658853
2002-06-25,0.0174,0.0173874
2002-06-26,0.0172,0.01718769
2002-06-27,0.017,0.01698797
2002-06-28,0.0169,0.01688811
2002-07-01,0.0171,0.01708783
2002-07-02,0.0172,0.01718769
2002-07-03,0.0171,0.01708783
2002-07-05,0.0171,0.01708783
2002-07-08,0.0173,0.01728754
2002-07-09,0.0172,0.01718769
2002-07-10,0.0173,0.01728754
2002-07-11,0.0172,0.01718769
2002-07-12,0.0171,0.01708783
2002-07-15,0.0171,0.01708783
2002-07-16,0.0174,0.0173874
2002-07-17,0.0172,0.01718769
2002-07-18,0.0172,0.01718769
2002-07-19,0.0171,0.01708783
2002-07-22,0.0171,0.01708783
2002-07-23,0.0173,0.01728754
2002-07-24,0.017,0.01698797
2002-07-25,0.0171,0.01708783
2002-07-26,0.0171,0.01708783
2002-07-29,0.0173,0.01728754
2002-07-30,0.0173,0.01728754
2002-07-31,0.0173,0.01728754
2002-08-01,0.017,0.01698797
2002-08-02,0.0166,0.01658853
2002-08-05,0.0168,0.01678825
2002-08-06,0.0171,0.01708783
2002-08-07,0.0166,0.01658853
2002-08-08,0.0167,0.01668839
2002-08-09,0.0166,0.01658853
2002-08-12,0.0168,0.01678825
2002-08-13,0.0168,0.01678825
2002-08-14,0.0168,0.01678825
2002-08-15,0.0166,0.01658853
2002-08-16,0.0166,0.01658853
2002-08-19,0.0167,0.01668839
2002-08-20,0.0169,0.01688811
2002-08-21,0.0168,0.01678825
2002-08-22,0.0166,0.01658853
2002-08-23,0.0166,0.01658853
2002-08-26,0.0168,0.01678825
2002-08-27,0.0169,0.01688811
2002-08-28,0.0171,0.01708783
2002-08-29,0.0171,0.01708783
2002-08-30,0.017,0.01698797
2002-09-03,0.0169,0.01688811
2002-09-04,0.0169,0.01688811
2002-09-05,0.0166,0.01658853
2002-09-06,0.0168,0.01678825
2002-09-09,0.017,0.01698797
2002-09-10,0.0172,0.01718769
2002-09-11,0.0171,0.01708783
2002-09-12,0.017,0.01698797
2002-09-13,0.0168,0.01678825
2002-09-16,0.0169,0.01688811
2002-09-17,0.017,0.01698797
2002-09-18,0.017,0.01698797
2002-09-19,0.0164,0.0163888
2002-09-20,0.0164,0.0163888
2002-09-23,0.0165,0.01648867
2002-09-24,0.0168,0.01678825
2002-09-25,0.0167,0.01668839
2002-09-26,0.0166,0.01658853
2002-09-27,0.0163,0.01628894
2002-09-30,0.016,0.01598934
2002-10-01,0.0163,0.01628894
2002-10-02,0.0161,0.01608921
2002-10-03,0.0158,0.01578961
2002-10-04,0.016,0.01598934
2002-10-07,0.0161,0.01608921
2002-10-08,0.0162,0.01618907
2002-10-09,0.016,0.01598934
2002-10-10,0.0159,0.01588948
2002-10-11,0.0159,0.01588948
2002-10-15,0.0166,0.01658853
2002-10-16,0.0166,0.01658853
2002-10-17,0.0166,0.01658853
2002-10-18,0.0166,0.01658853
2002-10-21,0.0169,0.01688811
2002-10-22,0.0171,0.01708783
2002-10-23,0.0168,0.01678825
2002-10-24,0.0164,0.0163888
2002-10-25,0.0163,0.01628894
2002-10-28,0.0159,0.01588948
2002-10-29,0.0158,0.01578961
2002-10-30,0.0156,0.01558987
2002-10-31,0.0148,0.01479088
2002-11-01,0.0144,0.01439137
2002-11-04,0.0144,0.01439137
2002-11-05,0.0144,0.01439137
2002-11-06,0.0124,0.0123936
2002-11-07,0.012,0.011994
2002-11-08,0.0119,0.0118941
2002-11-12,0.012,0.011994
2002-11-13,0.0122,0.0121938
2002-11-14,0.0122,0.0121938
2002-11-15,0.0123,0.0122937
2002-11-18,0.0124,0.0123936
2002-11-19,0.0123,0.0122937
2002-11-20,0.0122,0.0121938
2002-11-21,0.0123,0.0122937
2002-11-22,0.0123,0.0122937
2002-11-25,0.0124,0.0123936
2002-11-26,0.0127,0.01269328
2002-11-27,0.0128,0.01279318
2002-11-29,0.0125,0.01249349
2002-12-02,0.0126,0.01259339
2002-12-03,0.0123,0.0122937
2002-12-04,0.0123,0.0122937
2002-12-05,0.0123,0.0122937
2002-12-06,0.0123,0.0122937
2002-12-09,0.0124,0.0123936
2002-12-10,0.0123,0.0122937
2002-12-11,0.0123,0.0122937
2002-12-12,0.012,0.011994
2002-12-13,0.012,0.011994
2002-12-16,0.012,0.011994
2002-12-17,0.0122,0.0121938
2002-12-18,0.012,0.011994
2002-12-19,0.0119,0.0118941
2002-12-20,0.0118,0.0117942
2002-12-23,0.0115,0.01149449
2002-12-24,0.0117,0.0116943
2002-12-26,0.0114,0.01139459
2002-12-27,0.0107,0.01069523
2002-12-30,0.0115,0.01149449
2002-12-31,0.012,0.011994
2003-01-02,0.0118,0.0117942
2003-01-03,0.0118,0.0117942
2003-01-06,0.0117,0.0116943
2003-01-07,0.0117,0.0116943
2003-01-08,0.0117,0.0116943
2003-01-09,0.0118,0.0117942
2003-01-10,0.0117,0.0116943
2003-01-13,0.0117,0.0116943
2003-01-14,0.0118,0.0117942
2003-01-15,0.0117,0.0116943
2003-01-16,0.0117,0.0116943
2003-01-17,0.0117,0.0116943
2003-01-21,0.0117,0.0116943
2003-01-22,0.0117,0.0116943
2003-01-23,0.0116,0.0115944
2003-01-24,0.0114,0.01139459
2003-01-27,0.0115,0.01149449
2003-01-28,0.0119,0.0118941
2003-01-29,0.0118,0.0117942
2003-01-30,0.0117,0.0116943
2003-01-31,0.0117,0.0116943
2003-02-03,0.0116,0.0115944
2003-02-04,0.0118,0.0117942
2003-02-05,0.0118,0.0117942
2003-02-06,0.0117,0.0116943
2003-02-07,0.0117,0.0116943
2003-02-10,0.0117,0.0116943
2003-02-11,0.0119,0.0118941
2003-02-12,0.0118,0.0117942
2003-02-13,0.0118,0.0117942
2003-02-14,0.0119,0.0118941
2003-02-18,0.0119,0.0118941
2003-02-19,0.0119,0.0118941
2003-02-20,0.0119,0.0118941
2003-02-21,0.012,0.011994
2003-02-24,0.0121,0.0120939
2003-02-25,0.0125,0.01249349
2003-02-26,0.0126,0.01259339
2003-02-27,0.0124,0.0123936
2003-02-28,0.0121,0.0120939
2003-03-03,0.012,0.011994
2003-03-04,0.0123,0.0122937
2003-03-05,0.0121,0.0120939
2003-03-06,0.012,0.011994
2003-03-07,0.0116,0.0115944
2003-03-10,0.0113,0.01129468
2003-03-11,0.0115,0.01149449
2003-03-12,0.0115,0.01149449
2003-03-13,0.0115,0.01149449
2003-03-14,0.0114,0.01139459
2003-03-17,0.0116,0.0115944
2003-03-18,0.0119,0.0118941
2003-03-19,0.0119,0.0118941
2003-03-20,0.0119,0.0118941
2003-03-21,0.0118,0.0117942
2003-03-24,0.0118,0.0117942
2003-03-25,0.0121,0.0120939
2003-03-26,0.0119,0.0118941
2003-03-27,0.0118,0.0117942
2003-03-28,0.0115,0.01149449
2003-03-31,0.0116,0.0115944
2003-04-01,0.0117,0.0116943
2003-04-02,0.0117,0.0116943
2003-04-03,0.0117,0.0116943
2003-04-04,0.0117,0.0116943
2003-04-07,0.0119,0.0118941
2003-04-08,0.0119,0.0118941
2003-04-09,0.0117,0.0116943
2003-04-10,0.0118,0.0117942
2003-04-11,0.0118,0.0117942
2003-04-14,0.0119,0.0118941
2003-04-15,0.0117,0.0116943
2003-04-16,0.0115,0.01149449
2003-04-17,0.0114,0.01139459
2003-04-21,0.0114,0.01139459
2003-04-22,0.0114,0.01139459
2003-04-23,0.0114,0.01139459
2003-04-24,0.0113,0.01129468
2003-04-25,0.0113,0.01129468
2003-04-28,0.0113,0.01129468
2003-04-29,0.0114,0.01139459
2003-04-30,0.0113,0.01129468
2003-05-01,0.0109,0.01089505
2003-05-02,0.0107,0.01069523
2003-05-05,0.0108,0.01079514
2003-05-06,0.0109,0.01089505
2003-05-07,0.0108,0.01079514
2003-05-08,0.0106,0.01059532
2003-05-09,0.0107,0.01069523
2003-05-12,0.0107,0.01069523
2003-05-13,0.0102,0.01019567
2003-05-14,0.0095,0.00949624
2003-05-15,0.0098,0.009796
2003-05-16,0.0098,0.009796
2003-05-19,0.0101,0.01009575
2003-05-20,0.0102,0.01019567
2003-05-21,0.0114,0.01139459
2003-05-22,0.0113,0.01129468
2003-05-23,0.0114,0.01139459
2003-05-27,0.0115,0.01149449
2003-05-28,0.0121,0.0120939
2003-05-29,0.0118,0.0117942
2003-05-30,0.0116,0.0115944
2003-06-02,0.0117,0.0116943
2003-06-03,0.0117,0.0116943
2003-06-04,0.0115,0.01149449
2003-06-05,0.0112,0.01119478
2003-06-06,0.0114,0.01139459
2003-06-09,0.0114,0.01139459
2003-06-10,0.011,0.01099496
2003-06-11,0.0107,0.01069523
2003-06-12,0.0102,0.01019567
2003-06-13,0.0092,0.00919648
2003-06-16,0.0093,0.0092964
2003-06-17,0.0093,0.0092964
2003-06-18,0.009,0.00899663
2003-06-19,0.0083,0.00829713
2003-06-20,0.0081,0.00809727
2003-06-23,0.0083,0.00829713
2003-06-24,0.0082,0.0081972
2003-06-25,0.0092,0.00919648
2003-06-26,0.0086,0.00859692
2003-06-27,0.008,0.00799733
2003-06-30,0.0081,0.00809727
2003-07-01,0.0089,0.0088967
2003-07-02,0.0087,0.00869685
2003-07-03,0.0087,0.00869685
2003-07-07,0.009,0.00899663
2003-07-08,0.0092,0.00919648
2003-07-09,0.009,0.00899663
2003-07-10,0.0089,0.0088967
2003-07-11,0.0089,0.0088967
2003-07-14,0.0088,0.00879677
2003-07-15,0.0088,0.00879677
2003-07-16,0.0085,0.00849699
2003-07-17,0.0084,0.00839706
2003-07-18,0.0084,0.00839706
2003-07-21,0.0086,0.00859692
2003-07-22,0.0089,0.0088967
2003-07-23,0.009,0.00899663
2003-07-24,0.0091,0.00909655
2003-07-25,0.0092,0.00919648
2003-07-28,0.0097,0.00969608
2003-07-29,0.0099,0.00989592
2003-07-30,0.0094,0.00939632
2003-07-31,0.0091,0.00909655
2003-08-01,0.0091,0.00909655
2003-08-04,0.0091,0.00909655
2003-08-05,0.0093,0.0092964
2003-08-06,0.0092,0.00919648
2003-08-07,0.0091,0.00909655
2003-08-08,0.0091,0.00909655
2003-08-11,0.0092,0.00919648
2003-08-12,0.0093,0.0092964
2003-08-13,0.0095,0.00949624
2003-08-14,0.0096,0.00959616
2003-08-15,0.0092,0.00919648
2003-08-18,0.0097,0.00969608
2003-08-19,0.0096,0.00959616
2003-08-20,0.0094,0.00939632
2003-08-21,0.0095,0.00949624
2003-08-22,0.0096,0.00959616
2003-08-25,0.0097,0.00969608
2003-08-26,0.0101,0.01009575
2003-08-27,0.01,0.00999584
2003-08-28,0.0099,0.00989592
2003-08-29,0.0098,0.009796
2003-09-02,0.0098,0.009796
2003-09-03,0.0098,0.009796
2003-09-04,0.0096,0.00959616
2003-09-05,0.0095,0.00949624
2003-09-08,0.0095,0.00949624
2003-09-09,0.0095,0.00949624
2003-09-10,0.0094,0.00939632
2003-09-11,0.0093,0.0092964
2003-09-12,0.0091,0.00909655
2003-09-15,0.0091,0.00909655
2003-09-16,0.0091,0.00909655
2003-09-17,0.009,0.00899663
2003-09-18,0.0089,0.0088967
2003-09-19,0.0088,0.00879677
2003-09-22,0.0088,0.00879677
2003-09-23,0.0089,0.0088967
2003-09-24,0.0089,0.0088967
2003-09-25,0.0088,0.00879677
2003-09-26,0.0087,0.00869685
2003-09-29,0.0087,0.00869685
2003-09-30,0.0087,0.00869685
2003-10-01,0.0088,0.00879677
2003-10-02,0.0086,0.00859692
2003-10-03,0.0087,0.00869685
2003-10-06,0.0087,0.00869685
2003-10-07,0.0085,0.00849699
2003-10-08,0.0088,0.00879677
2003-10-09,0.009,0.00899663
2003-10-10,0.0089,0.0088967
2003-10-14,0.0089,0.0088967
2003-10-15,0.009,0.00899663
2003-10-16,0.009,0.00899663
2003-10-17,0.009,0.00899663
2003-10-20,0.009,0.00899663
2003-10-21,0.0092,0.00919648
2003-10-22,0.0092,0.00919648
2003-10-23,0.0092,0.00919648
2003-10-24,0.0092,0.00919648
2003-10-27,0.0095,0.00949624
2003-10-28,0.0098,0.009796
2003-10-29,0.0098,0.009796
2003-10-30,0.0097,0.00969608
2003-10-31,0.0096,0.00959616
2003-11-03,0.0097,0.00969608
2003-11-04,0.0097,0.00969608
2003-11-05,0.0096,0.00959616
2003-11-06,0.0095,0.00949624
2003-11-07,0.0095,0.00949624
2003-11-10,0.0092,0.00919648
2003-11-12,0.0092,0.00919648
2003-11-13,0.0091,0.00909655
2003-11-14,0.0092,0.00919648
2003-11-17,0.0093,0.0092964
2003-11-18,0.0095,0.00949624
2003-11-19,0.0094,0.00939632
2003-11-20,0.0093,0.0092964
2003-11-21,0.0093,0.0092964
2003-11-24,0.0094,0.00939632
2003-11-25,0.0097,0.00969608
2003-11-26,0.0097,0.00969608
2003-11-28,0.0096,0.00959616
2003-12-01,0.0096,0.00959616
2003-12-02,0.0096,0.00959616
2003-12-03,0.0096,0.00959616
2003-12-04,0.0094,0.00939632
2003-12-05,0.0093,0.0092964
2003-12-08,0.0094,0.00939632
2003-12-09,0.0093,0.0092964
2003-12-10,0.0092,0.00919648
2003-12-11,0.0087,0.00869685
2003-12-12,0.0088,0.00879677
2003-12-15,0.0087,0.00869685
2003-12-16,0.0088,0.00879677
2003-12-17,0.0085,0.00849699
2003-12-18,0.0086,0.00859692
2003-12-19,0.0087,0.00869685
2003-12-22,0.0088,0.00879677
2003-12-23,0.0089,0.0088967
2003-12-24,0.0087,0.00869685
2003-12-26,0.0076,0.00759759
2003-12-29,0.0079,0.0078974
2003-12-30,0.0088,0.00879677
2003-12-31,0.009,0.00899663
2004-01-02,0.0088,0.00879677
2004-01-05,0.0088,0.00879677
2004-01-06,0.0088,0.00879677
2004-01-07,0.0088,0.00879677
2004-01-08,0.0087,0.00869685
2004-01-09,0.0087,0.00869685
2004-01-12,0.0088,0.00879677
2004-01-13,0.0086,0.00859692
2004-01-14,0.0085,0.00849699
2004-01-15,0.0082,0.0081972
2004-01-16,0.008,0.00799733
2004-01-20,0.008,0.00799733
2004-01-21,0.0082,0.0081972
2004-01-22,0.0074,0.00739772
2004-01-23,0.0079,0.0078974
2004-01-26,0.0082,0.0081972
2004-01-27,0.0089,0.0088967
2004-01-28,0.0089,0.0088967
2004-01-29,0.0087,0.00869685
2004-01-30,0.0085,0.00849699
2004-02-02,0.0087,0.00869685
2004-02-03,0.0093,0.0092964
2004-02-04,0.0091,0.00909655
2004-02-05,0.0089,0.0088967
2004-02-06,0.0089,0.0088967
2004-02-09,0.0089,0.0088967
2004-02-10,0.0091,0.00909655
2004-02-11,0.0089,0.0088967
2004-02-12,0.009,0.00899663
2004-02-13,0.009,0.00899663
2004-02-17,0.009,0.00899663
2004-02-18,0.0093,0.0092964
2004-02-19,0.0093,0.0092964
2004-02-20,0.0093,0.0092964
2004-02-23,0.0095,0.00949624
2004-02-24,0.0097,0.00969608
2004-02-25,0.0096,0.00959616
2004-02-26,0.0097,0.00969608
2004-02-27,0.0095,0.00949624
2004-03-01,0.0097,0.00969608
2004-03-02,0.0098,0.009796
2004-03-03,0.0097,0.00969608
2004-03-04,0.0097,0.00969608
2004-03-05,0.0095,0.00949624
2004-03-08,0.0095,0.00949624
2004-03-09,0.0098,0.009796
2004-03-10,0.0097,0.00969608
2004-03-11,0.0096,0.00959616
2004-03-12,0.0096,0.00959616
2004-03-15,0.0094,0.00939632
2004-03-16,0.0097,0.00969608
2004-03-17,0.0094,0.00939632
2004-03-18,0.0093,0.0092964
2004-03-19,0.0093,0.0092964
2004-03-22,0.0094,0.00939632
2004-03-23,0.0096,0.00959616
2004-03-24,0.0095,0.00949624
2004-03-25,0.0095,0.00949624
2004-03-26,0.0094,0.00939632
2004-03-29,0.0095,0.00949624
2004-03-30,0.0097,0.00969608
2004-03-31,0.0096,0.00959616
2004-04-01,0.0095,0.00949624
2004-04-02,0.0093,0.0092964
2004-04-05,0.0094,0.00939632
2004-04-06,0.0094,0.00939632
2004-04-07,0.0094,0.00939632
2004-04-08,0.0093,0.0092964
2004-04-12,0.0092,0.00919648
2004-04-13,0.0091,0.00909655
2004-04-14,0.0092,0.00919648
2004-04-15,0.0092,0.00919648
2004-04-16,0.0091,0.00909655
2004-04-19,0.0092,0.00919648
2004-04-20,0.0093,0.0092964
2004-04-21,0.0093,0.0092964
2004-04-22,0.0081,0.00809727
2004-04-23,0.0087,0.00869685
2004-04-26,0.0088,0.00879677
2004-04-27,0.0091,0.00909655
2004-04-28,0.0087,0.00869685
2004-04-29,0.0085,0.00849699
2004-04-30,0.0083,0.00829713
2004-05-03,0.0083,0.00829713
2004-05-04,0.0093,0.0092964
2004-05-05,0.009,0.00899663
2004-05-06,0.0089,0.0088967
2004-05-07,0.009,0.00899663
2004-05-10,0.0089,0.0088967
2004-05-11,0.0091,0.00909655
2004-05-12,0.009,0.00899663
2004-05-13,0.0088,0.00879677
2004-05-14,0.0087,0.00869685
2004-05-17,0.009,0.00899663
2004-05-18,0.0091,0.00909655
2004-05-19,0.0091,0.00909655
2004-05-20,0.009,0.00899663
2004-05-21,0.0091,0.00909655
2004-05-24,0.0092,0.00919648
2004-05-25,0.0095,0.00949624
2004-05-26,0.0094,0.00939632
2004-05-27,0.0094,0.00939632
2004-05-28,0.0094,0.00939632
2004-06-01,0.0097,0.00969608
2004-06-02,0.0097,0.00969608
2004-06-03,0.0096,0.00959616
2004-06-04,0.0096,0.00959616
2004-06-07,0.0097,0.00969608
2004-06-08,0.0103,0.01029558
2004-06-09,0.0103,0.01029558
2004-06-10,0.0102,0.01019567
2004-06-14,0.0107,0.01069523
2004-06-15,0.0109,0.01089505
2004-06-16,0.0105,0.01049541
2004-06-17,0.0102,0.01019567
2004-06-18,0.0103,0.01029558
2004-06-21,0.0104,0.0103955
2004-06-22,0.0108,0.01079514
2004-06-23,0.0108,0.01079514
2004-06-24,0.011,0.01099496
2004-06-25,0.011,0.01099496
2004-06-28,0.0112,0.01119478
2004-06-29,0.0119,0.0118941
2004-06-30,0.0117,0.0116943
2004-07-01,0.0101,0.01009575
2004-07-02,0.0107,0.01069523
2004-07-06,0.0111,0.01109487
2004-07-07,0.0116,0.0115944
2004-07-08,0.0114,0.01139459
2004-07-09,0.0114,0.01139459
2004-07-12,0.0116,0.0115944
2004-07-13,0.0119,0.0118941
2004-07-14,0.0117,0.0116943
2004-07-15,0.0115,0.01149449
2004-07-16,0.0115,0.01149449
2004-07-19,0.0116,0.0115944
2004-07-20,0.0122,0.0121938
2004-07-21,0.0121,0.0120939
2004-07-22,0.0121,0.0120939
2004-07-23,0.0123,0.0122937
2004-07-26,0.0129,0.01289307
2004-07-27,0.0135,0.01349241
2004-07-28,0.0132,0.01319275
2004-07-29,0.0129,0.01289307
2004-07-30,0.0127,0.01269328
2004-08-02,0.0128,0.01279318
2004-08-03,0.0137,0.01369219
2004-08-04,0.0134,0.01339252
2004-08-05,0.0134,0.01339252
2004-08-06,0.0136,0.0135923
2004-08-09,0.014,0.01399184
2004-08-10,0.0142,0.0141916
2004-08-11,0.014,0.01399184
2004-08-12,0.0131,0.01309285
2004-08-13,0.0132,0.01319275
2004-08-16,0.0136,0.0135923
2004-08-17,0.0138,0.01379207
2004-08-18,0.0137,0.01369219
2004-08-19,0.0135,0.01349241
2004-08-20,0.0134,0.01339252
2004-08-23,0.0133,0.01329264
2004-08-24,0.0139,0.01389196
2004-08-25,0.0138,0.01379207
2004-08-26,0.014,0.01399184
2004-08-27,0.0143,0.01429149
2004-08-30,0.0145,0.01449125
2004-08-31,0.0145,0.01449125
2004-09-01,0.0143,0.01429149
2004-09-02,0.0146,0.01459113
2004-09-03,0.0149,0.01489076
2004-09-07,0.0153,0.01529025
2004-09-08,0.0157,0.01568974
2004-09-09,0.0157,0.01568974
2004-09-10,0.016,0.01598934
2004-09-13,0.0159,0.01588948
2004-09-14,0.0157,0.01568974
2004-09-15,0.0156,0.01558987
2004-09-16,0.0155,0.01549
