date,money market yield,continuous rate
1982-03-29,0.1442,0.13923868
1982-03-30,0.1446,0.13961175
1982-03-31,0.1427,0.13783907
1982-04-01,0.1417,0.13690545
1982-04-02,0.1416,0.13681207
1982-04-05,0.1399,0.13522384
1982-04-06,0.1419,0.13709221
1982-04-07,0.1432,0.13830572
1982-04-08,0.1412,0.13643848
1982-04-12,0.139,0.1343825
1982-04-13,0.1396,0.13494343
1982-04-14,0.1406,0.13587797
1982-04-15,0.1414,0.13662528
1982-04-16,0.1394,0.13475647
1982-04-19,0.1384,0.13382141
1982-04-20,0.1377,0.13316661
1982-04-21,0.1349,0.13054525
1982-04-22,0.136,0.13157548
1982-04-23,0.135,0.13063893
1982-04-26,0.1367,0.1322308
1982-04-27,0.1356,0.13120091
1982-04-28,0.1364,0.13194998
1982-04-29,0.1364,0.13194998
1982-04-30,0.1351,0.13073261
1982-05-03,0.1393,0.13466298
1982-05-04,0.1388,0.13419549
1982-05-05,0.1372,0.13269876
1982-05-06,0.1341,0.12979566
1982-05-07,0.132,0.12782665
1982-05-10,0.1339,0.12960822
1982-05-11,0.1323,0.12810806
1982-05-12,0.1338,0.12951449
1982-05-13,0.1357,0.13129456
1982-05-14,0.133,0.12876452
1982-05-17,0.1329,0.12867075
1982-05-18,0.1325,0.12829564
1982-05-19,0.1311,0.1269822
1982-05-20,0.1239,0.12021368
1982-05-21,0.125,0.12124924
1982-05-24,0.1261,0.12228427
1982-05-25,0.1267,0.1228486
1982-05-26,0.1261,0.12228427
1982-05-27,0.1263,0.1224724
1982-05-28,0.1256,0.12181387
1982-06-01,0.1296,0.12557398
1982-06-02,0.1305,0.12641903
1982-06-03,0.1303,0.12623127
1982-06-04,0.1327,0.1284832
1982-06-07,0.1313,0.12716988
1982-06-08,0.1322,0.12801426
1982-06-09,0.1313,0.12716988
1982-06-10,0.1321,0.12792046
1982-06-11,0.1322,0.12801426
1982-06-14,0.1362,0.13176274
1982-06-15,0.1369,0.132418
1982-06-16,0.1373,0.13279234
1982-06-17,0.1414,0.13662528
1982-06-18,0.1437,0.13877225
1982-06-21,0.1423,0.13746568
1982-06-22,0.1435,0.13858565
1982-06-23,0.1442,0.13923868
1982-06-24,0.1444,0.13942522
1982-06-25,0.1457,0.14063732
1982-06-28,0.1446,0.13961175
1982-06-29,0.1432,0.13830572
1982-06-30,0.1414,0.13662528
1982-07-01,0.14,0.1353173
1982-07-02,0.1409,0.13615824
1982-07-06,0.1411,0.13634507
1982-07-07,0.1396,0.13494343
1982-07-08,0.1331,0.12885828
1982-07-09,0.1307,0.12660677
1982-07-12,0.1301,0.12604349
1982-07-13,0.1325,0.12829564
1982-07-14,0.1327,0.1284832
1982-07-15,0.1302,0.12613738
1982-07-16,0.1255,0.12171978
1982-07-19,0.1234,0.11974279
1982-07-20,0.1198,0.11634913
1982-07-21,0.1218,0.11823521
1982-07-22,0.1187,0.11531102
1982-07-23,0.1179,0.1145557
1982-07-26,0.1221,0.11851797
1982-07-27,0.123,0.119366
1982-07-28,0.1236,0.11993116
1982-07-29,0.1215,0.11795241
1982-07-30,0.119,0.1155942
1982-08-02,0.114,0.11086941
1982-08-03,0.1162,0.11294969
1982-08-04,0.114,0.11086941
1982-08-05,0.1158,0.11257162
1982-08-06,0.1194,0.1159717
1982-08-09,0.1158,0.11257162
1982-08-10,0.1165,0.1132332
1982-08-11,0.1173,0.11398902
1982-08-12,0.1113,0.10831338
1982-08-13,0.1082,0.10537464
1982-08-16,0.104,0.10138623
1982-08-17,0.0995,0.09710408
1982-08-18,0.0986,0.09624655
1982-08-19,0.0923,0.09023352
1982-08-20,0.0877,0.0858316
1982-08-23,0.0923,0.09023352
1982-08-24,0.0941,0.09195337
1982-08-25,0.0943,0.09214438
1982-08-26,0.0945,0.09233536
1982-08-27,0.1017,0.09919872
1982-08-30,0.1024,0.09986474
1982-08-31,0.1021,0.09957933
1982-09-01,0.104,0.10138623
1982-09-02,0.1018,0.09929388
1982-09-03,0.0998,0.09738984
1982-09-07,0.1009,0.09843729
1982-09-08,0.1025,0.09995986
1982-09-09,0.1002,0.0977708
1982-09-10,0.1038,0.10119611
1982-09-13,0.1013,0.09881804
1982-09-14,0.0998,0.09738984
1982-09-15,0.104,0.10138623
1982-09-16,0.1021,0.09957933
1982-09-17,0.0988,0.09643714
1982-09-20,0.1007,0.09824688
1982-09-21,0.0975,0.09519796
1982-09-22,0.095,0.09281275
1982-09-23,0.0953,0.09309912
1982-09-24,0.0942,0.09204888
1982-09-27,0.0936,0.09147578
1982-09-28,0.0915,0.08946866
1982-09-29,0.0904,0.08841651
1982-09-30,0.0868,0.08496922
1982-10-01,0.0852,0.08343519
1982-10-04,0.0971,0.09481651
1982-10-05,0.0945,0.09233536
1982-10-06,0.095,0.09281275
1982-10-07,0.0899,0.08793807
1982-10-08,0.0877,0.0858316
1982-10-12,0.0823,0.08065174
1982-10-13,0.0804,0.078826
1982-10-14,0.0814,0.07978713
1982-10-15,0.0827,0.0810359
1982-10-18,0.0803,0.07872987
1982-10-19,0.0812,0.07959494
1982-10-20,0.0821,0.08045964
1982-10-21,0.0831,0.08141998
1982-10-22,0.0852,0.08343519
1982-10-25,0.0886,0.08669361
1982-10-26,0.087,0.0851609
1982-10-27,0.0884,0.08650208
1982-10-28,0.0874,0.08554418
1982-10-29,0.0873,0.08544837
1982-11-01,0.0869,0.08506506
1982-11-03,0.0865,0.08468168
1982-11-04,0.0861,0.08429823
1982-11-05,0.0863,0.08448996
1982-11-08,0.0891,0.08717234
1982-11-09,0.088,0.08611898
1982-11-10,0.0881,0.08621476
1982-11-12,0.0893,0.0873638
1982-11-15,0.0905,0.08851218
1982-11-16,0.0896,0.08765096
1982-11-17,0.0896,0.08765096
1982-11-18,0.0886,0.08669361
1982-11-19,0.0865,0.08468168
1982-11-22,0.086,0.08420235
1982-11-23,0.0862,0.0843941
1982-11-24,0.0871,0.08525672
1982-11-26,0.0866,0.08477753
1982-11-29,0.0905,0.08851218
1982-11-30,0.0904,0.08841651
1982-12-01,0.0906,0.08860785
1982-12-02,0.0897,0.08774667
1982-12-03,0.0862,0.0843941
1982-12-06,0.0874,0.08554418
1982-12-07,0.0871,0.08525672
1982-12-08,0.088,0.08611898
1982-12-09,0.0876,0.0857358
1982-12-10,0.0881,0.08621476
1982-12-13,0.0871,0.08525672
1982-12-14,0.0831,0.08141998
1982-12-15,0.0832,0.08151598
1982-12-16,0.0843,0.08257177
1982-12-17,0.0851,0.08333927
1982-12-20,0.0851,0.08333927
1982-12-21,0.0842,0.08247582
1982-12-22,0.0845,0.08276368
1982-12-23,0.0845,0.08276368
1982-12-27,0.0845,0.08276368
1982-12-28,0.0852,0.08343519
1982-12-29,0.0858,0.08401059
1982-12-30,0.0853,0.0835311
1982-12-31,0.0842,0.08247582
1983-01-03,0.0838,0.08209194
1983-01-04,0.0848,0.08305149
1983-01-05,0.084,0.08228389
1983-01-06,0.0836,0.08189997
1983-01-07,0.0819,0.08026752
1983-01-10,0.0818,0.08017145
1983-01-11,0.0817,0.08007537
1983-01-12,0.0815,0.07988321
1983-01-13,0.081,0.07940273
1983-01-14,0.0797,0.07815294
1983-01-17,0.0811,0.07949884
1983-01-18,0.0811,0.07949884
1983-01-19,0.0823,0.08065174
1983-01-20,0.0827,0.0810359
1983-01-21,0.0853,0.0835311
1983-01-24,0.0862,0.0843941
1983-01-25,0.0847,0.08295556
1983-01-26,0.0856,0.08381881
1983-01-27,0.085,0.08324335
1983-01-28,0.0854,0.08362701
1983-01-31,0.0865,0.08468168
1983-02-01,0.0866,0.08477753
1983-02-02,0.087,0.0851609
1983-02-03,0.0876,0.0857358
1983-02-04,0.0884,0.08650208
1983-02-07,0.0883,0.08640631
1983-02-08,0.0884,0.08650208
1983-02-09,0.0883,0.08640631
1983-02-10,0.0869,0.08506506
1983-02-11,0.0867,0.08487338
1983-02-14,0.0882,0.08631054
1983-02-15,0.0881,0.08621476
1983-02-16,0.0869,0.08506506
1983-02-17,0.0869,0.08506506
1983-02-18,0.0857,0.0839147
1983-02-22,0.0851,0.08333927
1983-02-23,0.0846,0.08285962
1983-02-24,0.084,0.08228389
1983-02-25,0.0829,0.08122795
1983-02-28,0.0838,0.08209194
1983-03-01,0.084,0.08228389
1983-03-02,0.0845,0.08276368
1983-03-03,0.084,0.08228389
1983-03-04,0.0845,0.08276368
1983-03-07,0.0864,0.08458582
1983-03-08,0.0875,0.08563999
1983-03-09,0.0873,0.08544837
1983-03-10,0.0876,0.0857358
1983-03-11,0.0875,0.08563999
1983-03-14,0.0872,0.08535255
1983-03-15,0.0874,0.08554418
1983-03-16,0.0881,0.08621476
1983-03-17,0.0893,0.0873638
1983-03-18,0.0901,0.08812946
1983-03-21,0.0905,0.08851218
1983-03-22,0.0912,0.08918177
1983-03-23,0.09,0.08803377
1983-03-24,0.0905,0.08851218
1983-03-25,0.0921,0.09004233
1983-03-28,0.0922,0.09013793
1983-03-29,0.0916,0.08956429
1983-03-30,0.092,0.08994673
1983-03-31,0.092,0.08994673
1983-04-04,0.0923,0.09023352
1983-04-05,0.0904,0.08841651
1983-04-06,0.0894,0.08745953
1983-04-07,0.0893,0.0873638
1983-04-08,0.0889,0.08698086
1983-04-11,0.0873,0.08544837
1983-04-12,0.0877,0.0858316
1983-04-13,0.0871,0.08525672
1983-04-14,0.0867,0.08487338
1983-04-15,0.0871,0.08525672
1983-04-18,0.0868,0.08496922
1983-04-19,0.0877,0.0858316
1983-04-20,0.0878,0.0859274
1983-04-21,0.0881,0.08621476
1983-04-22,0.0875,0.08563999
1983-04-25,0.087,0.0851609
1983-04-26,0.087,0.0851609
1983-04-27,0.086,0.08420235
1983-04-28,0.0861,0.08429823
1983-04-29,0.0855,0.08372291
1983-05-02,0.0853,0.0835311
1983-05-03,0.085,0.08324335
1983-05-04,0.0844,0.08266773
1983-05-05,0.085,0.08324335
1983-05-06,0.084,0.08228389
1983-05-09,0.0861,0.08429823
1983-05-10,0.0846,0.08285962
1983-05-11,0.0844,0.08266773
1983-05-12,0.0857,0.0839147
1983-05-13,0.0849,0.08314742
1983-05-16,0.0865,0.08468168
1983-05-17,0.0866,0.08477753
1983-05-18,0.0863,0.08448996
1983-05-19,0.0874,0.08554418
1983-05-20,0.0877,0.0858316
1983-05-23,0.0892,0.08726807
1983-05-24,0.0899,0.08793807
1983-05-25,0.09,0.08803377
1983-05-26,0.091,0.08899048
1983-05-27,0.0905,0.08851218
1983-05-31,0.0926,0.09052026
1983-06-01,0.0917,0.0896599
1983-06-02,0.0914,0.08937304
1983-06-03,0.0926,0.09052026
1983-06-06,0.0933,0.09118918
1983-06-07,0.0948,0.09262181
1983-06-08,0.0952,0.09300367
1983-06-09,0.094,0.09185786
1983-06-10,0.0947,0.09252633
1983-06-13,0.0936,0.09147578
1983-06-14,0.0938,0.09166683
1983-06-15,0.0936,0.09147578
1983-06-16,0.0931,0.09099808
1983-06-17,0.0934,0.09128472
1983-06-20,0.0962,0.093958
1983-06-21,0.0956,0.09338546
1983-06-22,0.0958,0.09357632
1983-06-23,0.0955,0.09329002
1983-06-24,0.0968,0.09453038
1983-06-27,0.0969,0.09462577
1983-06-28,0.0961,0.09386259
1983-06-29,0.0954,0.09319457
1983-06-30,0.0943,0.09214438
1983-07-01,0.0941,0.09195337
1983-07-05,0.0979,0.09557933
1983-07-06,0.0972,0.09491188
1983-07-07,0.0989,0.09653243
1983-07-08,0.0998,0.09738984
1983-07-11,0.0983,0.09596063
1983-07-12,0.0998,0.09738984
1983-07-13,0.0991,0.096723
1983-07-14,0.0986,0.09624655
1983-07-15,0.0999,0.09748509
1983-07-18,0.0991,0.096723
1983-07-19,0.0988,0.09643714
1983-07-20,0.098,0.09567466
1983-07-21,0.0976,0.09529331
1983-07-22,0.0977,0.09538865
1983-07-25,0.098,0.09567466
1983-07-26,0.0992,0.09681828
1983-07-27,0.0986,0.09624655
1983-07-28,0.0997,0.09729459
1983-07-29,0.0999,0.09748509
1983-08-01,0.1017,0.09919872
1983-08-02,0.103,0.10043543
1983-08-03,0.1012,0.09872286
1983-08-04,0.1029,0.10034033
1983-08-05,0.1025,0.09995986
1983-08-08,0.1029,0.10034033
1983-08-09,0.1034,0.10081581
1983-08-10,0.104,0.10138623
1983-08-11,0.1035,0.10091089
1983-08-12,0.1034,0.10081581
1983-08-15,0.1021,0.09957933
1983-08-16,0.1012,0.09872286
1983-08-17,0.1002,0.0977708
1983-08-18,0.1004,0.09796124
1983-08-19,0.1009,0.09843729
1983-08-22,0.0993,0.09691355
1983-08-23,0.0996,0.09719934
1983-08-24,0.0982,0.09586531
1983-08-25,0.0997,0.09729459
1983-08-26,0.1,0.09758033
1983-08-29,0.1016,0.09910356
1983-08-30,0.1021,0.09957933
1983-08-31,0.1019,0.09938903
1983-09-01,0.1002,0.0977708
1983-09-02,0.1014,0.09891322
1983-09-06,0.1009,0.09843729
1983-09-07,0.0991,0.096723
1983-09-08,0.0995,0.09710408
1983-09-09,0.0997,0.09729459
1983-09-12,0.0973,0.09500725
1983-09-13,0.0979,0.09557933
1983-09-14,0.0987,0.09634185
1983-09-15,0.0988,0.09643714
1983-09-16,0.0975,0.09519796
1983-09-19,0.0969,0.09462577
1983-09-20,0.096,0.09376717
1983-09-21,0.0964,0.09414881
1983-09-22,0.0958,0.09357632
1983-09-23,0.0948,0.09262181
1983-09-26,0.0935,0.09138025
1983-09-27,0.0944,0.09223987
1983-09-28,0.0951,0.09290821
1983-09-29,0.0959,0.09367175
1983-09-30,0.0941,0.09195337
1983-10-03,0.0947,0.09252633
1983-10-04,0.0942,0.09204888
1983-10-05,0.0937,0.09157131
1983-10-06,0.0935,0.09138025
1983-10-07,0.0937,0.09157131
1983-10-11,0.0951,0.09290821
1983-10-12,0.0954,0.09319457
1983-10-13,0.0954,0.09319457
1983-10-14,0.0949,0.09271728
1983-10-17,0.0929,0.09080697
1983-10-18,0.0926,0.09052026
1983-10-19,0.0923,0.09023352
1983-10-20,0.0925,0.09042469
1983-10-21,0.0922,0.09013793
1983-10-24,0.0948,0.09262181
1983-10-25,0.0947,0.09252633
1983-10-26,0.0945,0.09233536
1983-10-27,0.0939,0.09176235
1983-10-28,0.0938,0.09166683
1983-10-31,0.093,0.09090253
1983-11-01,0.0929,0.09080697
1983-11-02,0.0922,0.09013793
1983-11-03,0.0934,0.09128472
1983-11-04,0.0953,0.09309912
1983-11-07,0.0947,0.09252633
1983-11-09,0.0954,0.09319457
1983-11-10,0.0946,0.09243085
1983-11-14,0.0944,0.09223987
1983-11-15,0.0948,0.09262181
1983-11-16,0.095,0.09281275
1983-11-17,0.0956,0.09338546
1983-11-18,0.0961,0.09386259
1983-11-21,0.0948,0.09262181
1983-11-22,0.0947,0.09252633
1983-11-23,0.0946,0.09243085
1983-11-25,0.0949,0.09271728
1983-11-28,0.0962,0.093958
1983-11-29,0.0958,0.09357632
1983-11-30,0.0961,0.09386259
1983-12-01,0.0965,0.09424421
1983-12-02,0.0966,0.09433961
1983-12-05,0.0976,0.09529331
1983-12-06,0.0969,0.09462577
1983-12-07,0.0971,0.09481651
1983-12-08,0.0979,0.09557933
1983-12-09,0.0977,0.09538865
1983-12-12,0.0971,0.09481651
1983-12-13,0.0989,0.09653243
1983-12-14,0.0987,0.09634185
1983-12-15,0.0988,0.09643714
1983-12-16,0.0981,0.09576999
1983-12-19,0.0982,0.09586531
1983-12-20,0.0981,0.09576999
1983-12-21,0.0979,0.09557933
1983-12-22,0.0973,0.09500725
1983-12-23,0.0976,0.09529331
1983-12-27,0.0972,0.09491188
1983-12-28,0.0975,0.09519796
1983-12-29,0.0972,0.09491188
1983-12-30,0.0973,0.09500725
1984-01-03,0.0975,0.09519796
1984-01-04,0.0972,0.09491188
1984-01-05,0.0969,0.09462577
1984-01-06,0.096,0.09376717
1984-01-09,0.0966,0.09433961
1984-01-10,0.0957,0.09348089
1984-01-11,0.0966,0.09433961
1984-01-12,0.0963,0.09405341
1984-01-13,0.0932,0.09109363
1984-01-16,0.0946,0.09243085
1984-01-17,0.0953,0.09309912
1984-01-18,0.0955,0.09329002
1984-01-19,0.0948,0.09262181
1984-01-20,0.0953,0.09309912
1984-01-23,0.0954,0.09319457
1984-01-24,0.0953,0.09309912
1984-01-25,0.0957,0.09348089
1984-01-26,0.0947,0.09252633
1984-01-27,0.0956,0.09338546
1984-01-30,0.095,0.09281275
1984-01-31,0.0953,0.09309912
1984-02-01,0.0953,0.09309912
1984-02-02,0.0953,0.09309912
1984-02-03,0.0954,0.09319457
1984-02-06,0.0974,0.0951026
1984-02-07,0.0971,0.09481651
1984-02-08,0.0968,0.09453038
1984-02-09,0.0968,0.09453038
1984-02-10,0.097,0.09472114
1984-02-14,0.0979,0.09557933
1984-02-15,0.0976,0.09529331
1984-02-16,0.0976,0.09529331
1984-02-17,0.099,0.09662772
1984-02-21,0.0987,0.09634185
1984-02-22,0.0988,0.09643714
1984-02-23,0.1002,0.0977708
1984-02-24,0.0987,0.09634185
1984-02-27,0.0993,0.09691355
1984-02-28,0.0994,0.09700882
1984-02-29,0.0989,0.09653243
1984-03-01,0.0992,0.09681828
1984-03-02,0.0984,0.09605594
1984-03-05,0.0995,0.09710408
1984-03-06,0.0995,0.09710408
1984-03-07,0.1,0.09758033
1984-03-08,0.1003,0.09786602
1984-03-09,0.1016,0.09910356
1984-03-12,0.1011,0.09862767
1984-03-13,0.1018,0.09929388
1984-03-14,0.1023,0.09976961
1984-03-15,0.1021,0.09957933
1984-03-16,0.103,0.10043543
1984-03-19,0.104,0.10138623
1984-03-20,0.1052,0.10252659
1984-03-21,0.1054,0.10271658
1984-03-22,0.1061,0.10338143
1984-03-23,0.1058,0.10309652
1984-03-26,0.1054,0.10271658
1984-03-27,0.1055,0.10281158
1984-03-28,0.1043,0.10167138
1984-03-29,0.1042,0.10157633
1984-03-30,0.1049,0.10224156
1984-04-02,0.1048,0.10214654
1984-04-03,0.1063,0.10357135
1984-04-04,0.1061,0.10338143
1984-04-05,0.1061,0.10338143
1984-04-06,0.1042,0.10157633
1984-04-09,0.1041,0.10148128
1984-04-10,0.104,0.10138623
1984-04-11,0.1042,0.10157633
1984-04-12,0.1038,0.10119611
1984-04-13,0.105,0.10233657
1984-04-16,0.1053,0.10262159
1984-04-17,0.1045,0.10186146
1984-04-18,0.1047,0.10205152
1984-04-19,0.1046,0.10195649
1984-04-23,0.104,0.10138623
1984-04-24,0.1037,0.10110104
1984-04-25,0.1041,0.10148128
1984-04-26,0.1033,0.10072072
1984-04-27,0.1055,0.10281158
1984-04-30,0.1048,0.10214654
1984-05-01,0.1053,0.10262159
1984-05-02,0.1063,0.10357135
1984-05-03,0.1065,0.10376124
1984-05-04,0.1088,0.10594377
1984-05-07,0.1103,0.10736587
1984-05-08,0.1103,0.10736587
1984-05-09,0.1103,0.10736587
1984-05-10,0.1088,0.10594377
1984-05-11,0.1102,0.1072711
1984-05-14,0.1099,0.10698674
1984-05-15,0.1115,0.10850283
1984-05-16,0.1087,0.10584893
1984-05-17,0.1101,0.10717632
1984-05-18,0.1093,0.10641792
1984-05-21,0.1093,0.10641792
1984-05-22,0.1124,0.10935512
1984-05-23,0.1122,0.10916576
1984-05-24,0.1124,0.10935512
1984-05-25,0.1112,0.10821865
1984-05-29,0.1133,0.11020705
1984-05-30,0.1139,0.1107748
1984-05-31,0.1133,0.11020705
1984-06-01,0.112,0.10897637
1984-06-04,0.1117,0.10869226
1984-06-05,0.1117,0.10869226
1984-06-06,0.1112,0.10821865
1984-06-07,0.1131,0.11001777
1984-06-08,0.1125,0.1094498
1984-06-11,0.1139,0.1107748
1984-06-12,0.114,0.11086941
1984-06-13,0.1119,0.10888167
1984-06-14,0.111,0.10802918
1984-06-15,0.1109,0.10793443
1984-06-18,0.112,0.10897637
1984-06-19,0.1119,0.10888167
1984-06-20,0.1136,0.11049095
1984-06-21,0.1143,0.11115322
1984-06-22,0.1138,0.11068019
1984-06-25,0.1129,0.10982846
1984-06-26,0.1126,0.10954447
1984-06-27,0.1117,0.10869226
1984-06-28,0.1126,0.10954447
1984-06-29,0.1119,0.10888167
1984-07-02,0.1113,0.10831338
1984-07-03,0.112,0.10897637
1984-07-05,0.1115,0.10850283
1984-07-06,0.1117,0.10869226
1984-07-09,0.1117,0.10869226
1984-07-10,0.1131,0.11001777
1984-07-11,0.1132,0.11011241
1984-07-12,0.1124,0.10935512
1984-07-13,0.1118,0.10878697
1984-07-16,0.1128,0.1097338
1984-07-17,0.1139,0.1107748
1984-07-18,0.1127,0.10963914
1984-07-19,0.1125,0.1094498
1984-07-20,0.1131,0.11001777
1984-07-23,0.1136,0.11049095
1984-07-24,0.1137,0.11058557
1984-07-25,0.113,0.10992312
1984-07-26,0.1124,0.10935512
1984-07-27,0.1132,0.11011241
1984-07-30,0.1139,0.1107748
1984-07-31,0.114,0.11086941
1984-08-01,0.1141,0.11096402
1984-08-02,0.1141,0.11096402
1984-08-03,0.1135,0.11039632
1984-08-06,0.1146,0.11143698
1984-08-07,0.114,0.11086941
1984-08-08,0.1135,0.11039632
1984-08-09,0.1126,0.10954447
1984-08-10,0.1128,0.1097338
1984-08-13,0.1137,0.11058557
1984-08-14,0.1125,0.1094498
1984-08-15,0.1124,0.10935512
1984-08-16,0.1124,0.10935512
1984-08-17,0.1125,0.1094498
1984-08-20,0.1132,0.11011241
1984-08-21,0.1134,0.11030169
1984-08-22,0.1131,0.11001777
1984-08-23,0.1133,0.11020705
1984-08-24,0.1134,0.11030169
1984-08-27,0.1153,0.11209893
1984-08-28,0.1154,0.11219348
1984-08-29,0.1153,0.11209893
1984-08-30,0.1152,0.11200438
1984-08-31,0.1148,0.11162613
1984-09-04,0.1155,0.11228802
1984-09-05,0.1153,0.11209893
1984-09-06,0.1147,0.11153156
1984-09-07,0.1142,0.11105862
1984-09-10,0.1128,0.1097338
1984-09-11,0.1123,0.10926044
1984-09-12,0.1128,0.1097338
1984-09-13,0.1117,0.10869226
1984-09-14,0.1117,0.10869226
1984-09-17,0.1118,0.10878697
1984-09-18,0.1108,0.10783968
1984-09-19,0.11,0.10708153
1984-09-20,0.1097,0.10679715
1984-09-21,0.1105,0.10755541
1984-09-24,0.111,0.10802918
1984-09-25,0.1108,0.10783968
1984-09-26,0.1103,0.10736587
1984-09-27,0.1095,0.10660754
1984-09-28,0.1105,0.10755541
1984-10-01,0.1108,0.10783968
1984-10-02,0.1106,0.10765017
1984-10-03,0.1101,0.10717632
1984-10-04,0.1098,0.10689195
1984-10-05,0.1094,0.10651273
1984-10-09,0.109,0.10613344
1984-10-10,0.1086,0.10575408
1984-10-11,0.1078,0.10499514
1984-10-12,0.1069,0.10414098
1984-10-15,0.1076,0.10480536
1984-10-16,0.1074,0.10461556
1984-10-17,0.1066,0.10385619
1984-10-18,0.1047,0.10205152
