date,money market yield,continuous rate
1962-11-21,0.0341,0.0324663
1962-11-23,0.0341,0.0324663
1962-11-26,0.0342,0.03255701
1962-11-27,0.0342,0.03255701
1962-11-28,0.0342,0.03255701
1962-11-29,0.0341,0.0324663
1962-11-30,0.0341,0.0324663
1962-12-03,0.0342,0.03255701
1962-12-04,0.0343,0.03264769
1962-12-05,0.0343,0.03264769
1962-12-06,0.0341,0.0324663
1962-12-07,0.034,0.03237557
1962-12-10,0.0339,0.03228481
1962-12-11,0.0338,0.03219403
1962-12-12,0.0337,0.03210323
1962-12-13,0.0338,0.03219403
1962-12-14,0.0337,0.03210323
1962-12-17,0.0336,0.0320124
1962-12-18,0.0335,0.03192154
1962-12-19,0.0335,0.03192154
1962-12-20,0.0334,0.03183066
1962-12-21,0.0332,0.03164883
1962-12-24,0.0331,0.03155787
1962-12-26,0.0332,0.03164883
1962-12-27,0.0333,0.03173976
1962-12-28,0.034,0.03237557
1962-12-31,0.034,0.03237557
1963-01-02,0.0339,0.03228481
1963-01-03,0.0337,0.03210323
1963-01-04,0.034,0.03237557
1963-01-07,0.0342,0.03255701
1963-01-08,0.034,0.03237557
1963-01-09,0.0339,0.03228481
1963-01-10,0.0335,0.03192154
1963-01-11,0.0334,0.03183066
1963-01-14,0.0334,0.03183066
1963-01-15,0.0335,0.03192154
1963-01-16,0.0335,0.03192154
1963-01-17,0.0338,0.03219403
1963-01-18,0.034,0.03237557
1963-01-21,0.0343,0.03264769
1963-01-22,0.0344,0.03273835
1963-01-23,0.0344,0.03273835
1963-01-24,0.0343,0.03264769
1963-01-25,0.0342,0.03255701
1963-01-28,0.0343,0.03264769
1963-01-29,0.0345,0.03282898
1963-01-30,0.0342,0.03255701
1963-01-31,0.0341,0.0324663
1963-02-01,0.034,0.03237557
1963-02-04,0.034,0.03237557
1963-02-05,0.0339,0.03228481
1963-02-06,0.0339,0.03228481
1963-02-07,0.0338,0.03219403
1963-02-08,0.0338,0.03219403
1963-02-11,0.0339,0.03228481
1963-02-13,0.034,0.03237557
1963-02-14,0.0339,0.03228481
1963-02-15,0.0338,0.03219403
1963-02-18,0.0335,0.03192154
1963-02-19,0.0337,0.03210323
1963-02-20,0.0337,0.03210323
1963-02-21,0.034,0.03237557
1963-02-25,0.0341,0.0324663
1963-02-26,0.0342,0.03255701
1963-02-27,0.0342,0.03255701
1963-02-28,0.0342,0.03255701
1963-03-01,0.034,0.03237557
1963-03-04,0.034,0.03237557
1963-03-05,0.0339,0.03228481
1963-03-06,0.034,0.03237557
1963-03-07,0.0339,0.03228481
1963-03-08,0.034,0.03237557
1963-03-11,0.0341,0.0324663
1963-03-12,0.034,0.03237557
1963-03-13,0.034,0.03237557
1963-03-14,0.034,0.03237557
1963-03-15,0.034,0.03237557
1963-03-18,0.0341,0.0324663
1963-03-19,0.0341,0.0324663
1963-03-20,0.0341,0.0324663
1963-03-21,0.0342,0.03255701
1963-03-22,0.0342,0.03255701
1963-03-25,0.0343,0.03264769
1963-03-26,0.0345,0.03282898
1963-03-27,0.0346,0.03291959
1963-03-28,0.0345,0.03282898
1963-03-29,0.0344,0.03273835
1963-04-01,0.0345,0.03282898
1963-04-02,0.0344,0.03273835
1963-04-03,0.0343,0.03264769
1963-04-04,0.0343,0.03264769
1963-04-05,0.0343,0.03264769
1963-04-08,0.0345,0.03282898
1963-04-09,0.0345,0.03282898
1963-04-10,0.0347,0.03301017
1963-04-11,0.0348,0.03310073
1963-04-15,0.0351,0.03337226
1963-04-16,0.035,0.03328178
1963-04-17,0.0353,0.03355316
1963-04-18,0.0353,0.03355316
1963-04-19,0.0352,0.03346272
1963-04-22,0.0354,0.03364357
1963-04-23,0.0354,0.03364357
1963-04-24,0.0354,0.03364357
1963-04-25,0.0355,0.03373396
1963-04-26,0.0354,0.03364357
1963-04-29,0.0354,0.03364357
1963-04-30,0.0354,0.03364357
1963-05-01,0.0353,0.03355316
1963-05-02,0.0352,0.03346272
1963-05-03,0.0352,0.03346272
1963-05-06,0.0352,0.03346272
1963-05-07,0.0351,0.03337226
1963-05-08,0.0352,0.03346272
1963-05-09,0.0353,0.03355316
1963-05-10,0.0354,0.03364357
1963-05-13,0.0353,0.03355316
1963-05-14,0.0352,0.03346272
1963-05-15,0.0351,0.03337226
1963-05-16,0.0351,0.03337226
1963-05-17,0.0352,0.03346272
1963-05-20,0.0353,0.03355316
1963-05-21,0.0352,0.03346272
1963-05-22,0.0353,0.03355316
1963-05-23,0.0353,0.03355316
1963-05-24,0.0356,0.03382432
1963-05-27,0.0357,0.03391466
1963-05-28,0.0359,0.03409526
1963-05-29,0.0359,0.03409526
1963-05-31,0.0359,0.03409526
1963-06-03,0.0365,0.03463649
1963-06-04,0.0364,0.03454634
1963-06-05,0.0364,0.03454634
1963-06-06,0.0362,0.03436599
1963-06-07,0.0361,0.03427577
1963-06-10,0.0359,0.03409526
1963-06-11,0.036,0.03418553
1963-06-12,0.036,0.03418553
1963-06-13,0.0359,0.03409526
1963-06-14,0.036,0.03418553
1963-06-17,0.0362,0.03436599
1963-06-18,0.0362,0.03436599
1963-06-19,0.0361,0.03427577
1963-06-20,0.036,0.03418553
1963-06-21,0.036,0.03418553
1963-06-24,0.0361,0.03427577
1963-06-25,0.0361,0.03427577
1963-06-26,0.036,0.03418553
1963-06-27,0.036,0.03418553
1963-06-28,0.0361,0.03427577
1963-07-01,0.0362,0.03436599
1963-07-02,0.0367,0.0348167
1963-07-03,0.0369,0.03499682
1963-07-05,0.0372,0.03526681
1963-07-08,0.0377,0.03571631
1963-07-09,0.0377,0.03571631
1963-07-10,0.0376,0.03562645
1963-07-11,0.0376,0.03562645
1963-07-12,0.0375,0.03553658
1963-07-15,0.0376,0.03562645
1963-07-16,0.0376,0.03562645
1963-07-17,0.038,0.03598571
1963-07-18,0.0379,0.03589594
1963-07-19,0.0378,0.03580613
1963-07-22,0.0379,0.03589594
1963-07-23,0.038,0.03598571
1963-07-24,0.038,0.03598571
1963-07-25,0.0378,0.03580613
1963-07-26,0.0377,0.03571631
1963-07-29,0.0376,0.03562645
1963-07-30,0.0377,0.03571631
1963-07-31,0.0377,0.03571631
1963-08-01,0.0375,0.03553658
1963-08-02,0.0374,0.03544668
1963-08-05,0.0374,0.03544668
1963-08-06,0.0375,0.03553658
1963-08-07,0.0375,0.03553658
1963-08-08,0.0376,0.03562645
1963-08-09,0.0376,0.03562645
1963-08-12,0.0377,0.03571631
1963-08-13,0.0378,0.03580613
1963-08-14,0.0378,0.03580613
1963-08-15,0.0377,0.03571631
1963-08-16,0.0376,0.03562645
1963-08-19,0.0376,0.03562645
1963-08-20,0.0376,0.03562645
1963-08-21,0.0377,0.03571631
1963-08-22,0.0377,0.03571631
1963-08-23,0.0378,0.03580613
1963-08-26,0.0378,0.03580613
1963-08-27,0.0379,0.03589594
1963-08-28,0.0379,0.03589594
1963-08-29,0.0379,0.03589594
1963-08-30,0.0381,0.03607547
1963-09-03,0.0382,0.0361652
1963-09-04,0.0381,0.03607547
1963-09-05,0.038,0.03598571
1963-09-06,0.038,0.03598571
1963-09-09,0.0381,0.03607547
1963-09-10,0.0381,0.03607547
1963-09-11,0.038,0.03598571
1963-09-12,0.0381,0.03607547
1963-09-13,0.0382,0.0361652
1963-09-16,0.0384,0.03634459
1963-09-17,0.0384,0.03634459
1963-09-18,0.0383,0.0362549
1963-09-19,0.0383,0.0362549
1963-09-20,0.0382,0.0361652
1963-09-23,0.0382,0.0361652
1963-09-24,0.0382,0.0361652
1963-09-25,0.0383,0.0362549
1963-09-26,0.0383,0.0362549
1963-09-27,0.0382,0.0361652
1963-09-30,0.0382,0.0361652
1963-10-01,0.0381,0.03607547
1963-10-02,0.0382,0.0361652
1963-10-03,0.0382,0.0361652
1963-10-04,0.0383,0.0362549
1963-10-07,0.0384,0.03634459
1963-10-08,0.0384,0.03634459
1963-10-09,0.0385,0.03643424
1963-10-10,0.0385,0.03643424
1963-10-11,0.0384,0.03634459
1963-10-14,0.0384,0.03634459
1963-10-15,0.0384,0.03634459
1963-10-16,0.0386,0.03652388
1963-10-17,0.0388,0.03670307
1963-10-18,0.039,0.03688217
1963-10-21,0.0391,0.03697169
1963-10-22,0.0389,0.03679264
1963-10-23,0.0388,0.03670307
1963-10-24,0.0388,0.03670307
1963-10-25,0.0389,0.03679264
1963-10-28,0.039,0.03688217
1963-10-29,0.0392,0.03706118
1963-10-30,0.0391,0.03697169
1963-10-31,0.0392,0.03706118
1963-11-01,0.0393,0.03715064
1963-11-04,0.0394,0.03724008
1963-11-06,0.0397,0.03750826
1963-11-07,0.0396,0.03741889
1963-11-08,0.0397,0.03750826
1963-11-12,0.0396,0.03741889
1963-11-13,0.0397,0.03750826
1963-11-14,0.0396,0.03741889
1963-11-15,0.0394,0.03724008
1963-11-18,0.0394,0.03724008
1963-11-19,0.0394,0.03724008
1963-11-20,0.0394,0.03724008
1963-11-21,0.0394,0.03724008
1963-11-22,0.0394,0.03724008
1963-11-26,0.0393,0.03715064
1963-11-27,0.0394,0.03724008
1963-11-29,0.0394,0.03724008
1963-12-02,0.0396,0.03741889
1963-12-03,0.0397,0.03750826
1963-12-04,0.0397,0.03750826
1963-12-05,0.0397,0.03750826
1963-12-06,0.0397,0.03750826
1963-12-09,0.0397,0.03750826
1963-12-10,0.0397,0.03750826
1963-12-11,0.0399,0.03768693
1963-12-12,0.04,0.03777623
1963-12-13,0.0401,0.0378655
1963-12-16,0.0404,0.03813318
1963-12-17,0.0404,0.03813318
1963-12-18,0.0403,0.03804398
1963-12-19,0.0403,0.03804398
1963-12-20,0.0404,0.03813318
1963-12-23,0.0405,0.03822236
1963-12-24,0.0405,0.03822236
1963-12-26,0.0405,0.03822236
1963-12-27,0.0405,0.03822236
1963-12-30,0.0405,0.03822236
1963-12-31,0.0405,0.03822236
1964-01-02,0.0406,0.03831151
1964-01-03,0.0406,0.03831151
1964-01-06,0.0407,0.03840064
1964-01-07,0.0406,0.03831151
1964-01-08,0.0407,0.03840064
1964-01-09,0.0406,0.03831151
1964-01-10,0.0405,0.03822236
1964-01-13,0.0405,0.03822236
1964-01-14,0.0404,0.03813318
1964-01-15,0.0404,0.03813318
1964-01-16,0.0404,0.03813318
1964-01-17,0.0404,0.03813318
1964-01-20,0.0402,0.03795475
1964-01-21,0.0402,0.03795475
1964-01-22,0.0402,0.03795475
1964-01-23,0.0402,0.03795475
1964-01-24,0.0402,0.03795475
1964-01-27,0.0402,0.03795475
1964-01-28,0.0402,0.03795475
1964-01-29,0.0402,0.03795475
1964-01-30,0.0401,0.0378655
1964-01-31,0.04,0.03777623
1964-02-03,0.0399,0.03768693
1964-02-04,0.0398,0.03759761
1964-02-05,0.0397,0.03750826
1964-02-06,0.0397,0.03750826
1964-02-07,0.0397,0.03750826
1964-02-10,0.0397,0.03750826
1964-02-11,0.0398,0.03759761
1964-02-13,0.0398,0.03759761
1964-02-14,0.0398,0.03759761
1964-02-17,0.0399,0.03768693
1964-02-18,0.04,0.03777623
1964-02-19,0.04,0.03777623
1964-02-20,0.0401,0.0378655
1964-02-24,0.0402,0.03795475
1964-02-25,0.0403,0.03804398
1964-02-26,0.0403,0.03804398
1964-02-27,0.0405,0.03822236
1964-02-28,0.0407,0.03840064
1964-03-02,0.0408,0.03848975
1964-03-03,0.0408,0.03848975
1964-03-04,0.0409,0.03857883
1964-03-05,0.0408,0.03848975
1964-03-06,0.0408,0.03848975
1964-03-09,0.0408,0.03848975
1964-03-10,0.0408,0.03848975
1964-03-11,0.041,0.03866789
1964-03-12,0.041,0.03866789
1964-03-13,0.041,0.03866789
1964-03-16,0.041,0.03866789
1964-03-17,0.041,0.03866789
1964-03-18,0.0412,0.03884594
1964-03-19,0.0414,0.03902389
1964-03-20,0.0415,0.03911283
1964-03-23,0.0417,0.03929064
1964-03-24,0.0422,0.03973475
1964-03-25,0.0419,0.03946835
1964-03-26,0.0419,0.03946835
1964-03-30,0.0419,0.03946835
1964-03-31,0.0416,0.03920175
1964-04-01,0.0417,0.03929064
1964-04-02,0.0419,0.03946835
1964-04-03,0.042,0.03955718
1964-04-06,0.0419,0.03946835
1964-04-07,0.0416,0.03920175
1964-04-08,0.0415,0.03911283
1964-04-09,0.0414,0.03902389
1964-04-10,0.0416,0.03920175
1964-04-13,0.0417,0.03929064
1964-04-14,0.0417,0.03929064
1964-04-15,0.0416,0.03920175
1964-04-16,0.0414,0.03902389
1964-04-17,0.0416,0.03920175
1964-04-20,0.0416,0.03920175
1964-04-21,0.0414,0.03902389
1964-04-22,0.0413,0.03893493
1964-04-23,0.0413,0.03893493
1964-04-24,0.0413,0.03893493
1964-04-27,0.0413,0.03893493
1964-04-28,0.0411,0.03875693
1964-04-29,0.041,0.03866789
1964-04-30,0.041,0.03866789
1964-05-01,0.0409,0.03857883
1964-05-04,0.0407,0.03840064
1964-05-05,0.0409,0.03857883
1964-05-06,0.041,0.03866789
1964-05-07,0.0408,0.03848975
1964-05-08,0.0406,0.03831151
1964-05-11,0.0404,0.03813318
1964-05-12,0.0402,0.03795475
1964-05-13,0.04,0.03777623
1964-05-14,0.04,0.03777623
1964-05-15,0.04,0.03777623
1964-05-18,0.0402,0.03795475
1964-05-19,0.0402,0.03795475
1964-05-20,0.0406,0.03831151
1964-05-21,0.0406,0.03831151
1964-05-22,0.0405,0.03822236
1964-05-25,0.0404,0.03813318
1964-05-26,0.0403,0.03804398
1964-05-27,0.0402,0.03795475
1964-05-28,0.0403,0.03804398
1964-06-01,0.0403,0.03804398
1964-06-02,0.0403,0.03804398
1964-06-03,0.0402,0.03795475
1964-06-04,0.0402,0.03795475
1964-06-05,0.0402,0.03795475
1964-06-08,0.0402,0.03795475
1964-06-09,0.04,0.03777623
1964-06-10,0.0402,0.03795475
1964-06-11,0.0403,0.03804398
1964-06-12,0.0403,0.03804398
1964-06-15,0.0403,0.03804398
1964-06-16,0.0402,0.03795475
1964-06-17,0.0402,0.03795475
1964-06-18,0.0401,0.0378655
1964-06-19,0.04,0.03777623
1964-06-22,0.0398,0.03759761
1964-06-23,0.0399,0.03768693
1964-06-24,0.04,0.03777623
1964-06-25,0.0399,0.03768693
1964-06-26,0.0398,0.03759761
1964-06-29,0.0396,0.03741889
1964-06-30,0.0395,0.0373295
1964-07-01,0.0395,0.0373295
1964-07-02,0.0396,0.03741889
1964-07-06,0.0397,0.03750826
1964-07-07,0.0395,0.0373295
1964-07-08,0.0393,0.03715064
1964-07-09,0.039,0.03688217
1964-07-10,0.039,0.03688217
1964-07-13,0.0391,0.03697169
1964-07-14,0.039,0.03688217
1964-07-15,0.039,0.03688217
1964-07-16,0.0391,0.03697169
1964-07-17,0.0393,0.03715064
1964-07-20,0.0395,0.0373295
1964-07-21,0.0395,0.0373295
1964-07-22,0.0394,0.03724008
1964-07-23,0.0392,0.03706118
1964-07-24,0.0392,0.03706118
1964-07-27,0.0392,0.03706118
1964-07-28,0.0393,0.03715064
1964-07-29,0.0394,0.03724008
1964-07-30,0.0393,0.03715064
1964-07-31,0.0392,0.03706118
1964-08-03,0.0392,0.03706118
1964-08-04,0.0392,0.03706118
1964-08-05,0.0392,0.03706118
1964-08-06,0.0392,0.03706118
1964-08-07,0.0392,0.03706118
1964-08-10,0.0393,0.03715064
1964-08-11,0.0395,0.0373295
1964-08-12,0.0394,0.03724008
1964-08-13,0.0394,0.03724008
1964-08-14,0.0392,0.03706118
1964-08-17,0.0392,0.03706118
1964-08-18,0.0392,0.03706118
1964-08-19,0.0393,0.03715064
1964-08-20,0.0393,0.03715064
1964-08-21,0.0393,0.03715064
1964-08-24,0.0393,0.03715064
1964-08-25,0.0393,0.03715064
1964-08-26,0.0394,0.03724008
1964-08-27,0.0395,0.0373295
1964-08-28,0.0395,0.0373295
1964-08-31,0.0396,0.03741889
1964-09-01,0.0398,0.03759761
1964-09-02,0.04,0.03777623
1964-09-03,0.0398,0.03759761
1964-09-04,0.04,0.03777623
1964-09-08,0.0402,0.03795475
1964-09-09,0.0403,0.03804398
1964-09-10,0.0401,0.0378655
1964-09-11,0.0401,0.0378655
1964-09-14,0.0402,0.03795475
1964-09-15,0.0405,0.03822236
1964-09-16,0.0402,0.03795475
1964-09-17,0.0402,0.03795475
1964-09-18,0.04,0.03777623
1964-09-21,0.0399,0.03768693
1964-09-22,0.0399,0.03768693
1964-09-23,0.04,0.03777623
1964-09-24,0.04,0.03777623
1964-09-25,0.04,0.03777623
1964-09-28,0.04,0.03777623
1964-09-29,0.04,0.03777623
1964-09-30,0.0401,0.0378655
1964-10-01,0.0401,0.0378655
1964-10-02,0.0402,0.03795475
1964-10-05,0.0403,0.03804398
1964-10-06,0.0403,0.03804398
1964-10-07,0.0402,0.03795475
1964-10-08,0.0403,0.03804398
1964-10-09,0.0403,0.03804398
1964-10-13,0.0403,0.03804398
1964-10-14,0.0403,0.03804398
1964-10-15,0.0404,0.03813318
1964-10-16,0.0405,0.03822236
1964-10-19,0.0404,0.03813318
1964-10-20,0.0403,0.03804398
1964-10-21,0.0402,0.03795475
1964-10-22,0.0401,0.0378655
1964-10-23,0.0401,0.0378655
1964-10-26,0.0401,0.0378655
1964-10-27,0.0401,0.0378655
1964-10-28,0.0401,0.0378655
1964-10-29,0.0401,0.0378655
1964-10-30,0.0401,0.0378655
1964-11-02,0.0401,0.0378655
1964-11-04,0.0401,0.0378655
1964-11-05,0.0401,0.0378655
1964-11-06,0.0401,0.0378655
1964-11-09,0.04,0.03777623
1964-11-10,0.0398,0.03759761
1964-11-12,0.0397,0.03750826
1964-11-13,0.0399,0.03768693
1964-11-16,0.0401,0.0378655
1964-11-17,0.0401,0.0378655
1964-11-18,0.0401,0.0378655
1964-11-19,0.0401,0.0378655
1964-11-20,0.0402,0.03795475
1964-11-23,0.0412,0.03884594
1964-11-24,0.0411,0.03875693
1964-11-25,0.0413,0.03893493
1964-11-27,0.0413,0.03893493
1964-11-30,0.0416,0.03920175
1964-12-01,0.0415,0.03911283
1964-12-02,0.0412,0.03884594
1964-12-03,0.0409,0.03857883
1964-12-04,0.0409,0.03857883
1964-12-07,0.0408,0.03848975
1964-12-08,0.0408,0.03848975
1964-12-09,0.0408,0.03848975
1964-12-10,0.0407,0.03840064
1964-12-11,0.0406,0.03831151
1964-12-14,0.0407,0.03840064
1964-12-15,0.0406,0.03831151
1964-12-16,0.0406,0.03831151
1964-12-17,0.0405,0.03822236
1964-12-18,0.0407,0.03840064
1964-12-21,0.0407,0.03840064
1964-12-22,0.0407,0.03840064
1964-12-23,0.0407,0.03840064
1964-12-24,0.0407,0.03840064
1964-12-28,0.0409,0.03857883
1964-12-29,0.0408,0.03848975
1964-12-30,0.0407,0.03840064
1964-12-31,0.0406,0.03831151
1965-01-04,0.0407,0.03840064
1965-01-05,0.0406,0.03831151
1965-01-06,0.0403,0.03804398
1965-01-07,0.0404,0.03813318
1965-01-08,0.0403,0.03804398
1965-01-11,0.0403,0.03804398
1965-01-12,0.0404,0.03813318
1965-01-13,0.0403,0.03804398
1965-01-14,0.0403,0.03804398
1965-01-15,0.0403,0.03804398
1965-01-18,0.0403,0.03804398
1965-01-19,0.0403,0.03804398
1965-01-20,0.04,0.03777623
1965-01-21,0.04,0.03777623
1965-01-22,0.04,0.03777623
1965-01-25,0.0401,0.0378655
1965-01-26,0.0402,0.03795475
1965-01-27,0.0404,0.03813318
1965-01-28,0.0403,0.03804398
1965-01-29,0.0404,0.03813318
1965-02-01,0.0404,0.03813318
1965-02-02,0.0404,0.03813318
1965-02-03,0.0405,0.03822236
1965-02-04,0.0406,0.03831151
1965-02-05,0.0408,0.03848975
1965-02-08,0.0407,0.03840064
1965-02-09,0.0407,0.03840064
1965-02-10,0.0408,0.03848975
1965-02-11,0.0408,0.03848975
1965-02-15,0.0409,0.03857883
1965-02-16,0.0408,0.03848975
1965-02-17,0.0408,0.03848975
1965-02-18,0.0409,0.03857883
