,(Percent * Avg Return)/(Contract * Day),Strike Date,Call Price,Call Amount,Put Price,Put Amount,Percent Chance In Money
0,1.864655212525146,2020-01-17,55.0,0.0,150.0,2.0,57.076984763432236
1,1.8509119652489383,2020-01-17,55.0,0.0,145.0,2.0,57.076984763432236
2,1.7941961540613576,2020-01-17,55.0,0.0,150.0,1.0,56.936647955092226
3,1.7914842352522455,2019-12-20,60.0,0.0,145.0,2.0,56.090255591054316
4,1.7912776787507774,2020-01-17,55.0,0.0,140.0,2.0,57.076984763432236
5,1.78048669769872,2020-01-17,55.0,0.0,145.0,1.0,56.936647955092226
6,1.7537960561586936,2019-12-20,60.0,0.0,140.0,2.0,56.090255591054316
7,1.7534801141435388,2019-12-06,100.0,0.0,140.0,2.0,55.69948186528497
8,1.7209990357195215,2020-01-17,55.0,0.0,140.0,1.0,56.936647955092226
9,1.708492791167823,2020-05-15,75.0,0.0,130.0,2.0,69.20252906383847
10,1.6806044997560492,2020-05-15,75.0,0.0,130.0,1.0,69.16173771160514
11,1.6731337528076342,2019-12-20,60.0,0.0,160.0,2.0,55.810702875399365
12,1.6719774681818265,2019-12-20,60.0,0.0,150.0,2.0,55.810702875399365
13,1.6618345366668468,2019-12-20,60.0,0.0,145.0,1.0,55.810702875399365
14,1.6243341947065488,2019-12-20,60.0,0.0,140.0,1.0,55.810702875399365
15,1.6206591809712119,2021-01-15,55.0,0.0,150.0,2.0,67.32233502538071
16,1.607582678580873,2021-01-15,55.0,0.0,150.0,1.0,67.23773265651438
17,1.598181102811407,2019-12-20,60.0,0.0,135.0,2.0,56.090255591054316
18,1.5741020221754916,2021-01-15,55.0,0.0,145.0,2.0,68.33756345177665
19,1.5619141516323605,2021-01-15,55.0,0.0,145.0,1.0,68.29526226734347
20,1.5469953643994898,2020-12-18,60.0,0.0,150.0,2.0,67.10193765796124
21,1.541304276644713,2019-12-20,60.0,0.0,160.0,1.0,55.41134185303515
22,1.5407019794506653,2019-12-20,60.0,0.0,155.0,2.0,55.41134185303515
23,1.540156265969716,2019-12-20,60.0,0.0,150.0,1.0,55.41134185303515
24,1.5395798549749715,2020-01-17,55.0,0.0,135.0,2.0,57.076984763432236
25,1.5356371173721484,2020-06-19,60.0,0.0,140.0,2.0,65.80565805658057
26,1.5342354599710801,2020-12-18,60.0,0.0,150.0,1.0,67.0598146588037
27,1.528749396785547,2019-12-06,100.0,0.0,140.0,1.0,55.280988441610205
28,1.5109374459821328,2020-06-19,60.0,0.0,140.0,1.0,65.66215662156621
29,1.5099206802137308,2021-01-15,55.0,0.0,140.0,2.0,69.52199661590525
30,1.508003223241274,2019-11-29,100.0,0.0,140.0,2.0,54.80788373481983
31,1.5050575771061863,2020-12-18,60.0,0.0,145.0,2.0,67.77590564448188
32,1.5035695870890349,2020-01-17,55.0,0.0,160.0,2.0,55.79390537289495
33,1.4962263220240313,2021-01-15,55.0,0.0,140.0,1.0,69.41624365482234
34,1.4903589251328582,2020-12-18,60.0,0.0,145.0,1.0,67.64953664700927
35,1.4699200685529292,2020-01-17,55.0,0.0,135.0,1.0,56.936647955092226
36,1.4694953007130314,2020-12-18,60.0,0.0,140.0,2.0,69.06065711878686
37,1.4694948231844172,2019-12-20,60.0,0.0,135.0,1.0,55.810702875399365
38,1.4560214258802728,2020-12-18,60.0,0.0,140.0,1.0,68.99747262005054
39,1.4496690089963489,2020-06-19,60.0,0.0,135.0,2.0,66.89216892168922
40,1.4387385708100742,2019-12-06,100.0,0.0,135.0,2.0,55.280988441610205
41,1.4348807429723849,2020-01-17,55.0,0.0,160.0,1.0,55.63352044907779
42,1.4266052970433687,2020-06-19,60.0,0.0,135.0,1.0,66.83066830668307
43,1.4220118020305996,2021-01-15,55.0,0.0,135.0,2.0,70.98138747884941
44,1.4116285469937706,2019-12-20,60.0,0.0,155.0,1.0,55.05191693290735
45,1.4099370178040878,2021-01-15,55.0,0.0,135.0,1.0,70.96023688663283
46,1.4076386134104717,2019-12-06,100.0,0.0,134.0,2.0,55.280988441610205
47,1.4005723387133449,2019-12-13,100.0,0.0,134.0,2.0,55.635348094953116
48,1.4001329657251191,2020-06-19,60.0,0.0,130.0,2.0,68.92168921689216
49,1.3949035910795153,2020-12-18,60.0,0.0,135.0,2.0,70.5770850884583
50,1.3812588015673761,2020-12-18,60.0,0.0,135.0,1.0,70.51390058972198
51,1.375263400426147,2020-06-19,60.0,0.0,130.0,1.0,68.79868798687987
52,1.3712511548299933,2020-03-20,65.0,0.0,135.0,2.0,59.943354238316815
53,1.3659747529767021,2020-01-17,55.0,0.0,190.0,2.0,55.43303929430633
54,1.357084335690389,2019-12-20,60.0,0.0,132.0,2.0,56.090255591054316
55,1.3557753430618738,2020-12-18,60.0,0.0,155.0,2.0,64.99578770008425
56,1.3552481724044585,2020-12-18,60.0,0.0,130.0,2.0,72.51474304970515
57,1.3434781482126747,2020-12-18,60.0,0.0,155.0,1.0,64.95366470092671
58,1.340940752476051,2020-12-18,60.0,0.0,130.0,1.0,72.43049705139006
59,1.334654598785502,2020-03-20,65.0,0.0,135.0,1.0,59.8219704632814
60,1.3247457854077802,2020-05-15,75.0,0.0,125.0,2.0,71.81317560677137
61,1.3220078279079226,2021-01-15,55.0,0.0,130.0,2.0,72.29272419627749
62,1.3093713720549325,2021-01-15,55.0,0.0,130.0,1.0,72.25042301184433
63,1.2957192488530964,2020-01-17,55.0,0.0,190.0,1.0,55.172413793103445
64,1.2953984790054576,2020-01-17,55.0,0.0,165.0,2.0,55.172413793103445
65,1.293519196696397,2020-05-15,75.0,0.0,125.0,1.0,71.6296145217214
66,1.2893441088064577,2021-01-15,55.0,0.0,160.0,2.0,63.87478849407784
67,1.2865897374735114,2021-01-15,55.0,0.0,155.0,2.0,64.48815566835871
68,1.2771625670777667,2021-01-15,55.0,0.0,160.0,1.0,63.7901861252115
69,1.2743273424515835,2021-01-15,55.0,0.0,155.0,1.0,64.40355329949239
70,1.270002662706045,2020-12-18,60.0,0.0,125.0,2.0,74.53664700926707
71,1.2656137770705223,2019-12-13,100.0,0.0,132.0,2.0,55.635348094953116
72,1.2561891755352634,2020-12-18,60.0,0.0,125.0,1.0,74.49452401010952
73,1.2475916987697493,2019-12-06,100.0,0.0,131.0,2.0,55.280988441610205
74,1.240990861655449,2019-12-13,100.0,0.0,134.0,1.0,55.37602234191104
75,1.2327221786068085,2019-12-20,60.0,0.0,131.0,2.0,56.090255591054316
76,1.2295996775442453,2019-12-20,60.0,0.0,132.0,1.0,55.810702875399365
77,1.2284326641535221,2020-01-17,55.0,0.0,165.0,1.0,55.032076984763435
78,1.2281127102175589,2020-01-17,55.0,0.0,175.0,2.0,55.032076984763435
79,1.2215479585170048,2021-06-18,60.0,0.0,150.0,2.0,63.05760069294066
80,1.2206443047381212,2021-06-18,60.0,0.0,165.0,2.0,61.303594629709835
81,1.2192195083125092,2019-12-06,100.0,0.0,135.0,1.0,54.92227979274611
82,1.2135351577503508,2021-06-18,60.0,0.0,150.0,1.0,63.03594629709831
83,1.2128311085311658,2021-06-18,60.0,0.0,165.0,1.0,61.28194023386747
84,1.2124164988507786,2021-01-15,55.0,0.0,125.0,2.0,73.7098138747885
85,1.2113118580340152,2021-06-18,60.0,0.0,140.0,2.0,65.11476829796449
86,1.2098166716846028,2020-06-19,60.0,0.0,125.0,2.0,71.40221402214021
87,1.205851993421944,2021-06-18,60.0,0.0,155.0,2.0,62.278042442615856
88,1.2031932863246193,2019-12-20,60.0,0.0,130.0,2.0,56.349840255591054
89,1.2026676855085499,2021-06-18,60.0,0.0,140.0,1.0,65.07145950627977
90,1.1996251340064747,2021-01-15,55.0,0.0,125.0,1.0,73.66751269035532
91,1.197099960051724,2021-06-18,60.0,0.0,155.0,1.0,62.213079255088786
92,1.190897348017504,2021-01-15,55.0,0.0,165.0,2.0,62.64805414551608
93,1.1883213530878138,2019-12-06,100.0,0.0,134.0,1.0,54.92227979274611
94,1.1855772357578023,2020-06-19,60.0,0.0,125.0,1.0,71.34071340713407
95,1.1786181462097498,2021-01-15,55.0,0.0,165.0,1.0,62.54230118443317
96,1.1720861081800746,2020-06-19,60.0,0.0,145.0,2.0,62.95612956129561
97,1.1661147491649064,2021-01-15,55.0,0.0,180.0,2.0,61.886632825719126
98,1.1644493105112825,2019-12-20,60.0,0.0,165.0,2.0,54.71246006389776
99,1.162174096792667,2021-06-18,60.0,0.0,135.0,2.0,65.98094413165873
