,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,60.0,55.85,10.0,60.4,1.0,0.05,40.0,0.11,30.0
1,65.0,50.8,10.0,55.5,30.0,0.1,49.0,0.19,43.0
2,70.0,45.85,10.0,50.5,30.0,0.16,40.0,0.24,48.0
3,75.0,41.1,2.0,45.5,20.0,0.25,49.0,0.32,51.0
4,80.0,36.05,1.0,40.7,1.0,0.38,49.0,0.46,41.0
5,85.0,31.3,2.0,35.75,1.0,0.57,40.0,0.64,48.0
6,90.0,27.55,1.0,29.55,1.0,0.84,40.0,0.92,40.0
7,95.0,22.7,1.0,24.35,5.0,1.22,49.0,1.4,54.0
8,100.0,18.95,20.0,19.75,20.0,1.85,10.0,2.03,14.0
9,105.0,14.6,20.0,15.15,20.0,2.74,10.0,2.96,47.0
10,110.0,10.6,30.0,11.2,20.0,4.0,40.0,4.3,40.0
11,115.0,7.3,30.0,7.85,20.0,5.8,30.0,6.0,40.0
12,120.0,4.65,48.0,5.1,40.0,8.15,30.0,8.65,30.0
13,125.0,2.75,48.0,3.05,40.0,11.2,30.0,12.0,30.0
14,130.0,1.54,43.0,1.67,5.0,14.55,32.0,15.4,30.0
15,135.0,0.75,42.0,0.85,35.0,18.8,31.0,19.65,30.0
16,140.0,0.33,42.0,0.41,40.0,22.7,1.0,24.45,20.0
17,145.0,0.14,49.0,0.2,49.0,26.1,20.0,30.8,1.0
18,150.0,0.05,40.0,0.13,40.0,31.3,1.0,35.7,10.0
19,155.0,0.0,0.0,0.09,40.0,36.0,30.0,40.65,1.0
20,160.0,0.0,0.0,0.09,40.0,41.2,1.0,45.5,10.0
21,165.0,0.0,0.0,0.06,45.0,46.0,1.0,50.5,30.0
22,170.0,0.0,0.0,0.05,40.0,51.05,1.0,55.4,1.0
