,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,60.0,57.4,30.0,58.5,30.0,0.0,0.0,0.04,43.0
1,65.0,51.5,10.0,53.65,30.0,0.0,0.0,0.04,43.0
2,70.0,46.0,10.0,48.5,30.0,0.0,0.0,0.04,43.0
3,75.0,41.4,10.0,43.55,30.0,0.0,0.0,0.02,25.0
4,80.0,36.2,10.0,38.7,30.0,0.0,0.0,0.02,25.0
5,85.0,31.4,10.0,33.7,30.0,0.0,0.0,0.04,43.0
6,90.0,27.8,30.0,28.25,6.0,0.0,0.0,0.03,36.0
7,95.0,22.8,30.0,23.25,3.0,0.0,0.0,0.12,10.0
8,100.0,17.8,30.0,18.15,30.0,0.01,4.0,0.04,10.0
9,101.0,16.8,9.0,17.25,3.0,0.0,0.0,0.03,35.0
10,102.0,15.8,30.0,16.25,9.0,0.0,0.0,0.03,35.0
11,103.0,14.75,30.0,15.2,30.0,0.0,0.0,0.03,35.0
12,104.0,13.8,30.0,14.2,30.0,0.0,0.0,0.03,35.0
13,105.0,12.8,30.0,13.2,30.0,0.01,7.0,0.03,35.0
14,106.0,11.8,30.0,12.25,4.0,0.0,0.0,0.04,35.0
15,107.0,10.9,30.0,11.2,30.0,0.0,0.0,0.04,35.0
16,108.0,9.9,30.0,10.2,30.0,0.02,19.0,0.04,35.0
17,109.0,8.95,3.0,9.15,30.0,0.03,15.0,0.05,35.0
18,110.0,7.85,30.0,8.3,8.0,0.03,35.0,0.07,35.0
19,111.0,6.95,2.0,7.15,30.0,0.06,15.0,0.08,54.0
20,112.0,5.9,30.0,6.35,8.0,0.08,2.0,0.1,35.0
21,113.0,5.05,3.0,5.2,30.0,0.12,10.0,0.13,34.0
22,114.0,4.05,20.0,4.25,35.0,0.17,22.0,0.18,4.0
23,115.0,3.15,20.0,3.35,30.0,0.26,15.0,0.28,21.0
24,116.0,2.4,6.0,2.45,9.0,0.41,18.0,0.44,13.0
25,117.0,1.64,8.0,1.69,11.0,0.66,10.0,0.69,15.0
26,118.0,1.02,12.0,1.05,10.0,1.03,13.0,1.06,10.0
27,119.0,0.56,8.0,0.58,2.0,1.56,3.0,1.6,8.0
28,120.0,0.25,19.0,0.29,18.0,2.25,9.0,2.3,5.0
29,121.0,0.1,50.0,0.13,10.0,2.97,8.0,3.3,30.0
30,122.0,0.04,40.0,0.05,15.0,3.95,35.0,4.25,36.0
31,123.0,0.01,110.0,0.03,10.0,4.85,30.0,5.2,30.0
32,124.0,0.0,0.0,0.08,10.0,5.85,30.0,6.15,30.0
33,125.0,0.0,0.0,0.01,8.0,6.85,21.0,7.15,30.0
34,126.0,0.0,0.0,0.03,38.0,7.9,30.0,8.2,30.0
35,127.0,0.0,0.0,0.03,54.0,8.85,30.0,9.2,30.0
36,128.0,0.0,0.0,0.03,54.0,9.85,30.0,10.25,30.0
37,129.0,0.0,0.0,0.03,35.0,10.9,30.0,11.2,30.0
38,130.0,0.0,0.0,0.01,19.0,11.85,30.0,12.2,5.0
39,131.0,0.0,0.0,0.03,54.0,12.85,30.0,13.2,30.0
40,132.0,0.0,0.0,0.03,36.0,13.8,3.0,14.25,30.0
41,133.0,0.0,0.0,0.03,35.0,14.75,30.0,15.25,8.0
42,134.0,0.0,0.0,0.03,35.0,15.8,7.0,16.2,5.0
43,135.0,0.0,0.0,0.03,36.0,16.85,30.0,17.2,5.0
44,136.0,0.0,0.0,0.04,43.0,17.85,30.0,18.25,5.0
45,140.0,0.0,0.0,0.09,44.0,21.9,30.0,22.25,30.0
46,145.0,0.0,0.0,0.04,43.0,26.9,30.0,27.2,30.0
47,150.0,0.0,0.0,0.01,20.0,31.9,30.0,32.2,30.0
48,155.0,0.0,0.0,0.01,39.0,36.1,30.0,37.2,30.0
49,160.0,0.0,0.0,0.01,1.0,41.7,7.0,42.2,30.0
50,165.0,0.0,0.0,0.04,43.0,45.7,1.0,47.6,30.0
