,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,60.0,57.5,31.0,62.5,36.0,0.1,33.0,0.45,147.0
1,65.0,52.5,31.0,57.5,36.0,0.11,49.0,0.64,191.0
2,70.0,47.55,21.0,52.5,30.0,0.46,31.0,0.74,162.0
3,75.0,42.55,21.0,47.5,30.0,0.69,33.0,0.9,68.0
4,80.0,37.55,21.0,42.5,30.0,1.01,31.0,1.25,68.0
5,85.0,32.55,21.0,37.5,30.0,1.44,46.0,1.65,68.0
6,90.0,29.8,21.0,33.5,30.0,2.01,46.0,2.25,7.0
7,95.0,25.0,172.0,26.2,44.0,2.78,46.0,3.05,69.0
8,100.0,19.9,61.0,21.85,46.0,3.8,31.0,4.05,65.0
9,105.0,17.5,21.0,17.85,46.0,5.0,46.0,5.3,68.0
10,110.0,13.95,31.0,14.35,46.0,6.55,46.0,6.9,60.0
11,115.0,10.75,31.0,11.2,46.0,8.5,46.0,8.85,60.0
12,120.0,8.05,22.0,8.45,31.0,10.8,46.0,11.25,40.0
13,125.0,5.8,26.0,6.2,36.0,13.55,46.0,14.1,31.0
14,130.0,4.0,56.0,4.4,36.0,16.75,46.0,17.3,31.0
15,135.0,2.7,36.0,3.05,31.0,20.3,46.0,20.9,31.0
16,140.0,1.75,46.0,2.0,41.0,24.15,52.0,25.15,55.0
17,145.0,1.11,58.0,1.27,31.0,28.55,46.0,29.45,58.0
18,150.0,0.67,83.0,0.79,31.0,30.5,30.0,34.8,22.0
19,155.0,0.39,43.0,0.52,41.0,35.5,7.0,39.4,22.0
20,160.0,0.15,147.0,0.36,53.0,40.05,21.0,45.0,30.0
21,165.0,0.0,0.0,0.24,31.0,45.05,21.0,50.0,30.0
