,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,150.0,34.85,6.0,37.95,6.0,0.0,0.0,2.24,20.0
1,152.5,32.35,6.0,35.4,6.0,0.0,0.0,2.25,20.0
2,155.0,30.15,6.0,33.05,6.0,0.0,0.0,1.91,26.0
3,157.5,27.5,6.0,30.4,6.0,0.0,0.0,2.28,20.0
4,160.0,24.95,6.0,27.95,6.0,0.0,0.0,2.31,20.0
5,162.5,22.75,6.0,25.4,6.0,0.0,0.0,2.33,20.0
6,165.0,20.1,6.0,23.05,6.0,0.0,0.0,2.36,20.0
7,167.5,17.65,6.0,20.4,6.0,0.0,0.0,1.41,25.0
8,170.0,15.45,20.0,17.75,20.0,0.0,0.0,1.47,25.0
9,172.5,13.0,20.0,15.3,20.0,0.0,0.0,1.4,20.0
10,175.0,10.7,20.0,12.95,20.0,0.0,0.0,1.52,20.0
11,177.5,8.25,20.0,10.75,20.0,0.0,0.0,1.96,26.0
12,180.0,5.8,26.0,8.35,20.0,0.0,0.0,1.86,20.0
13,182.5,3.85,25.0,6.3,26.0,0.12,20.0,2.54,26.0
14,185.0,2.96,1.0,4.15,20.0,0.42,20.0,2.96,20.0
15,187.5,0.56,20.0,2.91,20.0,1.79,20.0,4.05,20.0
16,190.0,0.0,0.0,1.45,1.0,2.95,20.0,5.4,30.0
17,192.5,0.0,0.0,0.7,10.0,5.2,20.0,7.45,20.0
18,195.0,0.0,0.0,2.13,21.0,7.5,20.0,10.25,20.0
19,197.5,0.0,0.0,2.13,21.0,10.05,20.0,12.55,20.0
20,200.0,0.0,0.0,2.13,21.0,12.55,20.0,15.05,20.0
21,202.5,0.0,0.0,2.13,21.0,15.15,20.0,17.4,20.0
22,205.0,0.0,0.0,2.13,21.0,17.3,6.0,20.5,6.0
23,207.5,0.0,0.0,2.13,21.0,19.8,6.0,22.95,6.0
24,210.0,0.0,0.0,2.13,21.0,22.25,6.0,25.5,6.0
25,212.5,0.0,0.0,1.75,20.0,24.7,6.0,27.9,6.0
26,215.0,0.0,0.0,2.13,21.0,26.95,10.0,30.85,1.0
27,217.5,0.0,0.0,1.75,20.0,29.65,6.0,33.1,6.0
28,220.0,0.0,0.0,1.76,20.0,32.3,6.0,35.45,6.0
29,222.5,0.0,0.0,1.76,20.0,34.6,6.0,38.1,6.0
