,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,85.0,99.65,6.0,103.25,6.0,0.0,0.0,2.2,15.0
1,90.0,94.5,6.0,98.3,6.0,0.0,0.0,0.5,5.0
2,95.0,89.8,6.0,93.35,6.0,0.0,0.0,2.37,20.0
3,100.0,84.7,6.0,88.45,6.0,0.0,0.0,0.8,9.0
4,105.0,80.0,6.0,83.55,6.0,0.0,0.0,2.21,20.0
5,110.0,75.05,6.0,78.65,6.0,0.0,0.0,2.33,20.0
6,115.0,70.1,6.0,73.95,6.0,0.0,0.0,2.51,30.0
7,120.0,65.4,11.0,68.85,5.0,0.0,0.0,2.71,90.0
8,125.0,60.35,6.0,64.15,6.0,0.1,20.0,2.92,61.0
9,130.0,55.85,15.0,59.25,6.0,0.55,21.0,3.2,91.0
10,135.0,50.7,15.0,54.25,15.0,0.1,85.0,3.8,83.0
11,140.0,45.95,19.0,49.8,15.0,1.71,2.0,2.34,30.0
12,145.0,41.5,22.0,44.7,21.0,0.37,104.0,4.05,92.0
13,150.0,36.95,20.0,40.05,20.0,0.72,94.0,4.35,30.0
14,155.0,32.55,20.0,35.7,21.0,0.97,106.0,4.75,95.0
15,160.0,28.0,20.0,31.05,21.0,3.3,2.0,4.2,11.0
16,165.0,23.55,20.0,26.6,21.0,2.34,20.0,5.7,30.0
17,170.0,19.3,20.0,22.55,30.0,2.98,30.0,6.35,21.0
18,175.0,15.15,20.0,18.6,15.0,4.35,20.0,7.25,30.0
19,180.0,11.6,15.0,14.4,6.0,5.7,20.0,8.45,22.0
20,185.0,8.1,20.0,10.5,2.0,7.3,1.0,10.2,27.0
21,190.0,5.25,20.0,7.6,11.0,9.3,20.0,12.5,45.0
22,195.0,3.0,21.0,6.05,30.0,11.9,20.0,15.0,42.0
23,200.0,0.84,20.0,3.7,81.0,15.1,20.0,18.05,37.0
24,210.0,0.0,0.0,2.03,30.0,23.05,6.0,26.6,10.0
25,220.0,0.0,0.0,1.02,33.0,32.45,6.0,36.2,10.0
26,230.0,0.0,0.0,0.39,12.0,42.3,6.0,46.15,10.0
27,240.0,0.0,0.0,0.22,12.0,52.25,6.0,55.8,6.0
28,250.0,0.0,0.0,0.2,12.0,62.15,6.0,65.85,6.0
