,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,150.0,35.1,6.0,38.0,6.0,0.0,0.0,1.97,20.0
1,152.5,32.6,6.0,35.65,6.0,0.0,0.0,1.99,20.0
2,155.0,30.0,6.0,33.2,6.0,0.0,0.0,2.02,20.0
3,157.5,27.65,6.0,30.6,6.0,0.0,0.0,1.44,25.0
4,160.0,25.4,6.0,28.3,6.0,0.0,0.0,1.54,20.0
5,162.5,22.6,9.0,25.7,6.0,0.0,0.0,1.59,20.0
6,165.0,20.5,6.0,23.25,6.0,0.0,0.0,1.68,20.0
7,167.5,18.1,6.0,20.9,6.0,0.0,0.0,1.4,25.0
8,170.0,16.05,6.0,18.25,20.0,0.0,0.0,1.88,20.0
9,172.5,13.45,20.0,16.1,20.0,0.0,0.0,1.89,20.0
10,175.0,11.3,6.0,13.4,20.0,0.0,0.0,2.13,25.0
11,177.5,9.1,26.0,11.4,20.0,0.14,26.0,2.21,20.0
12,180.0,6.95,25.0,9.25,20.0,0.33,26.0,2.78,20.0
13,182.5,4.9,20.0,7.1,20.0,0.71,6.0,2.95,20.0
14,185.0,2.79,26.0,5.25,20.0,1.28,26.0,3.9,20.0
15,187.5,1.51,26.0,3.95,30.0,2.42,20.0,4.8,20.0
16,190.0,1.2,2.0,2.6,20.0,3.9,20.0,6.0,20.0
17,192.5,0.0,0.0,1.82,20.0,5.65,6.0,8.2,20.0
18,195.0,0.0,0.0,1.5,25.0,7.5,20.0,9.95,20.0
19,197.5,0.0,0.0,1.97,20.0,10.15,20.0,12.4,20.0
20,200.0,0.0,0.0,1.87,20.0,12.35,20.0,15.1,20.0
21,202.5,0.0,0.0,1.82,20.0,14.95,20.0,17.45,20.0
22,205.0,0.0,0.0,1.79,20.0,17.5,6.0,20.35,6.0
23,207.5,0.0,0.0,1.78,20.0,19.85,6.0,23.0,6.0
24,210.0,0.0,0.0,1.77,20.0,22.55,6.0,25.2,6.0
25,212.5,0.0,0.0,1.76,20.0,25.05,6.0,27.5,6.0
26,215.0,0.0,0.0,1.76,20.0,27.55,6.0,30.25,6.0
27,217.5,0.0,0.0,1.76,20.0,29.75,6.0,32.9,6.0
28,220.0,0.0,0.0,1.76,20.0,32.3,6.0,35.55,6.0
29,222.5,0.0,0.0,1.76,20.0,34.85,6.0,37.9,6.0
