,(Percent * Avg Return)/(Contract * Day),Strike Date,Call Strike,Call Bid Price,Call Size,Put Strike,Put Bid Price,Put Size,Percent Chance In Money
0,36.70075672223019,2019-12-13,155.0,0.0,3.0,155.0,17.6,2.0,84.73161033797217
1,36.486955196321986,2019-12-13,155.0,0.0,3.0,150.0,12.6,2.0,84.7117296222664
2,36.22726060418118,2019-12-13,155.0,0.0,3.0,148.0,10.6,2.0,84.7117296222664
3,35.94540754776384,2019-12-13,155.0,0.0,3.0,147.0,9.6,2.0,84.7117296222664
4,35.51593803758952,2019-12-13,155.0,0.0,3.0,146.0,8.6,2.0,84.7117296222664
5,34.82885452309109,2019-12-13,155.0,0.0,3.0,145.0,7.6,2.0,84.7117296222664
6,33.717505036528635,2019-12-13,155.0,0.0,3.0,144.0,6.6,2.0,84.69184890656064
7,33.50030956181207,2019-12-13,155.0,0.0,2.0,155.0,17.6,3.0,84.87077534791253
8,33.29968350447578,2019-12-13,155.0,0.0,2.0,150.0,12.6,3.0,84.83101391650099
9,33.057880107022584,2019-12-13,155.0,0.0,2.0,148.0,10.6,3.0,84.81113320079523
10,66.93016666738905,2019-12-13,115.0,22.1,0.0,155.0,17.6,3.0,87.5944333996024
11,66.61190730586621,2019-12-13,115.0,22.1,0.0,150.0,12.6,3.0,87.5944333996024
12,66.20910947449832,2019-12-13,115.0,22.1,0.0,148.0,10.6,3.0,87.5944333996024
13,65.77194288218146,2019-12-13,115.0,22.1,0.0,147.0,9.6,3.0,87.5944333996024
14,65.10581662244381,2019-12-13,115.0,22.1,0.0,146.0,8.6,3.0,87.5944333996024
15,64.04011961532808,2019-12-13,115.0,22.1,0.0,145.0,7.6,3.0,87.5944333996024
16,62.328643639162664,2019-12-13,115.0,22.1,0.0,144.0,6.6,3.0,87.5944333996024
17,60.74256327553597,2019-12-13,115.0,22.1,0.0,143.0,5.65,3.0,88.01192842942346
18,57.07702031498495,2019-12-13,115.0,22.1,0.0,142.0,4.7,3.0,88.31013916500994
19,52.92304619380536,2019-12-13,115.0,22.1,0.0,141.0,3.85,3.0,89.14512922465208
20,4.257704067984093,2019-12-20,180.0,0.0,3.0,180.0,42.6,1.0,73.61194029850746
21,4.2555418090699515,2019-12-20,180.0,0.0,3.0,170.0,32.6,1.0,73.61194029850746
