,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,115.0,29.05,10.0,33.7,21.0,0.0,0.0,0.06,51.0
1,120.0,24.15,2.0,28.7,21.0,0.01,8.0,0.04,30.0
2,124.0,20.1,21.0,24.65,1.0,0.0,0.0,0.04,30.0
3,125.0,19.0,45.0,23.6,2.0,0.0,0.0,0.03,16.0
4,126.0,18.1,31.0,22.7,20.0,0.0,0.0,0.05,30.0
5,127.0,17.15,31.0,21.7,10.0,0.0,0.0,0.05,30.0
6,128.0,16.65,31.0,20.7,31.0,0.0,0.0,0.05,30.0
7,129.0,15.2,21.0,19.75,31.0,0.0,0.0,0.05,30.0
8,130.0,14.05,8.0,18.6,5.0,0.0,0.0,0.11,25.0
9,131.0,14.5,21.0,17.65,10.0,0.0,0.0,0.06,30.0
10,132.0,12.0,45.0,16.65,41.0,0.0,0.0,0.09,1.0
11,133.0,12.5,21.0,15.75,45.0,0.0,0.0,0.16,6.0
12,134.0,10.2,21.0,14.75,80.0,0.0,0.0,0.08,50.0
13,135.0,9.75,21.0,13.8,75.0,0.02,21.0,0.05,20.0
14,136.0,8.05,21.0,12.5,41.0,0.0,0.0,0.07,10.0
15,137.0,7.75,21.0,11.8,31.0,0.0,0.0,0.07,20.0
16,138.0,6.05,20.0,10.5,75.0,0.07,18.0,0.09,20.0
17,139.0,6.9,38.0,8.05,21.0,0.1,31.0,0.13,60.0
18,140.0,6.3,54.0,6.45,2.0,0.14,55.0,0.18,60.0
19,141.0,5.25,112.0,5.55,80.0,0.2,51.0,0.24,70.0
20,142.0,4.5,10.0,4.6,76.0,0.29,41.0,0.34,75.0
21,143.0,3.6,62.0,3.75,57.0,0.42,17.0,0.47,9.0
22,144.0,2.82,9.0,2.9,7.0,0.61,10.0,0.67,11.0
23,145.0,2.09,13.0,2.17,3.0,0.87,61.0,0.95,33.0
24,146.0,1.48,12.0,1.54,46.0,1.25,1.0,1.31,15.0
25,147.0,0.97,24.0,1.04,13.0,1.74,9.0,1.82,13.0
26,148.0,0.6,22.0,0.64,14.0,2.37,9.0,2.46,9.0
27,149.0,0.34,18.0,0.37,5.0,3.1,54.0,3.2,10.0
28,150.0,0.19,19.0,0.21,18.0,3.9,88.0,4.15,60.0
29,152.5,0.03,24.0,0.06,45.0,4.05,10.0,8.8,31.0
30,155.0,0.02,1.0,0.04,45.0,6.5,55.0,11.1,10.0
31,157.5,0.0,0.0,0.03,21.0,9.1,35.0,13.75,10.0
32,160.0,0.0,0.0,0.03,16.0,11.4,80.0,15.75,10.0
33,162.5,0.0,0.0,0.04,38.0,14.15,2.0,18.65,80.0
34,165.0,0.0,0.0,0.03,24.0,16.9,32.0,20.9,32.0
35,167.5,0.0,0.0,0.03,24.0,19.0,45.0,23.4,21.0
