,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,70.0,68.5,30.0,71.65,30.0,0.0,0.0,0.07,74.0
1,75.0,64.2,30.0,66.45,30.0,0.0,0.0,0.1,152.0
2,80.0,58.55,30.0,62.3,30.0,0.0,0.0,0.16,219.0
3,85.0,53.8,30.0,57.15,30.0,0.0,0.0,0.24,234.0
4,90.0,48.5,30.0,52.55,30.0,0.05,275.0,0.36,448.0
5,95.0,44.3,30.0,47.05,30.0,0.0,0.0,0.5,465.0
6,100.0,40.05,22.0,41.7,31.0,0.15,375.0,0.68,657.0
7,105.0,33.95,30.0,36.7,30.0,0.0,0.0,0.86,470.0
8,110.0,30.55,21.0,31.2,23.0,0.52,54.0,0.59,75.0
9,115.0,25.9,30.0,26.45,30.0,0.76,45.0,0.82,47.0
10,120.0,21.2,30.0,21.75,71.0,1.11,56.0,1.2,35.0
11,125.0,16.65,72.0,17.1,4.0,1.67,853.0,1.77,44.0
12,130.0,12.4,94.0,13.05,116.0,2.54,550.0,2.63,216.0
13,135.0,8.85,46.0,9.4,327.0,3.75,87.0,3.95,45.0
14,140.0,5.65,87.0,6.05,59.0,5.5,172.0,5.95,83.0
15,145.0,3.4,45.0,3.65,105.0,8.3,45.0,8.6,50.0
16,150.0,1.77,81.0,1.95,69.0,11.7,1.0,12.0,1.0
17,155.0,0.85,1.0,0.91,3.0,15.55,223.0,16.2,244.0
18,160.0,0.34,43.0,0.41,46.0,20.25,30.0,20.85,277.0
19,165.0,0.0,0.0,0.46,468.0,23.8,30.0,25.65,30.0
20,170.0,0.0,0.0,0.27,459.0,29.3,30.0,31.4,30.0
21,175.0,0.0,0.0,0.17,258.0,33.5,23.0,36.65,30.0
