,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,110.0,30.1,1.0,30.35,1.0,0.0,0.0,0.06,154.0
1,115.0,25.15,1.0,25.35,1.0,0.0,0.0,0.03,35.0
2,119.0,21.15,1.0,21.35,1.0,0.0,0.0,0.03,15.0
3,120.0,20.15,1.0,20.35,1.0,0.01,5.0,0.03,13.0
4,121.0,19.15,1.0,19.35,1.0,0.0,0.0,0.03,5.0
5,122.0,18.15,1.0,18.35,1.0,0.0,0.0,0.03,5.0
6,123.0,17.15,1.0,17.4,17.0,0.0,0.0,0.04,12.0
7,124.0,16.15,1.0,16.4,20.0,0.0,0.0,0.04,5.0
8,125.0,15.15,23.0,15.4,1.0,0.0,0.0,0.06,1.0
9,126.0,14.15,27.0,14.4,18.0,0.0,0.0,0.06,1.0
10,127.0,13.15,25.0,13.4,3.0,0.0,0.0,0.08,31.0
11,128.0,12.2,1.0,12.45,24.0,0.0,0.0,0.09,2.0
12,129.0,11.25,1.0,11.45,18.0,0.0,0.0,0.11,7.0
13,130.0,10.25,1.0,10.45,1.0,0.11,44.0,0.13,62.0
14,131.0,9.3,22.0,9.5,4.0,0.15,4.0,0.17,39.0
15,132.0,8.35,13.0,8.55,11.0,0.18,51.0,0.2,54.0
16,133.0,7.4,1.0,7.6,20.0,0.23,48.0,0.25,61.0
17,134.0,6.45,46.0,6.65,49.0,0.29,60.0,0.32,54.0
18,135.0,5.55,46.0,5.75,59.0,0.38,46.0,0.41,47.0
19,136.0,4.65,46.0,4.85,50.0,0.49,58.0,0.52,80.0
20,137.0,3.85,63.0,3.95,44.0,0.65,50.0,0.68,45.0
21,138.0,3.1,57.0,3.2,109.0,0.86,55.0,0.89,51.0
22,139.0,2.39,49.0,2.45,80.0,1.14,32.0,1.18,50.0
23,140.0,1.77,40.0,1.82,73.0,1.52,39.0,1.55,19.0
24,141.0,1.25,54.0,1.3,51.0,1.99,27.0,2.05,43.0
25,142.0,0.85,39.0,0.88,47.0,2.58,37.0,2.64,40.0
26,143.0,0.54,70.0,0.58,38.0,3.25,50.0,3.35,23.0
27,144.0,0.34,1.0,0.36,12.0,4.05,17.0,4.2,67.0
28,145.0,0.2,46.0,0.22,38.0,4.9,26.0,5.1,29.0
29,146.0,0.12,1.0,0.13,3.0,5.8,30.0,6.05,22.0
30,147.0,0.05,127.0,0.09,157.0,6.8,2.0,7.0,1.0
31,148.0,0.0,0.0,0.06,42.0,7.75,15.0,8.0,1.0
32,149.0,0.0,0.0,0.04,39.0,8.75,18.0,9.0,4.0
33,150.0,0.0,0.0,0.03,36.0,9.75,18.0,10.0,16.0
34,152.5,0.0,0.0,0.03,37.0,12.25,17.0,12.5,16.0
35,155.0,0.0,0.0,0.03,37.0,14.75,18.0,15.0,23.0
36,157.5,0.0,0.0,0.03,47.0,17.25,18.0,17.5,4.0
37,160.0,0.0,0.0,0.03,63.0,19.75,17.0,20.0,4.0
