,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,100.0,16.85,36.0,17.65,36.0,0.0,0.0,0.03,14.0
1,101.0,15.75,36.0,16.7,36.0,0.0,0.0,0.09,10.0
2,102.0,14.85,36.0,15.7,36.0,0.0,0.0,0.09,10.0
3,103.0,13.8,36.0,14.7,36.0,0.0,0.0,0.03,10.0
4,104.0,12.85,36.0,13.7,36.0,0.0,0.0,0.04,15.0
5,105.0,11.9,36.0,12.5,36.0,0.0,0.0,0.05,1.0
6,106.0,11.05,36.0,11.45,36.0,0.01,13.0,0.13,20.0
7,107.0,10.05,36.0,10.5,36.0,0.01,33.0,0.13,20.0
8,108.0,8.95,3.0,9.5,36.0,0.0,0.0,0.11,10.0
9,109.0,7.95,36.0,8.5,36.0,0.0,0.0,0.13,20.0
10,110.0,7.1,36.0,7.5,36.0,0.0,0.0,0.07,20.0
11,111.0,6.05,36.0,6.6,36.0,0.06,18.0,0.08,20.0
12,112.0,5.15,40.0,5.55,38.0,0.1,16.0,0.12,21.0
13,113.0,4.3,40.0,4.5,37.0,0.15,43.0,0.18,23.0
14,114.0,3.35,41.0,3.65,43.0,0.25,11.0,0.26,2.0
15,115.0,2.61,9.0,2.7,13.0,0.4,18.0,0.42,5.0
16,116.0,1.86,10.0,1.93,17.0,0.63,20.0,0.67,5.0
17,117.0,1.22,11.0,1.26,5.0,1.0,14.0,1.03,10.0
18,118.0,0.73,24.0,0.76,20.0,1.48,19.0,1.55,19.0
19,119.0,0.39,18.0,0.41,14.0,2.14,11.0,2.21,9.0
20,120.0,0.19,9.0,0.2,10.0,2.91,3.0,3.05,22.0
21,121.0,0.08,22.0,0.11,94.0,3.65,40.0,4.05,40.0
22,122.0,0.04,4.0,0.06,19.0,4.65,39.0,5.0,40.0
23,123.0,0.0,0.0,0.04,30.0,5.55,36.0,6.15,36.0
24,124.0,0.0,0.0,0.08,30.0,6.55,7.0,7.0,36.0
25,125.0,0.0,0.0,0.13,33.0,7.45,36.0,8.15,36.0
26,126.0,0.0,0.0,0.03,15.0,8.4,36.0,9.15,36.0
27,127.0,0.0,0.0,0.03,15.0,9.4,36.0,10.2,36.0
28,128.0,0.0,0.0,0.03,17.0,10.45,36.0,11.15,36.0
29,129.0,0.0,0.0,0.03,13.0,11.45,36.0,12.2,36.0
30,130.0,0.0,0.0,0.03,16.0,12.5,36.0,13.2,36.0
31,131.0,0.0,0.0,0.07,20.0,13.4,36.0,14.2,36.0
32,132.0,0.0,0.0,0.07,20.0,14.45,36.0,15.2,36.0
33,133.0,0.0,0.0,0.03,17.0,15.45,36.0,16.15,36.0
34,134.0,0.0,0.0,0.03,17.0,16.35,36.0,17.2,36.0
35,135.0,0.0,0.0,0.04,10.0,17.45,36.0,18.25,36.0
36,140.0,0.0,0.0,0.03,17.0,22.35,36.0,23.3,36.0
