7.000000000000000000e+01,4.835000000000000142e+01,1.200000000000000000e+01,nan,0.000000000000000000e+00
7.500000000000000000e+01,4.329999999999999716e+01,1.000000000000000000e+01,nan,0.000000000000000000e+00
8.000000000000000000e+01,3.854999999999999716e+01,1.200000000000000000e+01,nan,0.000000000000000000e+00
8.500000000000000000e+01,3.325000000000000000e+01,1.200000000000000000e+01,nan,0.000000000000000000e+00
9.000000000000000000e+01,2.989999999999999858e+01,3.600000000000000000e+01,nan,0.000000000000000000e+00
9.500000000000000000e+01,2.455000000000000071e+01,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.000000000000000000e+02,1.980000000000000071e+01,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.030000000000000000e+02,1.605000000000000071e+01,1.000000000000000000e+01,nan,0.000000000000000000e+00
1.040000000000000000e+02,1.450000000000000000e+01,1.200000000000000000e+01,nan,0.000000000000000000e+00
1.050000000000000000e+02,1.465000000000000036e+01,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.060000000000000000e+02,1.384999999999999964e+01,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.070000000000000000e+02,1.240000000000000036e+01,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.080000000000000000e+02,1.169999999999999929e+01,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.090000000000000000e+02,1.050000000000000000e+01,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.100000000000000000e+02,1.034999999999999964e+01,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.110000000000000000e+02,9.000000000000000000e+00,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.120000000000000000e+02,8.250000000000000000e+00,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.130000000000000000e+02,7.299999999999999822e+00,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.140000000000000000e+02,5.650000000000000355e+00,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.150000000000000000e+02,5.049999999999999822e+00,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.160000000000000000e+02,4.349999999999999645e+00,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.170000000000000000e+02,3.399999999999999911e+00,3.700000000000000000e+01,nan,0.000000000000000000e+00
1.180000000000000000e+02,2.450000000000000178e+00,3.000000000000000000e+01,nan,0.000000000000000000e+00
1.190000000000000000e+02,1.370000000000000107e+00,3.600000000000000000e+01,nan,0.000000000000000000e+00
1.200000000000000000e+02,3.800000000000000044e-01,2.000000000000000000e+01,nan,0.000000000000000000e+00
1.210000000000000000e+02,nan,0.000000000000000000e+00,2.600000000000000089e-01,3.000000000000000000e+01
1.220000000000000000e+02,nan,0.000000000000000000e+00,1.260000000000000009e+00,3.000000000000000000e+01
1.230000000000000000e+02,nan,0.000000000000000000e+00,2.250000000000000000e+00,3.000000000000000000e+01
1.240000000000000000e+02,nan,0.000000000000000000e+00,3.250000000000000000e+00,1.700000000000000000e+01
1.250000000000000000e+02,nan,0.000000000000000000e+00,4.299999999999999822e+00,1.400000000000000000e+01
1.260000000000000000e+02,nan,0.000000000000000000e+00,5.099999999999999645e+00,3.600000000000000000e+01
1.270000000000000000e+02,nan,0.000000000000000000e+00,6.150000000000000355e+00,3.600000000000000000e+01
1.280000000000000000e+02,nan,0.000000000000000000e+00,7.049999999999999822e+00,3.600000000000000000e+01
1.290000000000000000e+02,nan,0.000000000000000000e+00,7.950000000000000178e+00,3.600000000000000000e+01
1.300000000000000000e+02,nan,0.000000000000000000e+00,9.250000000000000000e+00,3.000000000000000000e+01
1.310000000000000000e+02,nan,0.000000000000000000e+00,1.000000000000000000e+01,3.600000000000000000e+01
1.320000000000000000e+02,nan,0.000000000000000000e+00,1.080000000000000071e+01,3.000000000000000000e+00
1.330000000000000000e+02,nan,0.000000000000000000e+00,1.034999999999999964e+01,1.200000000000000000e+01
1.340000000000000000e+02,nan,0.000000000000000000e+00,1.315000000000000036e+01,3.600000000000000000e+01
1.350000000000000000e+02,nan,0.000000000000000000e+00,1.415000000000000036e+01,3.600000000000000000e+01
1.360000000000000000e+02,nan,0.000000000000000000e+00,1.475000000000000000e+01,3.600000000000000000e+01
1.370000000000000000e+02,nan,0.000000000000000000e+00,1.565000000000000036e+01,3.600000000000000000e+01
1.380000000000000000e+02,nan,0.000000000000000000e+00,1.710000000000000142e+01,3.600000000000000000e+01
1.390000000000000000e+02,nan,0.000000000000000000e+00,1.814999999999999858e+01,3.600000000000000000e+01
1.400000000000000000e+02,nan,0.000000000000000000e+00,1.919999999999999929e+01,3.600000000000000000e+01
1.450000000000000000e+02,nan,0.000000000000000000e+00,2.385000000000000142e+01,3.600000000000000000e+01
1.500000000000000000e+02,nan,0.000000000000000000e+00,2.880000000000000071e+01,3.600000000000000000e+01
1.550000000000000000e+02,nan,0.000000000000000000e+00,3.400000000000000000e+01,3.600000000000000000e+01
1.600000000000000000e+02,nan,0.000000000000000000e+00,3.735000000000000142e+01,1.200000000000000000e+01
1.650000000000000000e+02,nan,0.000000000000000000e+00,4.229999999999999716e+01,1.200000000000000000e+01
1.700000000000000000e+02,nan,0.000000000000000000e+00,4.735000000000000142e+01,1.200000000000000000e+01
