date,close,dividend amount
2003-07-18,1.49,0.0
2003-07-21,1.472,0.0
2003-07-22,1.486,0.0
2003-07-23,1.485,0.0
2003-07-24,1.465,0.0
2003-07-25,1.539,0.0
2003-07-28,1.499,0.0
2003-07-29,1.48,0.0
2003-07-30,1.449,0.0
2003-07-31,1.506,0.0
2003-08-01,1.481,0.0
2003-08-04,1.515,0.0
2003-08-05,1.456,0.0
2003-08-06,1.402,0.0
2003-08-07,1.424,0.0
2003-08-08,1.403,0.0
2003-08-11,1.404,0.0
2003-08-12,1.407,0.0
2003-08-13,1.441,0.0
2003-08-14,1.426,0.0
2003-08-15,1.408,0.0
2003-08-18,1.453,0.0
2003-08-19,1.451,0.0
2003-08-20,1.501,0.0
2003-08-21,1.549,0.0
2003-08-22,1.491,0.0
2003-08-25,1.49,0.0
2003-08-26,1.504,0.0
2003-08-27,1.534,0.0
2003-08-28,1.585,0.0
2003-08-29,1.615,0.0
2003-09-02,1.632,0.0
2003-09-03,1.639,0.0
2003-09-04,1.631,0.0
2003-09-05,1.607,0.0
2003-09-08,1.624,0.0
2003-09-09,1.598,0.0
2003-09-10,1.584,0.0
2003-09-11,1.611,0.0
2003-09-12,1.65,0.0
2003-09-15,1.586,0.0
2003-09-16,1.597,0.0
2003-09-17,1.58,0.0
2003-09-18,1.634,0.0
2003-09-19,1.613,0.0
2003-09-22,1.577,0.0
2003-09-23,1.602,0.0
2003-09-24,1.523,0.0
2003-09-25,1.459,0.0
2003-09-26,1.478,0.0
2003-09-29,1.521,0.0
2003-09-30,1.48,0.0
2003-10-01,1.485,0.0
2003-10-02,1.469,0.0
2003-10-03,1.549,0.0
2003-10-06,1.592,0.0
2003-10-07,1.659,0.0
2003-10-08,1.647,0.0
2003-10-09,1.675,0.0
2003-10-10,1.691,0.0
2003-10-13,1.739,0.0
2003-10-14,1.754,0.0
2003-10-15,1.773,0.0
2003-10-16,1.661,0.0
2003-10-17,1.625,0.0
2003-10-20,1.659,0.0
2003-10-21,1.656,0.0
2003-10-22,1.626,0.0
2003-10-23,1.642,0.0
2003-10-24,1.614,0.0
2003-10-27,1.614,0.0
2003-10-28,1.694,0.0
2003-10-29,1.692,0.0
2003-10-30,1.649,0.0
2003-10-31,1.635,0.0
2003-11-03,1.654,0.0
2003-11-04,1.636,0.0
2003-11-05,1.645,0.0
2003-11-06,1.651,0.0
2003-11-07,1.607,0.0
2003-11-10,1.564,0.0
2003-11-11,1.539,0.0
2003-11-12,1.595,0.0
2003-11-13,1.601,0.0
2003-11-14,1.533,0.0
2003-11-17,1.509,0.0
2003-11-18,1.458,0.0
2003-11-19,1.459,0.0
2003-11-20,1.455,0.0
2003-11-21,1.449,0.0
2003-11-24,1.511,0.0
2003-11-25,1.477,0.0
2003-11-26,1.48,0.0
2003-11-28,1.494,0.0
2003-12-01,1.551,0.0
2003-12-02,1.539,0.0
2003-12-03,1.502,0.0
2003-12-04,1.511,0.0
2003-12-05,1.489,0.0
2003-12-08,1.504,0.0
2003-12-09,1.461,0.0
2003-12-10,1.456,0.0
2003-12-11,1.515,0.0
2003-12-12,1.492,0.0
2003-12-15,1.441,0.0
2003-12-16,1.437,0.0
2003-12-17,1.42,0.0
2003-12-18,1.431,0.0
2003-12-19,1.407,0.0
2003-12-22,1.418,0.0
2003-12-23,1.415,0.0
2003-12-24,1.458,0.0
2003-12-26,1.484,0.0
2003-12-29,1.511,0.0
2003-12-30,1.52,0.0
2003-12-31,1.526,0.0
2004-01-02,1.52,0.0
2004-01-05,1.584,0.0
2004-01-06,1.578,0.0
2004-01-07,1.614,0.0
2004-01-08,1.669,0.0
2004-01-09,1.643,0.0
2004-01-12,1.695,0.0
2004-01-13,1.723,0.0
2004-01-14,1.729,0.0
2004-01-15,1.632,0.0
2004-01-16,1.623,0.0
2004-01-20,1.624,0.0
2004-01-21,1.615,0.0
2004-01-22,1.584,0.0
2004-01-23,1.611,0.0
2004-01-26,1.644,0.0
2004-01-27,1.648,0.0
2004-01-28,1.609,0.0
2004-01-29,1.62,0.0
2004-01-30,1.611,0.0
2004-02-02,1.594,0.0
2004-02-03,1.59,0.0
2004-02-04,1.556,0.0
2004-02-05,1.601,0.0
2004-02-06,1.622,0.0
2004-02-09,1.619,0.0
2004-02-10,1.641,0.0
2004-02-11,1.7,0.0
2004-02-12,1.695,0.0
2004-02-13,1.643,0.0
2004-02-17,1.654,0.0
2004-02-18,1.661,0.0
2004-02-19,1.605,0.0
2004-02-20,1.6,0.0
2004-02-23,1.585,0.0
2004-02-24,1.597,0.0
2004-02-25,1.629,0.0
2004-02-26,1.646,0.0
2004-02-27,1.709,0.0
2004-03-01,1.716,0.0
2004-03-02,1.701,0.0
2004-03-03,1.709,0.0
2004-03-04,1.797,0.0
2004-03-05,1.91,0.0
2004-03-08,1.857,0.0
2004-03-09,1.936,0.0
2004-03-10,1.977,0.0
2004-03-11,1.939,0.0
2004-03-12,1.969,0.0
2004-03-15,1.889,0.0
2004-03-16,1.844,0.0
2004-03-17,1.871,0.0
2004-03-18,1.834,0.0
2004-03-19,1.847,0.0
2004-03-22,1.847,0.0
2004-03-23,1.806,0.0
2004-03-24,1.821,0.0
2004-03-25,1.919,0.0
2004-03-26,1.931,0.0
2004-03-29,1.994,0.0
2004-03-30,1.994,0.0
2004-03-31,1.931,0.0
2004-04-01,1.936,0.0
2004-04-02,1.964,0.0
2004-04-05,2.023,0.0
2004-04-06,1.988,0.0
2004-04-07,1.951,0.0
2004-04-08,1.966,0.0
2004-04-12,2.003,0.0
2004-04-13,1.924,0.0
2004-04-14,1.903,0.0
2004-04-15,2.093,0.0
2004-04-16,2.084,0.0
2004-04-19,2.025,0.0
2004-04-20,1.981,0.0
2004-04-21,1.981,0.0
2004-04-22,1.984,0.0
2004-04-23,1.979,0.0
2004-04-26,1.938,0.0
2004-04-27,1.924,0.0
2004-04-28,1.889,0.0
2004-04-29,1.912,0.0
2004-04-30,1.841,0.0
2004-05-03,1.862,0.0
2004-05-04,1.867,0.0
2004-05-05,1.904,0.0
2004-05-06,1.899,0.0
2004-05-07,1.905,0.0
2004-05-10,1.877,0.0
2004-05-11,1.939,0.0
2004-05-12,1.95,0.0
2004-05-13,1.942,0.0
2004-05-14,1.933,0.0
2004-05-17,1.903,0.0
2004-05-18,1.933,0.0
2004-05-19,1.891,0.0
2004-05-20,1.908,0.0
2004-05-21,1.936,0.0
2004-05-24,1.953,0.0
2004-05-25,2.029,0.0
2004-05-26,2.036,0.0
2004-05-27,2.012,0.0
2004-05-28,2.004,0.0
2004-06-01,2.004,0.0
2004-06-02,2.066,0.0
2004-06-03,2.029,0.0
2004-06-04,2.056,0.0
2004-06-07,2.129,0.0
2004-06-08,2.168,0.0
2004-06-09,2.157,0.0
2004-06-10,2.196,0.0
2004-06-14,2.151,0.0
2004-06-15,2.192,0.0
2004-06-16,2.339,0.0
2004-06-17,2.344,0.0
2004-06-18,2.351,0.0
2004-06-21,2.309,0.0
2004-06-22,2.357,0.0
2004-06-23,2.407,0.0
2004-06-24,2.37,0.0
2004-06-25,2.407,0.0
2004-06-28,2.321,0.0
2004-06-29,2.321,0.0
2004-06-30,2.324,0.0
2004-07-01,2.307,0.0
2004-07-02,2.22,0.0
2004-07-06,2.211,0.0
2004-07-07,2.171,0.0
2004-07-08,2.153,0.0
2004-07-09,2.145,0.0
2004-07-12,2.081,0.0
2004-07-13,2.087,0.0
2004-07-14,2.113,0.0
2004-07-15,2.352,0.0
2004-07-16,2.3,0.0
2004-07-19,2.284,0.0
2004-07-20,2.3,0.0
2004-07-21,2.259,0.0
2004-07-22,2.263,0.0
2004-07-23,2.193,0.0
2004-07-26,2.233,0.0
2004-07-27,2.316,0.0
2004-07-28,2.305,0.0
2004-07-29,2.331,0.0
2004-07-30,2.31,0.0
2004-08-02,2.256,0.0
2004-08-03,2.235,0.0
2004-08-04,2.271,0.0
2004-08-05,2.242,0.0
2004-08-06,2.127,0.0
2004-08-09,2.164,0.0
2004-08-10,2.251,0.0
2004-08-11,2.215,0.0
2004-08-12,2.169,0.0
2004-08-13,2.203,0.0
2004-08-16,2.199,0.0
2004-08-17,2.205,0.0
2004-08-18,2.267,0.0
2004-08-19,2.194,0.0
2004-08-20,2.2,0.0
2004-08-23,2.22,0.0
2004-08-24,2.282,0.0
2004-08-25,2.361,0.0
2004-08-26,2.476,0.0
2004-08-27,2.454,0.0
2004-08-30,2.437,0.0
2004-08-31,2.464,0.0
2004-09-01,2.561,0.0
2004-09-02,2.547,0.0
2004-09-03,2.516,0.0
2004-09-07,2.554,0.0
2004-09-08,2.596,0.0
2004-09-09,2.55,0.0
2004-09-10,2.562,0.0
2004-09-13,2.542,0.0
2004-09-14,2.535,0.0
2004-09-15,2.514,0.0
2004-09-16,2.596,0.0
2004-09-17,2.653,0.0
2004-09-20,2.694,0.0
2004-09-21,2.715,0.0
2004-09-22,2.637,0.0
2004-09-23,2.662,0.0
2004-09-24,2.664,0.0
2004-09-27,2.681,0.0
2004-09-28,2.717,0.0
2004-09-29,2.763,0.0
2004-09-30,2.768,0.0
2004-10-01,2.762,0.0
2004-10-04,2.771,0.0
2004-10-05,2.812,0.0
2004-10-06,2.903,0.0
2004-10-07,2.83,0.0
2004-10-08,2.79,0.0
2004-10-11,2.756,0.0
2004-10-12,2.735,0.0
2004-10-13,2.839,0.0
2004-10-14,3.213,0.0
2004-10-15,3.25,0.0
2004-10-18,3.411,0.0
2004-10-19,3.387,0.0
2004-10-20,3.391,0.0
2004-10-21,3.424,0.0
2004-10-22,3.386,0.0
2004-10-25,3.396,0.0
2004-10-26,3.426,0.0
2004-10-27,3.593,0.0
2004-10-28,3.728,0.0
2004-10-29,3.743,0.0
2004-11-01,3.746,0.0
2004-11-02,3.821,0.0
2004-11-03,3.951,0.0
2004-11-04,3.889,0.0
2004-11-05,3.909,0.0
2004-11-08,3.884,0.0
2004-11-09,3.861,0.0
2004-11-10,3.911,0.0
2004-11-11,3.95,0.0
2004-11-12,3.964,0.0
2004-11-15,3.946,0.0
2004-11-16,3.924,0.0
2004-11-17,3.921,0.0
2004-11-18,3.956,0.0
2004-11-19,3.941,0.0
2004-11-22,4.382,0.0
2004-11-23,4.376,0.0
2004-11-24,4.575,0.0
2004-11-26,4.611,0.0
2004-11-29,4.889,0.0
2004-11-30,4.789,0.0
2004-12-01,4.842,0.0
2004-12-02,4.658,0.0
2004-12-03,4.477,0.0
2004-12-06,4.699,0.0
2004-12-07,4.492,0.0
2004-12-08,4.52,0.0
2004-12-09,4.571,0.0
2004-12-10,4.654,0.0
2004-12-13,4.636,0.0
2004-12-14,4.664,0.0
2004-12-15,4.661,0.0
2004-12-16,4.757,0.0
2004-12-17,4.642,0.0
2004-12-20,4.48,0.0
2004-12-21,4.549,0.0
2004-12-22,4.554,0.0
2004-12-23,4.572,0.0
2004-12-27,4.511,0.0
2004-12-28,4.584,0.0
2004-12-29,4.603,0.0
2004-12-30,4.629,0.0
2004-12-31,4.6,0.0
2005-01-03,4.521,0.0
2005-01-04,4.567,0.0
2005-01-05,4.607,0.0
2005-01-06,4.611,0.0
2005-01-07,4.946,0.0
2005-01-10,4.926,0.0
2005-01-11,4.611,0.0
2005-01-12,4.676,0.0
2005-01-13,4.986,0.0
2005-01-14,5.014,0.0
2005-01-18,5.046,0.0
2005-01-19,4.991,0.0
2005-01-20,5.033,0.0
2005-01-21,5.035,0.0
2005-01-24,5.054,0.0
2005-01-25,5.146,0.0
2005-01-26,5.161,0.0
2005-01-27,5.189,0.0
2005-01-28,5.284,0.0
2005-01-31,5.493,0.0
2005-02-01,5.538,0.0
2005-02-02,5.688,0.0
2005-02-03,5.558,0.0
2005-02-04,5.631,0.0
2005-02-07,5.639,0.0
2005-02-08,5.779,0.0
2005-02-09,5.624,0.0
2005-02-10,5.597,0.0
2005-02-11,5.801,0.0
2005-02-14,6.045,0.0
2005-02-15,6.315,0.0
2005-02-16,6.438,0.0
2005-02-17,6.272,0.0
2005-02-18,6.201,0.0
2005-02-22,6.092,0.0
2005-02-23,6.302,0.0
2005-02-24,6.352,0.0
2005-02-25,6.356,0.0
2005-02-28,6.409,0.0
2005-03-01,6.357,0.0
2005-03-02,6.303,0.0
2005-03-03,5.97,0.0
2005-03-04,6.116,0.0
2005-03-07,6.107,0.0
2005-03-08,5.79,0.0
2005-03-09,5.621,0.0
2005-03-10,5.69,0.0
2005-03-11,5.753,0.0
2005-03-14,5.76,0.0
2005-03-15,5.851,0.0
2005-03-16,5.883,0.0
2005-03-17,6.036,0.0
2005-03-18,6.137,0.0
2005-03-21,6.243,0.0
2005-03-22,6.119,0.0
2005-03-23,6.079,0.0
2005-03-24,6.071,0.0
2005-03-28,6.076,0.0
2005-03-29,5.964,0.0
2005-03-30,6.114,0.0
2005-03-31,5.953,0.0
2005-04-01,5.841,0.0
2005-04-04,5.87,0.0
2005-04-05,5.984,0.0
2005-04-06,6.047,0.0
2005-04-07,6.223,0.0
2005-04-08,6.249,0.0
2005-04-11,5.989,0.0
2005-04-12,6.094,0.0
2005-04-13,5.863,0.0
2005-04-14,5.323,0.0
2005-04-15,5.05,0.0
2005-04-18,5.089,0.0
2005-04-19,5.299,0.0
2005-04-20,5.073,0.0
2005-04-21,5.306,0.0
2005-04-22,5.071,0.0
2005-04-25,5.283,0.0
2005-04-26,5.17,0.0
2005-04-27,5.136,0.0
2005-04-28,5.077,0.0
2005-04-29,5.151,0.0
2005-05-02,5.204,0.0
2005-05-03,5.173,0.0
2005-05-04,5.307,0.0
2005-05-05,5.24,0.0
2005-05-06,5.32,0.0
2005-05-09,5.281,0.0
2005-05-10,5.203,0.0
2005-05-11,5.087,0.0
2005-05-12,4.876,0.0
2005-05-13,4.967,0.0
2005-05-16,5.079,0.0
2005-05-17,5.051,0.0
2005-05-18,5.12,0.0
2005-05-19,5.364,0.0
2005-05-20,5.364,0.0
2005-05-23,5.68,0.0
2005-05-24,5.671,0.0
2005-05-25,5.683,0.0
2005-05-26,5.82,0.0
2005-05-27,5.794,0.0
2005-05-31,5.68,0.0
2005-06-01,5.757,0.0
2005-06-02,5.72,0.0
2005-06-03,5.463,0.0
2005-06-06,5.417,0.0
2005-06-07,5.22,0.0
2005-06-08,5.274,0.0
2005-06-09,5.379,0.0
2005-06-10,5.116,0.0
2005-06-13,5.129,0.0
2005-06-14,5.143,0.0
2005-06-15,5.304,0.0
2005-06-16,5.426,0.0
2005-06-17,5.473,0.0
2005-06-20,5.373,0.0
2005-06-21,5.409,0.0
2005-06-22,5.507,0.0
2005-06-23,5.556,0.0
2005-06-24,5.394,0.0
2005-06-27,5.3,0.0
2005-06-28,5.33,0.0
2005-06-29,5.196,0.0
2005-06-30,5.259,0.0
2005-07-01,5.214,0.0
2005-07-05,5.426,0.0
2005-07-06,5.341,0.0
2005-07-07,5.376,0.0
2005-07-08,5.464,0.0
2005-07-11,5.443,0.0
2005-07-12,5.463,0.0
2005-07-13,5.479,0.0
2005-07-14,5.821,0.0
2005-07-15,5.936,0.0
2005-07-18,5.927,0.0
2005-07-19,6.17,0.0
2005-07-20,6.233,0.0
2005-07-21,6.184,0.0
2005-07-22,6.286,0.0
2005-07-25,6.259,0.0
2005-07-26,6.233,0.0
2005-07-27,6.284,0.0
2005-07-28,6.257,0.0
2005-07-29,6.093,0.0
2005-08-01,6.107,0.0
2005-08-02,6.17,0.0
2005-08-03,6.174,0.0
2005-08-04,6.101,0.0
2005-08-05,6.141,0.0
2005-08-08,6.093,0.0
2005-08-09,6.26,0.0
2005-08-10,6.197,0.0
2005-08-11,6.286,0.0
2005-08-12,6.586,0.0
2005-08-15,6.811,0.0
2005-08-16,6.607,0.0
2005-08-17,6.736,0.0
2005-08-18,6.614,0.0
2005-08-19,6.547,0.0
2005-08-22,6.553,0.0
2005-08-23,6.534,0.0
2005-08-24,6.539,0.0
2005-08-25,6.58,0.0
2005-08-26,6.534,0.0
2005-08-29,6.549,0.0
2005-08-30,6.653,0.0
2005-08-31,6.699,0.0
2005-09-01,6.609,0.0
2005-09-02,6.603,0.0
2005-09-06,6.971,0.0
2005-09-07,6.954,0.0
2005-09-08,7.111,0.0
2005-09-09,7.33,0.0
2005-09-12,7.343,0.0
2005-09-13,7.26,0.0
2005-09-14,7.087,0.0
2005-09-15,7.124,0.0
2005-09-16,7.316,0.0
2005-09-19,7.52,0.0
2005-09-20,7.599,0.0
2005-09-21,7.444,0.0
2005-09-22,7.414,0.0
2005-09-23,7.6,0.0
2005-09-26,7.691,0.0
2005-09-27,7.634,0.0
2005-09-28,7.297,0.0
2005-09-29,7.477,0.0
2005-09-30,7.659,0.0
2005-10-03,7.777,0.0
2005-10-04,7.679,0.0
2005-10-05,7.54,0.0
2005-10-06,7.386,0.0
2005-10-07,7.329,0.0
2005-10-10,7.196,0.0
2005-10-11,7.37,0.0
2005-10-12,7.036,0.0
2005-10-13,7.677,0.0
2005-10-14,7.714,0.0
2005-10-17,7.634,0.0
2005-10-18,7.459,0.0
2005-10-19,7.849,0.0
2005-10-20,8.02,0.0
2005-10-21,7.951,0.0
2005-10-24,8.113,0.0
2005-10-25,8.014,0.0
2005-10-26,8.147,0.0
2005-10-27,7.916,0.0
2005-10-28,7.781,0.0
2005-10-31,8.227,0.0
2005-11-01,8.214,0.0
2005-11-02,8.564,0.0
2005-11-03,8.836,0.0
2005-11-04,8.736,0.0
2005-11-07,8.604,0.0
2005-11-08,8.557,0.0
2005-11-09,8.587,0.0
2005-11-10,8.74,0.0
2005-11-11,8.791,0.0
2005-11-14,8.779,0.0
2005-11-15,8.897,0.0
2005-11-16,9.279,0.0
2005-11-17,9.217,0.0
2005-11-18,9.223,0.0
2005-11-21,9.28,0.0
2005-11-22,9.503,0.0
2005-11-23,9.587,0.0
2005-11-25,9.906,0.0
2005-11-28,9.951,0.0
2005-11-29,9.729,0.0
2005-11-30,9.689,0.0
2005-12-01,10.229,0.0
2005-12-02,10.376,0.0
2005-12-05,10.26,0.0
2005-12-06,10.579,0.0
2005-12-07,10.564,0.0
2005-12-08,10.583,0.0
2005-12-09,10.619,0.0
2005-12-12,10.701,0.0
2005-12-13,10.711,0.0
2005-12-14,10.287,0.0
2005-12-15,10.311,0.0
2005-12-16,10.159,0.0
2005-12-19,10.197,0.0
2005-12-20,10.301,0.0
2005-12-21,10.5,0.0
2005-12-22,10.574,0.0
2005-12-23,10.479,0.0
2005-12-27,10.604,0.0
2005-12-28,10.51,0.0
2005-12-29,10.207,0.0
2005-12-30,10.27,0.0
2006-01-03,10.679,0.0
2006-01-04,10.71,0.0
2006-01-05,10.626,0.0
2006-01-06,10.9,0.0
2006-01-09,10.864,0.0
2006-01-10,11.551,0.0
2006-01-11,11.986,0.0
2006-01-12,12.042,0.0
2006-01-13,12.227,0.0
2006-01-17,12.101,0.0
2006-01-18,11.784,0.0
2006-01-19,11.291,0.0
2006-01-20,10.87,0.0
2006-01-23,11.096,0.0
2006-01-24,10.863,0.0
2006-01-25,10.6,0.0
2006-01-26,10.333,0.0
2006-01-27,10.29,0.0
2006-01-30,10.714,0.0
2006-01-31,10.787,0.0
2006-02-01,10.774,0.0
2006-02-02,10.3,0.0
2006-02-03,10.264,0.0
2006-02-06,9.614,0.0
2006-02-07,9.657,0.0
2006-02-08,9.83,0.0
2006-02-09,9.279,0.0
2006-02-10,9.616,0.0
2006-02-13,9.244,0.0
2006-02-14,9.664,0.0
2006-02-15,9.889,0.0
2006-02-16,10.081,0.0
2006-02-17,10.041,0.0
2006-02-21,9.869,0.0
2006-02-22,10.189,0.0
2006-02-23,10.25,0.0
2006-02-24,10.209,0.0
2006-02-27,10.141,0.0
2006-02-28,9.784,0.0
2006-03-01,9.871,0.0
2006-03-02,9.944,0.0
2006-03-03,9.674,0.0
2006-03-06,9.354,0.0
2006-03-07,9.473,0.0
2006-03-08,9.38,0.0
2006-03-09,9.133,0.0
2006-03-10,9.027,0.0
2006-03-13,9.383,0.0
2006-03-14,9.617,0.0
2006-03-15,9.461,0.0
2006-03-16,9.187,0.0
2006-03-17,9.237,0.0
2006-03-20,9.141,0.0
2006-03-21,8.83,0.0
2006-03-22,8.81,0.0
2006-03-23,8.594,0.0
2006-03-24,8.566,0.0
2006-03-27,8.501,0.0
2006-03-28,8.387,0.0
2006-03-29,8.904,0.0
2006-03-30,8.964,0.0
2006-03-31,8.96,0.0
2006-04-03,8.95,0.0
2006-04-04,8.739,0.0
2006-04-05,9.601,0.0
2006-04-06,10.177,0.0
2006-04-07,9.97,0.0
2006-04-10,9.81,0.0
2006-04-11,9.713,0.0
2006-04-12,9.53,0.0
2006-04-13,9.496,0.0
2006-04-17,9.259,0.0
2006-04-18,9.46,0.0
2006-04-19,9.379,0.0
2006-04-20,9.661,0.0
2006-04-21,9.577,0.0
2006-04-24,9.393,0.0
2006-04-25,9.453,0.0
2006-04-26,9.736,0.0
2006-04-27,9.909,0.0
2006-04-28,10.056,0.0
2006-05-01,9.943,0.0
2006-05-02,10.231,0.0
2006-05-03,10.163,0.0
2006-05-04,10.161,0.0
2006-05-05,10.27,0.0
2006-05-08,10.27,0.0
2006-05-09,10.147,0.0
2006-05-10,10.086,0.0
2006-05-11,9.736,0.0
2006-05-12,9.671,0.0
2006-05-15,9.684,0.0
2006-05-16,9.283,0.0
2006-05-17,9.323,0.0
2006-05-18,9.026,0.0
2006-05-19,9.216,0.0
2006-05-22,9.054,0.0
2006-05-23,9.021,0.0
2006-05-24,9.049,0.0
2006-05-25,9.19,0.0
2006-05-26,9.078,0.0
2006-05-30,8.746,0.0
2006-05-31,8.539,0.0
2006-06-01,8.881,0.0
2006-06-02,8.809,0.0
2006-06-05,8.571,0.0
2006-06-06,8.532,0.0
2006-06-07,8.366,0.0
2006-06-08,8.68,0.0
2006-06-09,8.503,0.0
2006-06-12,8.143,0.0
2006-06-13,8.333,0.0
2006-06-14,8.23,0.0
2006-06-15,8.483,0.0
2006-06-16,8.223,0.0
2006-06-19,8.171,0.0
2006-06-20,8.21,0.0
2006-06-21,8.266,0.0
2006-06-22,8.511,0.0
2006-06-23,8.404,0.0
2006-06-26,8.427,0.0
2006-06-27,8.204,0.0
2006-06-28,8.003,0.0
2006-06-29,8.424,0.0
2006-06-30,8.181,0.0
2006-07-03,8.279,0.0
2006-07-05,8.143,0.0
2006-07-06,7.967,0.0
2006-07-07,7.914,0.0
2006-07-10,7.857,0.0
2006-07-11,7.95,0.0
2006-07-12,7.566,0.0
2006-07-13,7.464,0.0
2006-07-14,7.239,0.0
2006-07-17,7.481,0.0
2006-07-18,7.557,0.0
2006-07-19,7.729,0.0
2006-07-20,8.643,0.0
2006-07-21,8.674,0.0
2006-07-24,8.774,0.0
2006-07-25,8.847,0.0
2006-07-26,9.124,0.0
2006-07-27,9.057,0.0
2006-07-28,9.37,0.0
2006-07-31,9.709,0.0
2006-08-01,9.597,0.0
2006-08-02,9.737,0.0
2006-08-03,9.941,0.0
2006-08-04,9.757,0.0
2006-08-07,9.601,0.0
2006-08-08,9.254,0.0
2006-08-09,9.084,0.0
2006-08-10,9.153,0.0
2006-08-11,9.093,0.0
2006-08-14,9.134,0.0
2006-08-15,9.493,0.0
2006-08-16,9.711,0.0
2006-08-17,9.656,0.0
2006-08-18,9.701,0.0
2006-08-21,9.509,0.0
2006-08-22,9.66,0.0
2006-08-23,9.616,0.0
2006-08-24,9.687,0.0
2006-08-25,9.821,0.0
2006-08-28,9.569,0.0
2006-08-29,9.497,0.0
2006-08-30,9.566,0.0
2006-08-31,9.693,0.0
2006-09-01,9.769,0.0
2006-09-05,10.211,0.0
2006-09-06,10.004,0.0
2006-09-07,10.4,0.0
2006-09-08,10.36,0.0
2006-09-11,10.357,0.0
2006-09-12,10.376,0.0
2006-09-13,10.6,0.0
2006-09-14,10.596,0.0
2006-09-15,10.586,0.0
2006-09-18,10.556,0.0
2006-09-19,10.539,0.0
2006-09-20,10.751,0.0
2006-09-21,10.664,0.0
2006-09-22,10.429,0.0
2006-09-25,10.821,0.0
2006-09-26,11.087,0.0
2006-09-27,10.916,0.0
2006-09-28,11.001,0.0
2006-09-29,10.997,0.0
2006-10-02,10.694,0.0
2006-10-03,10.581,0.0
2006-10-04,10.769,0.0
2006-10-05,10.69,0.0
2006-10-06,10.603,0.0
2006-10-09,10.661,0.0
2006-10-10,10.544,0.0
2006-10-11,10.461,0.0
2006-10-12,10.751,0.0
2006-10-13,10.717,0.0
2006-10-16,10.771,0.0
2006-10-17,10.613,0.0
2006-10-18,10.647,0.0
2006-10-19,11.284,0.0
2006-10-20,11.421,0.0
2006-10-23,11.637,0.0
2006-10-24,11.579,0.0
2006-10-25,11.669,0.0
2006-10-26,11.741,0.0
2006-10-27,11.487,0.0
2006-10-30,11.489,0.0
2006-10-31,11.583,0.0
2006-11-01,11.309,0.0
2006-11-02,11.283,0.0
2006-11-03,11.184,0.0
2006-11-06,11.387,0.0
2006-11-07,11.501,0.0
2006-11-08,11.779,0.0
2006-11-09,11.906,0.0
2006-11-10,11.874,0.0
2006-11-13,12.05,0.0
2006-11-14,12.143,0.0
2006-11-15,12.007,0.0
2006-11-16,12.23,0.0
2006-11-17,12.264,0.0
2006-11-20,12.353,0.0
2006-11-21,12.657,0.0
2006-11-22,12.901,0.0
2006-11-24,13.09,0.0
2006-11-27,12.791,0.0
2006-11-28,13.116,0.0
2006-11-29,13.114,0.0
2006-11-30,13.094,0.0
2006-12-01,13.046,0.0
2006-12-04,13.017,0.0
2006-12-05,13.039,0.0
2006-12-06,12.833,0.0
2006-12-07,12.434,0.0
2006-12-08,12.609,0.0
2006-12-11,12.679,0.0
2006-12-12,12.306,0.0
2006-12-13,12.721,0.0
2006-12-14,12.65,0.0
2006-12-15,12.531,0.0
2006-12-18,12.21,0.0
2006-12-19,12.33,0.0
2006-12-20,12.109,0.0
2006-12-21,11.843,0.0
2006-12-22,11.743,0.0
2006-12-26,11.644,0.0
2006-12-27,11.646,0.0
2006-12-28,11.553,0.0
2006-12-29,12.12,0.0
2007-01-03,11.971,0.0
2007-01-04,12.237,0.0
2007-01-05,12.15,0.0
2007-01-08,12.21,0.0
2007-01-09,13.224,0.0
2007-01-10,13.857,0.0
2007-01-11,13.686,0.0
2007-01-12,13.517,0.0
2007-01-16,13.871,0.0
2007-01-17,13.564,0.0
2007-01-18,12.724,0.0
2007-01-19,12.643,0.0
2007-01-22,12.399,0.0
2007-01-23,12.243,0.0
2007-01-24,12.386,0.0
2007-01-25,12.321,0.0
2007-01-26,12.197,0.0
2007-01-29,12.277,0.0
2007-01-30,12.221,0.0
2007-01-31,12.247,0.0
2007-02-01,12.106,0.0
2007-02-02,12.107,0.0
2007-02-05,11.991,0.0
2007-02-06,12.021,0.0
2007-02-07,12.307,0.0
2007-02-08,12.311,0.0
2007-02-09,11.896,0.0
2007-02-12,12.126,0.0
2007-02-13,12.1,0.0
2007-02-14,12.186,0.0
2007-02-15,12.173,0.0
2007-02-16,12.119,0.0
2007-02-20,12.271,0.0
2007-02-21,12.743,0.0
2007-02-22,12.787,0.0
2007-02-23,12.724,0.0
2007-02-26,12.664,0.0
2007-02-27,11.99,0.0
2007-02-28,12.087,0.0
2007-03-01,12.437,0.0
2007-03-02,12.201,0.0
2007-03-05,12.331,0.0
2007-03-06,12.599,0.0
2007-03-07,12.531,0.0
2007-03-08,12.571,0.0
2007-03-09,12.567,0.0
2007-03-12,12.839,0.0
2007-03-13,12.629,0.0
2007-03-14,12.857,0.0
2007-03-15,12.796,0.0
2007-03-16,12.799,0.0
2007-03-19,13.019,0.0
2007-03-20,13.069,0.0
2007-03-21,13.41,0.0
2007-03-22,13.423,0.0
2007-03-23,13.36,0.0
2007-03-26,13.693,0.0
2007-03-27,13.637,0.0
2007-03-28,13.32,0.0
2007-03-29,13.393,0.0
2007-03-30,13.273,0.0
