,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,110.0,34.25,10.0,38.8,2.0,0.0,0.0,0.1,90.0
1,115.0,29.3,20.0,33.85,20.0,0.0,0.0,0.18,90.0
2,120.0,24.35,10.0,28.9,20.0,0.0,0.0,0.3,233.0
3,124.0,20.4,10.0,25.0,31.0,0.04,153.0,0.38,197.0
4,125.0,19.45,10.0,24.0,45.0,0.0,0.0,0.42,128.0
5,126.0,18.45,10.0,23.0,41.0,0.0,0.0,0.45,168.0
6,127.0,17.5,10.0,22.0,31.0,0.0,0.0,0.49,168.0
7,128.0,16.6,8.0,21.0,31.0,0.09,168.0,0.5,209.0
8,129.0,15.6,7.0,20.0,42.0,0.17,45.0,0.55,170.0
9,130.0,15.2,45.0,19.2,45.0,0.25,63.0,0.52,288.0
10,131.0,13.65,8.0,18.15,7.0,0.29,50.0,0.57,227.0
11,132.0,13.05,45.0,17.3,45.0,0.33,45.0,0.55,273.0
12,133.0,12.7,270.0,15.1,68.0,0.38,36.0,0.58,154.0
13,134.0,11.95,20.0,14.15,20.0,0.43,47.0,0.66,151.0
14,135.0,10.95,540.0,12.4,281.0,0.5,45.0,0.73,130.0
15,136.0,10.85,60.0,12.3,319.0,0.54,75.0,0.8,228.0
16,137.0,9.95,82.0,11.0,330.0,0.67,45.0,0.99,314.0
17,138.0,9.1,60.0,9.65,267.0,0.77,45.0,0.93,1.0
18,139.0,8.25,60.0,8.65,102.0,0.91,11.0,1.12,110.0
19,140.0,7.35,57.0,8.8,325.0,1.12,14.0,1.29,122.0
20,141.0,6.6,71.0,7.8,346.0,1.24,60.0,1.49,187.0
21,142.0,5.75,77.0,6.55,342.0,1.5,22.0,1.67,203.0
22,143.0,5.05,84.0,5.75,339.0,1.49,45.0,2.54,537.0
23,144.0,4.35,45.0,4.8,116.0,2.05,7.0,2.25,169.0
24,145.0,3.8,24.0,3.95,121.0,2.36,21.0,2.55,2.0
25,146.0,3.2,23.0,3.3,31.0,2.76,41.0,2.87,56.0
26,147.0,2.65,15.0,2.73,34.0,3.15,109.0,3.3,27.0
27,148.0,2.16,10.0,2.23,20.0,3.65,55.0,3.9,60.0
28,149.0,1.73,17.0,1.78,3.0,4.05,317.0,4.45,23.0
29,150.0,1.35,31.0,1.41,14.0,4.75,231.0,5.2,60.0
30,152.5,0.67,56.0,0.73,5.0,5.95,334.0,7.15,249.0
31,155.0,0.26,66.0,0.36,31.0,8.3,50.0,9.65,54.0
32,157.5,0.12,52.0,0.28,258.0,9.0,41.0,13.5,10.0
33,160.0,0.0,0.0,0.27,61.0,11.5,41.0,16.0,10.0
34,162.5,0.0,0.0,0.16,196.0,14.0,41.0,18.5,10.0
35,165.0,0.0,0.0,0.11,26.0,16.5,41.0,21.0,10.0
36,167.5,0.0,0.0,0.09,48.0,19.0,41.0,23.5,4.0
