,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,105.0,32.15,1.0,32.45,1.0,0.0,0.0,0.04,224.0
1,110.0,27.2,1.0,27.45,1.0,0.0,0.0,0.02,12.0
2,115.0,22.2,1.0,22.45,1.0,0.0,0.0,0.03,213.0
3,117.0,20.2,3.0,20.45,14.0,0.0,0.0,0.02,59.0
4,118.0,19.15,1.0,19.45,14.0,0.0,0.0,0.02,23.0
5,119.0,18.2,1.0,18.45,13.0,0.0,0.0,0.02,27.0
6,120.0,17.2,2.0,17.45,16.0,0.0,0.0,0.02,5.0
7,121.0,16.15,5.0,16.45,4.0,0.0,0.0,0.03,22.0
8,122.0,15.15,15.0,15.45,17.0,0.0,0.0,0.03,58.0
9,123.0,14.2,1.0,14.45,1.0,0.0,0.0,0.03,57.0
10,124.0,13.2,1.0,13.4,1.0,0.01,44.0,0.03,32.0
11,125.0,12.2,1.0,12.45,1.0,0.01,22.0,0.03,103.0
12,126.0,11.2,5.0,11.45,1.0,0.0,0.0,0.04,91.0
13,127.0,10.2,2.0,10.45,21.0,0.0,0.0,0.04,36.0
14,128.0,9.2,7.0,9.45,14.0,0.0,0.0,0.05,68.0
15,129.0,8.2,13.0,8.45,1.0,0.0,0.0,0.06,61.0
16,130.0,7.2,5.0,7.45,1.0,0.03,1.0,0.06,46.0
17,131.0,6.25,1.0,6.45,1.0,0.05,4.0,0.07,46.0
18,132.0,5.25,11.0,5.5,26.0,0.07,21.0,0.09,42.0
19,133.0,4.35,39.0,4.5,15.0,0.11,8.0,0.13,90.0
20,134.0,3.4,70.0,3.6,73.0,0.18,11.0,0.19,67.0
21,135.0,2.56,33.0,2.64,2.0,0.29,76.0,0.31,84.0
22,136.0,1.79,7.0,1.83,55.0,0.49,18.0,0.52,68.0
23,137.0,1.11,31.0,1.16,55.0,0.81,40.0,0.85,38.0
24,138.0,0.61,44.0,0.64,13.0,1.3,90.0,1.35,18.0
25,139.0,0.29,27.0,0.31,27.0,1.98,7.0,2.04,19.0
26,140.0,0.12,35.0,0.13,11.0,2.8,51.0,2.88,33.0
27,141.0,0.05,26.0,0.06,100.0,3.65,32.0,3.85,11.0
28,142.0,0.02,20.0,0.03,33.0,4.65,41.0,4.85,13.0
29,143.0,0.01,44.0,0.03,45.0,5.6,22.0,5.85,6.0
30,144.0,0.0,0.0,0.03,60.0,6.6,4.0,6.85,1.0
31,145.0,0.0,0.0,0.03,37.0,7.55,1.0,7.9,15.0
32,146.0,0.0,0.0,0.03,122.0,8.6,4.0,8.85,1.0
33,147.0,0.0,0.0,0.03,112.0,9.6,17.0,9.9,15.0
34,148.0,0.0,0.0,0.03,100.0,10.65,1.0,10.9,11.0
35,149.0,0.0,0.0,0.03,25.0,11.6,15.0,11.85,1.0
36,150.0,0.0,0.0,0.03,139.0,12.6,4.0,12.85,1.0
37,152.5,0.0,0.0,0.03,70.0,15.1,14.0,15.35,2.0
38,155.0,0.0,0.0,0.03,127.0,17.6,4.0,17.85,1.0
39,157.5,0.0,0.0,0.03,104.0,20.1,4.0,20.4,4.0
