,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,380.0,114.5,2.0,118.4,2.0,0.0,0.0,1.15,159.0
1,385.0,108.7,4.0,113.5,7.0,0.0,0.0,1.4,54.0
2,390.0,104.0,2.0,108.5,2.0,0.0,0.0,1.65,39.0
3,395.0,99.0,2.0,103.7,2.0,0.0,0.0,1.9,92.0
4,400.0,92.7,2.0,100.5,2.0,0.0,0.0,2.15,71.0
5,405.0,87.8,2.0,94.6,3.0,0.0,0.0,2.45,91.0
6,410.0,82.8,2.0,89.7,3.0,0.0,0.0,2.7,82.0
7,415.0,80.1,2.0,84.6,2.0,0.0,0.0,2.95,114.0
8,420.0,73.8,2.0,79.9,3.0,0.0,0.0,3.2,113.0
9,425.0,69.1,2.0,75.6,2.0,0.0,0.0,3.5,113.0
10,430.0,63.2,2.0,70.1,2.0,0.25,59.0,3.1,92.0
11,435.0,58.3,2.0,65.3,3.0,0.95,13.0,1.15,33.0
12,440.0,54.8,4.0,59.4,2.0,1.1,37.0,1.35,34.0
13,445.0,50.8,2.0,55.5,3.0,1.25,38.0,1.55,23.0
14,450.0,44.2,2.0,52.1,2.0,1.55,39.0,1.8,6.0
15,455.0,42.4,14.0,44.7,15.0,1.3,33.0,2.15,5.0
16,457.5,40.2,27.0,41.6,32.0,1.95,37.0,2.4,34.0
17,460.0,37.8,14.0,39.3,16.0,2.35,35.0,2.65,34.0
18,462.5,35.9,18.0,37.2,35.0,2.6,38.0,2.9,32.0
19,465.0,33.8,6.0,34.8,35.0,2.9,36.0,3.2,32.0
20,467.5,31.7,6.0,32.9,41.0,3.2,39.0,3.6,34.0
21,470.0,29.4,30.0,30.4,33.0,3.6,36.0,3.9,28.0
22,472.5,27.4,31.0,28.8,37.0,4.0,37.0,4.4,33.0
23,475.0,25.4,27.0,26.9,40.0,4.2,38.0,4.9,32.0
24,477.5,23.5,6.0,24.3,34.0,4.9,39.0,5.4,33.0
25,480.0,21.6,5.0,22.4,35.0,5.5,39.0,6.1,35.0
26,482.5,19.7,27.0,20.6,35.0,6.1,39.0,6.9,39.0
27,485.0,17.5,35.0,18.9,38.0,6.8,39.0,7.5,55.0
28,487.5,16.3,18.0,17.1,20.0,7.6,39.0,8.3,33.0
29,490.0,14.7,18.0,15.7,36.0,8.4,38.0,9.2,34.0
30,492.5,13.0,33.0,14.0,50.0,9.3,40.0,10.2,33.0
31,495.0,11.7,20.0,12.4,32.0,10.4,39.0,11.2,33.0
32,497.5,10.3,37.0,11.0,34.0,11.5,22.0,12.2,17.0
33,500.0,9.2,3.0,9.7,34.0,12.6,43.0,13.6,34.0
34,502.5,7.9,34.0,8.9,36.0,14.1,1.0,15.0,33.0
35,505.0,6.9,32.0,7.5,34.0,15.5,36.0,16.5,29.0
36,507.5,5.9,35.0,6.5,34.0,17.0,40.0,17.9,32.0
37,510.0,5.0,40.0,5.5,6.0,18.5,35.0,19.8,35.0
38,512.5,4.3,33.0,4.8,29.0,20.2,35.0,21.6,35.0
39,515.0,3.6,37.0,4.0,32.0,21.9,43.0,23.4,35.0
40,517.5,3.0,35.0,3.4,34.0,24.1,36.0,25.1,48.0
41,520.0,2.5,33.0,2.9,34.0,25.8,39.0,27.7,62.0
42,522.5,2.0,38.0,2.35,34.0,27.8,37.0,29.5,59.0
43,525.0,1.55,38.0,2.0,34.0,29.8,15.0,32.1,29.0
44,530.0,1.1,37.0,1.35,33.0,32.5,7.0,37.0,10.0
45,540.0,0.4,39.0,1.35,53.0,41.6,3.0,48.7,3.0
46,550.0,0.0,0.0,1.35,79.0,51.7,2.0,58.2,2.0
47,560.0,0.0,0.0,0.8,68.0,61.5,3.0,68.5,2.0
48,570.0,0.0,0.0,0.5,61.0,71.5,1.0,78.5,2.0
