,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,380.0,111.9,3.0,120.1,3.0,0.0,0.0,0.55,27.0
1,385.0,108.0,3.0,114.0,1.0,0.0,0.0,0.55,40.0
2,390.0,102.1,3.0,110.2,3.0,0.0,0.0,0.7,41.0
3,395.0,97.3,3.0,104.1,1.0,0.0,0.0,0.6,32.0
4,400.0,94.0,3.0,98.2,3.0,0.0,0.0,0.65,32.0
5,405.0,88.7,3.0,93.4,3.0,0.0,0.0,0.7,28.0
6,410.0,83.9,3.0,88.6,3.0,0.0,0.0,0.7,30.0
7,415.0,78.8,3.0,83.5,3.0,0.0,0.0,0.75,54.0
8,420.0,73.7,3.0,80.1,3.0,0.0,0.0,0.8,55.0
9,425.0,68.6,3.0,75.2,3.0,0.0,0.0,0.85,55.0
10,430.0,64.5,3.0,69.0,3.0,0.0,0.0,0.95,67.0
11,435.0,58.4,3.0,64.6,3.0,0.0,0.0,1.0,46.0
12,440.0,53.5,3.0,60.7,3.0,0.8,2.0,0.95,33.0
13,445.0,48.4,3.0,55.4,3.0,0.95,33.0,1.1,34.0
14,450.0,45.2,3.0,49.6,3.0,1.15,39.0,1.35,33.0
15,455.0,41.0,2.0,45.1,2.0,1.4,39.0,1.6,34.0
16,457.5,39.3,1.0,40.9,14.0,1.55,35.0,1.75,1.0
17,460.0,37.2,14.0,38.7,14.0,1.75,33.0,2.0,1.0
18,462.5,34.5,1.0,36.2,14.0,1.95,34.0,2.15,1.0
19,465.0,32.8,13.0,33.8,32.0,2.1,33.0,2.35,1.0
20,467.5,30.6,6.0,31.6,35.0,2.4,33.0,2.6,2.0
21,470.0,28.2,36.0,29.7,39.0,2.65,33.0,2.95,2.0
22,472.5,26.4,4.0,27.3,35.0,3.0,41.0,3.3,27.0
23,475.0,24.1,27.0,24.8,2.0,3.4,34.0,3.7,3.0
24,477.5,22.2,6.0,22.7,2.0,3.8,33.0,4.2,3.0
25,480.0,20.2,6.0,20.8,2.0,4.3,33.0,4.7,2.0
26,482.5,18.3,6.0,18.9,3.0,4.9,37.0,5.3,34.0
27,485.0,16.4,26.0,17.0,3.0,5.5,41.0,6.0,47.0
28,487.5,14.7,19.0,15.3,3.0,6.3,32.0,6.7,34.0
29,490.0,13.0,26.0,13.6,3.0,7.1,36.0,7.6,33.0
30,492.5,11.5,19.0,11.9,3.0,8.1,31.0,8.5,13.0
31,495.0,10.0,30.0,10.5,4.0,9.2,1.0,9.5,3.0
32,497.5,8.7,32.0,9.1,4.0,10.3,21.0,10.8,5.0
33,500.0,7.5,30.0,7.9,3.0,11.5,31.0,12.0,30.0
34,502.5,6.4,32.0,6.8,3.0,12.9,26.0,13.4,13.0
35,505.0,5.4,34.0,5.8,34.0,14.4,26.0,15.0,5.0
36,507.5,4.5,35.0,4.9,33.0,16.1,9.0,16.6,26.0
37,510.0,3.7,35.0,4.1,3.0,17.8,5.0,18.3,2.0
38,512.5,3.1,34.0,3.4,3.0,19.6,5.0,20.2,2.0
39,515.0,2.5,35.0,2.8,3.0,21.6,5.0,22.1,2.0
40,517.5,2.05,34.0,2.3,2.0,23.0,1.0,24.2,6.0
41,520.0,1.65,33.0,1.85,2.0,25.2,12.0,26.7,22.0
42,522.5,1.3,32.0,1.55,1.0,27.3,1.0,28.6,6.0
43,525.0,1.05,32.0,1.25,1.0,28.7,3.0,31.6,2.0
44,530.0,0.65,33.0,0.85,1.0,32.6,3.0,37.2,3.0
45,540.0,0.0,0.0,0.6,76.0,41.6,3.0,47.3,3.0
46,550.0,0.0,0.0,0.4,61.0,51.6,3.0,58.2,3.0
47,560.0,0.0,0.0,0.35,25.0,61.6,3.0,68.2,3.0
48,570.0,0.0,0.0,0.3,74.0,71.5,1.0,78.5,3.0
