,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,70.0,13.15,2.0,16.05,309.0,0.0,0.0,0.02,51.0
1,72.5,11.25,31.0,13.45,59.0,0.0,0.0,0.03,69.0
2,73.0,9.95,13.0,12.8,15.0,0.0,0.0,0.03,69.0
3,73.5,10.0,31.0,12.4,56.0,0.0,0.0,0.03,69.0
4,74.0,9.0,27.0,12.05,258.0,0.0,0.0,0.04,80.0
5,74.5,9.25,31.0,11.5,11.0,0.0,0.0,0.03,35.0
6,75.0,8.4,31.0,11.05,69.0,0.0,0.0,0.04,81.0
7,75.5,8.2,31.0,10.2,18.0,0.0,0.0,0.06,5.0
8,76.0,7.8,31.0,9.95,16.0,0.0,0.0,0.1,166.0
9,76.5,7.2,3.0,9.45,6.0,0.0,0.0,0.09,405.0
10,77.0,7.1,39.0,8.65,49.0,0.0,0.0,0.07,502.0
11,77.5,6.5,2.0,7.9,11.0,0.0,0.0,0.09,430.0
12,78.0,5.65,3.0,7.2,49.0,0.0,0.0,0.06,743.0
13,78.5,4.95,3.0,7.55,69.0,0.0,0.0,0.07,750.0
14,79.0,4.8,32.0,7.05,69.0,0.0,0.0,0.07,709.0
15,79.5,4.35,22.0,6.55,217.0,0.0,0.0,0.15,23.0
16,80.0,3.95,31.0,4.85,69.0,0.0,0.0,0.08,399.0
17,80.5,3.6,11.0,4.2,103.0,0.0,0.0,0.1,419.0
18,81.0,3.25,2.0,3.8,16.0,0.05,23.0,0.07,66.0
19,81.5,2.83,2.0,3.05,8.0,0.07,31.0,0.09,27.0
20,82.0,1.8,3.0,2.92,373.0,0.09,10.0,0.12,109.0
21,82.5,1.89,50.0,2.02,129.0,0.15,128.0,0.17,117.0
22,83.0,1.52,21.0,1.57,14.0,0.23,118.0,0.26,381.0
23,83.5,1.14,21.0,1.18,18.0,0.34,160.0,0.37,115.0
24,84.0,0.81,31.0,0.84,30.0,0.51,29.0,0.53,229.0
25,84.5,0.54,14.0,0.56,146.0,0.72,90.0,0.75,73.0
26,85.0,0.32,17.0,0.34,158.0,1.0,82.0,1.03,18.0
27,85.5,0.16,106.0,0.19,139.0,1.35,20.0,1.39,28.0
28,86.0,0.07,140.0,0.09,97.0,1.75,79.0,1.8,24.0
29,86.5,0.03,136.0,0.05,145.0,2.18,35.0,2.29,26.0
30,87.0,0.01,24.0,0.02,7.0,2.6,5.0,2.87,9.0
31,87.5,0.0,0.0,0.03,24.0,2.97,31.0,3.55,70.0
32,88.0,0.0,0.0,0.01,4.0,3.6,22.0,3.9,7.0
33,88.5,0.0,0.0,0.02,1.0,4.15,7.0,4.4,148.0
34,89.0,0.0,0.0,0.04,100.0,4.65,10.0,4.85,18.0
35,89.5,0.0,0.0,0.02,104.0,4.8,31.0,5.85,69.0
36,90.0,0.0,0.0,0.03,70.0,5.0,31.0,6.55,49.0
37,90.5,0.0,0.0,0.03,70.0,4.65,31.0,6.9,69.0
38,91.0,0.0,0.0,0.04,75.0,5.55,31.0,7.3,49.0
39,91.5,0.0,0.0,0.08,75.0,6.4,32.0,7.9,49.0
40,92.0,0.0,0.0,0.03,174.0,6.3,6.0,8.55,3.0
41,93.0,0.0,0.0,0.03,70.0,7.3,31.0,9.65,49.0
42,94.0,0.0,0.0,0.03,4.0,7.8,3.0,10.55,3.0
43,95.0,0.0,0.0,0.03,7.0,8.55,53.0,12.0,3.0
44,96.0,0.0,0.0,0.03,101.0,9.85,31.0,12.45,58.0
45,97.0,0.0,0.0,0.03,8.0,10.9,6.0,13.65,6.0
