1.000000000000000000e+02,3.085000000000000142e+01,1.000000000000000000e+00,nan,0.000000000000000000e+00
1.050000000000000000e+02,2.580000000000000071e+01,2.200000000000000000e+01,nan,0.000000000000000000e+00
1.100000000000000000e+02,2.060000000000000142e+01,2.100000000000000000e+01,nan,0.000000000000000000e+00
1.110000000000000000e+02,1.960000000000000142e+01,2.100000000000000000e+01,nan,0.000000000000000000e+00
1.120000000000000000e+02,1.860000000000000142e+01,2.100000000000000000e+01,nan,0.000000000000000000e+00
1.130000000000000000e+02,1.764999999999999858e+01,1.000000000000000000e+00,nan,0.000000000000000000e+00
1.140000000000000000e+02,1.710000000000000142e+01,2.100000000000000000e+01,nan,0.000000000000000000e+00
1.150000000000000000e+02,1.600000000000000000e+01,2.100000000000000000e+01,nan,0.000000000000000000e+00
1.160000000000000000e+02,1.480000000000000071e+01,2.200000000000000000e+01,nan,0.000000000000000000e+00
1.170000000000000000e+02,1.455000000000000071e+01,2.100000000000000000e+01,nan,0.000000000000000000e+00
1.180000000000000000e+02,1.480000000000000071e+01,7.000000000000000000e+00,nan,0.000000000000000000e+00
1.190000000000000000e+02,1.294999999999999929e+01,2.100000000000000000e+01,nan,0.000000000000000000e+00
1.200000000000000000e+02,1.209999999999999964e+01,1.100000000000000000e+01,2.000000000000000042e-02,2.500000000000000000e+01
1.210000000000000000e+02,1.100000000000000000e+01,2.100000000000000000e+01,nan,0.000000000000000000e+00
1.220000000000000000e+02,9.699999999999999289e+00,1.100000000000000000e+01,4.000000000000000083e-02,4.700000000000000000e+01
1.230000000000000000e+02,8.750000000000000000e+00,1.100000000000000000e+01,5.000000000000000278e-02,7.900000000000000000e+01
1.240000000000000000e+02,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000278e-02,1.200000000000000000e+02
1.250000000000000000e+02,6.950000000000000178e+00,5.400000000000000000e+01,1.000000000000000056e-01,5.300000000000000000e+01
1.260000000000000000e+02,6.500000000000000000e+00,4.550000000000000000e+02,1.400000000000000133e-01,2.300000000000000000e+01
1.270000000000000000e+02,5.799999999999999822e+00,4.800000000000000000e+01,1.900000000000000022e-01,4.100000000000000000e+01
1.280000000000000000e+02,5.099999999999999645e+00,4.700000000000000000e+01,2.700000000000000178e-01,3.600000000000000000e+01
1.290000000000000000e+02,4.200000000000000178e+00,3.300000000000000000e+01,3.900000000000000133e-01,2.900000000000000000e+01
1.300000000000000000e+02,3.399999999999999911e+00,4.100000000000000000e+01,5.699999999999999512e-01,2.100000000000000000e+01
1.310000000000000000e+02,2.669999999999999929e+00,1.000000000000000000e+01,8.100000000000000533e-01,1.700000000000000000e+01
1.320000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+01,1.149999999999999911e+00,1.000000000000000000e+01
1.330000000000000000e+02,1.439999999999999947e+00,7.000000000000000000e+00,1.580000000000000071e+00,2.100000000000000000e+01
1.340000000000000000e+02,9.799999999999999822e-01,1.000000000000000000e+00,2.120000000000000107e+00,1.600000000000000000e+01
1.350000000000000000e+02,6.300000000000000044e-01,1.100000000000000000e+01,2.759999999999999787e+00,1.600000000000000000e+01
1.360000000000000000e+02,3.800000000000000044e-01,3.700000000000000000e+01,3.500000000000000000e+00,1.700000000000000000e+01
1.370000000000000000e+02,2.200000000000000011e-01,3.100000000000000000e+01,4.200000000000000178e+00,1.640000000000000000e+02
1.380000000000000000e+02,1.300000000000000044e-01,1.800000000000000000e+01,4.799999999999999822e+00,3.800000000000000000e+02
1.390000000000000000e+02,7.000000000000000666e-02,4.100000000000000000e+01,4.500000000000000000e+00,2.000000000000000000e+00
1.400000000000000000e+02,4.000000000000000083e-02,6.500000000000000000e+01,5.450000000000000178e+00,1.100000000000000000e+01
1.410000000000000000e+02,nan,0.000000000000000000e+00,6.650000000000000355e+00,2.100000000000000000e+01
1.420000000000000000e+02,nan,0.000000000000000000e+00,6.950000000000000178e+00,1.000000000000000000e+00
1.430000000000000000e+02,nan,0.000000000000000000e+00,7.849999999999999645e+00,1.000000000000000000e+00
1.440000000000000000e+02,nan,0.000000000000000000e+00,8.750000000000000000e+00,3.100000000000000000e+01
1.450000000000000000e+02,nan,0.000000000000000000e+00,9.750000000000000000e+00,3.100000000000000000e+01
1.460000000000000000e+02,nan,0.000000000000000000e+00,1.075000000000000000e+01,3.100000000000000000e+01
1.470000000000000000e+02,nan,0.000000000000000000e+00,1.175000000000000000e+01,3.100000000000000000e+01
1.480000000000000000e+02,nan,0.000000000000000000e+00,1.280000000000000071e+01,2.100000000000000000e+01
1.490000000000000000e+02,nan,0.000000000000000000e+00,1.380000000000000071e+01,2.100000000000000000e+01
1.500000000000000000e+02,nan,0.000000000000000000e+00,1.475000000000000000e+01,3.100000000000000000e+01
