,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,110.0,34.0,1.0,38.5,20.0,0.0,0.0,0.03,56.0
1,115.0,29.0,10.0,33.5,31.0,0.0,0.0,0.06,86.0
2,119.0,25.0,10.0,29.5,21.0,0.0,0.0,0.04,98.0
3,120.0,24.0,1.0,28.5,31.0,0.0,0.0,0.03,49.0
4,121.0,23.05,2.0,27.5,31.0,0.0,0.0,0.03,49.0
5,122.0,21.95,10.0,26.5,21.0,0.0,0.0,0.04,98.0
6,123.0,21.2,2.0,25.5,21.0,0.0,0.0,0.04,88.0
7,124.0,19.85,21.0,24.5,31.0,0.0,0.0,0.04,98.0
8,125.0,19.05,10.0,23.5,46.0,0.0,0.0,0.03,46.0
9,126.0,17.95,10.0,22.5,46.0,0.0,0.0,0.03,48.0
10,127.0,17.15,21.0,21.5,31.0,0.0,0.0,0.03,49.0
11,128.0,16.4,24.0,20.55,30.0,0.0,0.0,0.03,48.0
12,129.0,14.85,31.0,19.4,2.0,0.0,0.0,0.03,51.0
13,130.0,13.95,31.0,18.5,46.0,0.01,2.0,0.03,49.0
14,131.0,12.9,38.0,17.5,46.0,0.0,0.0,0.03,38.0
15,132.0,12.15,2.0,16.6,46.0,0.0,0.0,0.03,54.0
16,133.0,11.85,1.0,14.85,1.0,0.0,0.0,0.03,39.0
17,134.0,9.9,21.0,14.4,31.0,0.0,0.0,0.03,43.0
18,135.0,11.05,41.0,11.25,66.0,0.0,0.0,0.03,38.0
19,136.0,10.05,42.0,10.25,57.0,0.0,0.0,0.03,32.0
20,137.0,9.05,50.0,9.25,81.0,0.0,0.0,0.03,30.0
21,138.0,8.05,50.0,8.25,71.0,0.0,0.0,0.03,35.0
22,139.0,5.6,21.0,9.65,41.0,0.0,0.0,0.04,41.0
23,140.0,6.1,11.0,6.3,61.0,0.02,56.0,0.05,30.0
24,141.0,5.1,65.0,5.35,33.0,0.05,2.0,0.11,158.0
25,142.0,4.15,45.0,4.35,12.0,0.08,52.0,0.12,30.0
26,143.0,3.25,28.0,3.4,114.0,0.15,31.0,0.2,84.0
27,144.0,2.39,5.0,2.47,8.0,0.28,8.0,0.33,63.0
28,145.0,1.6,7.0,1.69,8.0,0.49,27.0,0.55,61.0
29,146.0,0.97,17.0,1.03,20.0,0.84,14.0,0.91,56.0
30,147.0,0.51,20.0,0.57,55.0,1.37,10.0,1.45,13.0
31,148.0,0.23,22.0,0.28,34.0,2.07,3.0,2.2,10.0
32,149.0,0.09,37.0,0.13,62.0,2.9,5.0,3.05,64.0
33,150.0,0.03,63.0,0.06,20.0,2.43,7.0,4.6,8.0
34,152.5,0.0,0.0,0.03,19.0,4.0,53.0,8.2,31.0
35,155.0,0.0,0.0,0.03,27.0,7.5,21.0,11.4,46.0
36,157.5,0.0,0.0,0.03,24.0,9.0,56.0,13.5,31.0
37,160.0,0.0,0.0,0.03,24.0,11.65,2.0,16.2,20.0
38,162.5,0.0,0.0,0.03,27.0,14.0,41.0,18.15,21.0
39,165.0,0.0,0.0,0.03,27.0,16.5,56.0,21.2,31.0
40,167.5,0.0,0.0,0.03,27.0,19.0,56.0,23.55,2.0
