date,dividend
2000-07-17,0.21666666666666667
2000-07-18,0.22182539682539684
2000-07-19,0.22698412698412698
2000-07-20,0.23214285714285715
2000-07-21,0.2373015873015873
2000-07-24,0.24246031746031746
2000-07-25,0.24761904761904763
2000-07-26,0.25277777777777777
2000-07-27,0.2579365079365079
2000-07-28,0.2630952380952381
2000-07-31,0.26825396825396824
2000-08-01,0.27341269841269844
2000-08-02,0.2785714285714286
2000-08-03,0.2837301587301587
2000-08-04,0.28888888888888886
2000-08-07,0.29404761904761906
2000-08-08,0.2992063492063492
2000-08-09,0.3043650793650794
2000-08-10,0.30952380952380953
2000-08-11,0.3146825396825397
2000-08-14,0.3198412698412698
2000-08-15,0.325
2000-08-16,0.005078125
2000-08-17,0.01015625
2000-08-18,0.015234375000000001
2000-08-21,0.0203125
2000-08-22,0.025390625
2000-08-23,0.030468750000000003
2000-08-24,0.035546875
2000-08-25,0.040625
2000-08-28,0.045703125000000004
2000-08-29,0.05078125
2000-08-30,0.055859375
2000-08-31,0.060937500000000006
2000-09-01,0.06601562500000001
2000-09-05,0.07109375
2000-09-06,0.076171875
2000-09-07,0.08125
2000-09-08,0.086328125
2000-09-11,0.09140625000000001
2000-09-12,0.096484375
2000-09-13,0.1015625
2000-09-14,0.106640625
2000-09-15,0.11171875
2000-09-18,0.11679687500000001
2000-09-19,0.12187500000000001
2000-09-20,0.126953125
2000-09-21,0.13203125000000002
2000-09-22,0.137109375
2000-09-25,0.1421875
2000-09-26,0.147265625
2000-09-27,0.15234375
2000-09-28,0.15742187500000002
2000-09-29,0.1625
2000-10-02,0.167578125
2000-10-03,0.17265625
2000-10-04,0.177734375
2000-10-05,0.18281250000000002
2000-10-06,0.187890625
2000-10-09,0.19296875
2000-10-10,0.198046875
2000-10-11,0.203125
2000-10-12,0.20820312500000002
2000-10-13,0.21328125
2000-10-16,0.218359375
2000-10-17,0.2234375
2000-10-18,0.228515625
2000-10-19,0.23359375000000002
2000-10-20,0.238671875
2000-10-23,0.24375000000000002
2000-10-24,0.248828125
2000-10-25,0.25390625
2000-10-26,0.258984375
2000-10-27,0.26406250000000003
2000-10-30,0.269140625
2000-10-31,0.27421875
2000-11-01,0.279296875
2000-11-02,0.284375
2000-11-03,0.28945312500000003
2000-11-06,0.29453125
2000-11-07,0.299609375
2000-11-08,0.3046875
2000-11-09,0.309765625
2000-11-10,0.31484375000000003
2000-11-13,0.319921875
2000-11-14,0.325
2000-11-15,0.005327868852459017
2000-11-16,0.010655737704918034
2000-11-17,0.015983606557377048
2000-11-20,0.021311475409836068
2000-11-21,0.02663934426229508
2000-11-22,0.031967213114754096
2000-11-24,0.037295081967213116
2000-11-27,0.042622950819672135
2000-11-28,0.04795081967213115
2000-11-29,0.05327868852459016
2000-11-30,0.05860655737704919
2000-12-01,0.06393442622950819
2000-12-04,0.06926229508196721
2000-12-05,0.07459016393442623
2000-12-06,0.07991803278688525
2000-12-07,0.08524590163934427
2000-12-08,0.09057377049180328
2000-12-11,0.0959016393442623
2000-12-12,0.10122950819672132
2000-12-13,0.10655737704918032
2000-12-14,0.11188524590163934
2000-12-15,0.11721311475409837
2000-12-18,0.12254098360655738
2000-12-19,0.12786885245901639
2000-12-20,0.13319672131147542
2000-12-21,0.13852459016393442
2000-12-22,0.14385245901639346
2000-12-26,0.14918032786885246
2000-12-27,0.15450819672131147
2000-12-28,0.1598360655737705
2000-12-29,0.1651639344262295
2001-01-02,0.17049180327868854
2001-01-03,0.17581967213114758
2001-01-04,0.18114754098360655
2001-01-05,0.18647540983606556
2001-01-08,0.1918032786885246
2001-01-09,0.19713114754098363
2001-01-10,0.20245901639344263
2001-01-11,0.20778688524590166
2001-01-12,0.21311475409836064
2001-01-16,0.21844262295081968
2001-01-17,0.22377049180327868
2001-01-18,0.22909836065573772
2001-01-19,0.23442622950819675
2001-01-22,0.23975409836065575
2001-01-23,0.24508196721311476
2001-01-24,0.25040983606557377
2001-01-25,0.25573770491803277
2001-01-26,0.26106557377049183
2001-01-29,0.26639344262295084
2001-01-30,0.27172131147540984
2001-01-31,0.27704918032786885
2001-02-01,0.28237704918032785
2001-02-02,0.2877049180327869
2001-02-05,0.2930327868852459
2001-02-06,0.2983606557377049
2001-02-07,0.30368852459016393
2001-02-08,0.30901639344262294
2001-02-09,0.31434426229508194
2001-02-12,0.319672131147541
2001-02-13,0.325
2001-02-14,0.005158730158730159
2001-02-15,0.010317460317460317
2001-02-16,0.015476190476190477
2001-02-20,0.020634920634920634
2001-02-21,0.025793650793650792
2001-02-22,0.030952380952380953
2001-02-23,0.03611111111111111
2001-02-26,0.04126984126984127
2001-02-27,0.04642857142857143
2001-02-28,0.051587301587301584
2001-03-01,0.056746031746031746
2001-03-02,0.06190476190476191
2001-03-05,0.06706349206349206
2001-03-06,0.07222222222222222
2001-03-07,0.07738095238095238
2001-03-08,0.08253968253968254
2001-03-09,0.08769841269841269
2001-03-12,0.09285714285714286
2001-03-13,0.09801587301587301
2001-03-14,0.10317460317460317
2001-03-15,0.10833333333333334
2001-03-16,0.11349206349206349
2001-03-19,0.11865079365079365
2001-03-20,0.12380952380952381
2001-03-21,0.12896825396825395
2001-03-22,0.13412698412698412
2001-03-23,0.1392857142857143
2001-03-26,0.14444444444444443
2001-03-27,0.1496031746031746
2001-03-28,0.15476190476190477
2001-03-29,0.1599206349206349
2001-03-30,0.16507936507936508
2001-04-02,0.17023809523809524
2001-04-03,0.17539682539682538
2001-04-04,0.18055555555555558
2001-04-05,0.18571428571428572
2001-04-06,0.1908730158730159
2001-04-09,0.19603174603174603
2001-04-10,0.2011904761904762
2001-04-11,0.20634920634920634
2001-04-12,0.21150793650793653
2001-04-16,0.21666666666666667
2001-04-17,0.22182539682539684
2001-04-18,0.22698412698412698
2001-04-19,0.23214285714285715
2001-04-20,0.2373015873015873
2001-04-23,0.24246031746031746
2001-04-24,0.24761904761904763
2001-04-25,0.25277777777777777
2001-04-26,0.2579365079365079
2001-04-27,0.2630952380952381
2001-04-30,0.26825396825396824
2001-05-01,0.27341269841269844
2001-05-02,0.2785714285714286
2001-05-03,0.2837301587301587
2001-05-04,0.28888888888888886
2001-05-07,0.29404761904761906
2001-05-08,0.2992063492063492
2001-05-09,0.3043650793650794
2001-05-10,0.30952380952380953
2001-05-11,0.3146825396825397
2001-05-14,0.3198412698412698
2001-05-15,0.325
2001-05-16,0.005158730158730159
2001-05-17,0.010317460317460317
2001-05-18,0.015476190476190477
2001-05-21,0.020634920634920634
2001-05-22,0.025793650793650792
2001-05-23,0.030952380952380953
2001-05-24,0.03611111111111111
2001-05-25,0.04126984126984127
2001-05-29,0.04642857142857143
2001-05-30,0.051587301587301584
2001-05-31,0.056746031746031746
2001-06-01,0.06190476190476191
2001-06-04,0.06706349206349206
2001-06-05,0.07222222222222222
2001-06-06,0.07738095238095238
2001-06-07,0.08253968253968254
2001-06-08,0.08769841269841269
2001-06-11,0.09285714285714286
2001-06-12,0.09801587301587301
2001-06-13,0.10317460317460317
2001-06-14,0.10833333333333334
2001-06-15,0.11349206349206349
2001-06-18,0.11865079365079365
2001-06-19,0.12380952380952381
2001-06-20,0.12896825396825395
2001-06-21,0.13412698412698412
2001-06-22,0.1392857142857143
2001-06-25,0.14444444444444443
2001-06-26,0.1496031746031746
2001-06-27,0.15476190476190477
2001-06-28,0.1599206349206349
2001-06-29,0.16507936507936508
2001-07-02,0.17023809523809524
2001-07-03,0.17539682539682538
2001-07-05,0.18055555555555558
2001-07-06,0.18571428571428572
2001-07-09,0.1908730158730159
2001-07-10,0.19603174603174603
2001-07-11,0.2011904761904762
2001-07-12,0.20634920634920634
2001-07-13,0.21150793650793653
2001-07-16,0.21666666666666667
2001-07-17,0.22182539682539684
2001-07-18,0.22698412698412698
2001-07-19,0.23214285714285715
2001-07-20,0.2373015873015873
2001-07-23,0.24246031746031746
2001-07-24,0.24761904761904763
2001-07-25,0.25277777777777777
2001-07-26,0.2579365079365079
2001-07-27,0.2630952380952381
2001-07-30,0.26825396825396824
2001-07-31,0.27341269841269844
2001-08-01,0.2785714285714286
2001-08-02,0.2837301587301587
2001-08-03,0.28888888888888886
2001-08-06,0.29404761904761906
2001-08-07,0.2992063492063492
2001-08-08,0.3043650793650794
2001-08-09,0.30952380952380953
2001-08-10,0.3146825396825397
2001-08-13,0.3198412698412698
2001-08-14,0.325
2001-08-15,0.005833333333333333
2001-08-16,0.011666666666666665
2001-08-17,0.017499999999999998
2001-08-20,0.02333333333333333
2001-08-21,0.029166666666666664
2001-08-22,0.034999999999999996
2001-08-23,0.04083333333333333
2001-08-24,0.04666666666666666
2001-08-27,0.0525
2001-08-28,0.05833333333333333
2001-08-29,0.06416666666666666
2001-08-30,0.06999999999999999
2001-08-31,0.07583333333333334
2001-09-04,0.08166666666666667
2001-09-05,0.0875
2001-09-06,0.09333333333333332
2001-09-07,0.09916666666666665
2001-09-10,0.105
2001-09-17,0.11083333333333333
2001-09-18,0.11666666666666665
2001-09-19,0.12249999999999998
2001-09-20,0.12833333333333333
2001-09-21,0.13416666666666666
2001-09-24,0.13999999999999999
2001-09-25,0.14583333333333334
2001-09-26,0.15166666666666667
2001-09-27,0.1575
2001-09-28,0.16333333333333333
2001-10-01,0.16916666666666666
2001-10-02,0.175
2001-10-03,0.18083333333333335
2001-10-04,0.18666666666666665
2001-10-05,0.1925
2001-10-08,0.1983333333333333
2001-10-09,0.20416666666666666
2001-10-10,0.21
2001-10-11,0.21583333333333332
2001-10-12,0.22166666666666665
2001-10-15,0.22749999999999998
2001-10-16,0.2333333333333333
2001-10-17,0.23916666666666667
2001-10-18,0.24499999999999997
2001-10-19,0.2508333333333333
2001-10-22,0.25666666666666665
2001-10-23,0.26249999999999996
2001-10-24,0.2683333333333333
2001-10-25,0.27416666666666667
2001-10-26,0.27999999999999997
2001-10-29,0.28583333333333333
2001-10-30,0.2916666666666667
2001-10-31,0.2975
2001-11-01,0.30333333333333334
2001-11-02,0.30916666666666665
2001-11-05,0.315
2001-11-06,0.3208333333333333
2001-11-07,0.32666666666666666
2001-11-08,0.33249999999999996
2001-11-09,0.3383333333333333
2001-11-12,0.3441666666666666
2001-11-13,0.35
2001-11-14,0.005737704918032787
2001-11-15,0.011475409836065573
2001-11-16,0.017213114754098358
2001-11-19,0.022950819672131147
2001-11-20,0.02868852459016393
2001-11-21,0.034426229508196717
2001-11-23,0.04016393442622951
2001-11-26,0.04590163934426229
2001-11-27,0.05163934426229508
2001-11-28,0.05737704918032786
2001-11-29,0.06311475409836065
2001-11-30,0.06885245901639343
2001-12-03,0.07459016393442622
2001-12-04,0.08032786885245902
2001-12-05,0.0860655737704918
2001-12-06,0.09180327868852459
2001-12-07,0.09754098360655736
2001-12-10,0.10327868852459016
2001-12-11,0.10901639344262296
2001-12-12,0.11475409836065573
2001-12-13,0.12049180327868851
2001-12-14,0.1262295081967213
2001-12-17,0.13196721311475407
2001-12-18,0.13770491803278687
2001-12-19,0.14344262295081966
2001-12-20,0.14918032786885244
2001-12-21,0.15491803278688523
2001-12-24,0.16065573770491803
2001-12-26,0.1663934426229508
2001-12-27,0.1721311475409836
2001-12-28,0.17786885245901637
2001-12-31,0.18360655737704917
2002-01-02,0.18934426229508197
2002-01-03,0.19508196721311472
2002-01-04,0.20081967213114751
2002-01-07,0.2065573770491803
2002-01-08,0.2122950819672131
2002-01-09,0.2180327868852459
2002-01-10,0.22377049180327868
2002-01-11,0.22950819672131145
2002-01-14,0.23524590163934422
2002-01-15,0.24098360655737702
2002-01-16,0.24672131147540982
2002-01-17,0.2524590163934426
2002-01-18,0.2581967213114754
2002-01-22,0.26393442622950813
2002-01-23,0.26967213114754096
2002-01-24,0.27540983606557373
2002-01-25,0.28114754098360656
2002-01-28,0.28688524590163933
2002-01-29,0.2926229508196721
2002-01-30,0.29836065573770487
2002-01-31,0.3040983606557377
2002-02-01,0.30983606557377047
2002-02-04,0.31557377049180324
2002-02-05,0.32131147540983607
2002-02-06,0.32704918032786884
2002-02-07,0.3327868852459016
2002-02-08,0.3385245901639344
2002-02-11,0.3442622950819672
2002-02-12,0.35
2002-02-13,0.005555555555555555
2002-02-14,0.01111111111111111
2002-02-15,0.016666666666666663
2002-02-19,0.02222222222222222
2002-02-20,0.027777777777777773
2002-02-21,0.033333333333333326
2002-02-22,0.03888888888888888
2002-02-25,0.04444444444444444
2002-02-26,0.049999999999999996
2002-02-27,0.055555555555555546
2002-02-28,0.0611111111111111
2002-03-01,0.06666666666666665
2002-03-04,0.07222222222222222
2002-03-05,0.07777777777777777
2002-03-06,0.08333333333333333
2002-03-07,0.08888888888888888
2002-03-08,0.09444444444444443
2002-03-11,0.09999999999999999
2002-03-12,0.10555555555555554
2002-03-13,0.11111111111111109
2002-03-14,0.11666666666666665
2002-03-15,0.1222222222222222
2002-03-18,0.12777777777777777
2002-03-19,0.1333333333333333
2002-03-20,0.13888888888888887
2002-03-21,0.14444444444444443
2002-03-22,0.15
2002-03-25,0.15555555555555553
2002-03-26,0.1611111111111111
2002-03-27,0.16666666666666666
2002-03-28,0.1722222222222222
2002-04-01,0.17777777777777776
2002-04-02,0.18333333333333332
2002-04-03,0.18888888888888886
2002-04-04,0.19444444444444445
2002-04-05,0.19999999999999998
2002-04-08,0.20555555555555555
2002-04-09,0.21111111111111108
2002-04-10,0.21666666666666667
2002-04-11,0.22222222222222218
2002-04-12,0.22777777777777777
2002-04-15,0.2333333333333333
2002-04-16,0.23888888888888887
2002-04-17,0.2444444444444444
2002-04-18,0.25
2002-04-19,0.25555555555555554
2002-04-22,0.2611111111111111
2002-04-23,0.2666666666666666
2002-04-24,0.2722222222222222
2002-04-25,0.27777777777777773
2002-04-26,0.2833333333333333
2002-04-29,0.28888888888888886
2002-04-30,0.29444444444444445
2002-05-01,0.3
2002-05-02,0.3055555555555555
2002-05-03,0.31111111111111106
2002-05-06,0.31666666666666665
2002-05-07,0.3222222222222222
2002-05-08,0.3277777777777778
2002-05-09,0.3333333333333333
2002-05-10,0.33888888888888885
2002-05-13,0.3444444444444444
2002-05-14,0.35
2002-05-15,0.00546875
2002-05-16,0.0109375
2002-05-17,0.016406249999999997
2002-05-20,0.021875
2002-05-21,0.02734375
2002-05-22,0.032812499999999994
2002-05-23,0.038281249999999996
2002-05-24,0.04375
2002-05-28,0.04921875
2002-05-29,0.0546875
2002-05-30,0.060156249999999994
2002-05-31,0.06562499999999999
2002-06-03,0.07109375
2002-06-04,0.07656249999999999
2002-06-05,0.08203125
2002-06-06,0.0875
2002-06-07,0.09296874999999999
2002-06-10,0.0984375
2002-06-11,0.10390624999999999
2002-06-12,0.109375
2002-06-13,0.11484375
2002-06-14,0.12031249999999999
2002-06-17,0.12578124999999998
2002-06-18,0.13124999999999998
2002-06-19,0.13671875
2002-06-20,0.1421875
2002-06-21,0.14765625
2002-06-24,0.15312499999999998
2002-06-25,0.15859374999999998
2002-06-26,0.1640625
2002-06-27,0.16953125
2002-06-28,0.175
2002-07-01,0.18046874999999998
2002-07-02,0.18593749999999998
2002-07-03,0.19140625
2002-07-05,0.196875
2002-07-08,0.20234375
2002-07-09,0.20781249999999998
2002-07-10,0.21328124999999998
2002-07-11,0.21875
2002-07-12,0.22421875
2002-07-15,0.2296875
2002-07-16,0.23515624999999998
2002-07-17,0.24062499999999998
2002-07-18,0.24609374999999997
2002-07-19,0.25156249999999997
2002-07-22,0.25703125
2002-07-23,0.26249999999999996
2002-07-24,0.26796875
2002-07-25,0.2734375
2002-07-26,0.27890624999999997
2002-07-29,0.284375
2002-07-30,0.28984374999999996
2002-07-31,0.2953125
2002-08-01,0.30078125
2002-08-02,0.30624999999999997
2002-08-05,0.31171875
2002-08-06,0.31718749999999996
2002-08-07,0.32265625
2002-08-08,0.328125
2002-08-09,0.33359374999999997
2002-08-12,0.3390625
2002-08-13,0.34453124999999996
2002-08-14,0.35
2002-08-15,0.00546875
2002-08-16,0.0109375
2002-08-19,0.016406249999999997
2002-08-20,0.021875
2002-08-21,0.02734375
2002-08-22,0.032812499999999994
2002-08-23,0.038281249999999996
2002-08-26,0.04375
2002-08-27,0.04921875
2002-08-28,0.0546875
2002-08-29,0.060156249999999994
2002-08-30,0.06562499999999999
2002-09-03,0.07109375
2002-09-04,0.07656249999999999
2002-09-05,0.08203125
2002-09-06,0.0875
2002-09-09,0.09296874999999999
2002-09-10,0.0984375
2002-09-11,0.10390624999999999
2002-09-12,0.109375
2002-09-13,0.11484375
2002-09-16,0.12031249999999999
2002-09-17,0.12578124999999998
2002-09-18,0.13124999999999998
2002-09-19,0.13671875
2002-09-20,0.1421875
2002-09-23,0.14765625
2002-09-24,0.15312499999999998
2002-09-25,0.15859374999999998
2002-09-26,0.1640625
2002-09-27,0.16953125
2002-09-30,0.175
2002-10-01,0.18046874999999998
2002-10-02,0.18593749999999998
2002-10-03,0.19140625
2002-10-04,0.196875
2002-10-07,0.20234375
2002-10-08,0.20781249999999998
2002-10-09,0.21328124999999998
2002-10-10,0.21875
2002-10-11,0.22421875
2002-10-14,0.2296875
2002-10-15,0.23515624999999998
2002-10-16,0.24062499999999998
2002-10-17,0.24609374999999997
2002-10-18,0.25156249999999997
2002-10-21,0.25703125
2002-10-22,0.26249999999999996
2002-10-23,0.26796875
2002-10-24,0.2734375
2002-10-25,0.27890624999999997
2002-10-28,0.284375
2002-10-29,0.28984374999999996
2002-10-30,0.2953125
2002-10-31,0.30078125
2002-11-01,0.30624999999999997
2002-11-04,0.31171875
2002-11-05,0.31718749999999996
2002-11-06,0.32265625
2002-11-07,0.328125
2002-11-08,0.33359374999999997
2002-11-11,0.3390625
2002-11-12,0.34453124999999996
2002-11-13,0.35
2002-11-14,0.005833333333333333
2002-11-15,0.011666666666666665
2002-11-18,0.017499999999999998
2002-11-19,0.02333333333333333
2002-11-20,0.029166666666666664
2002-11-21,0.034999999999999996
2002-11-22,0.04083333333333333
2002-11-25,0.04666666666666666
2002-11-26,0.0525
2002-11-27,0.05833333333333333
2002-11-29,0.06416666666666666
2002-12-02,0.06999999999999999
2002-12-03,0.07583333333333334
2002-12-04,0.08166666666666667
2002-12-05,0.0875
2002-12-06,0.09333333333333332
2002-12-09,0.09916666666666665
2002-12-10,0.105
2002-12-11,0.11083333333333333
2002-12-12,0.11666666666666665
2002-12-13,0.12249999999999998
2002-12-16,0.12833333333333333
2002-12-17,0.13416666666666666
2002-12-18,0.13999999999999999
2002-12-19,0.14583333333333334
2002-12-20,0.15166666666666667
2002-12-23,0.1575
2002-12-24,0.16333333333333333
2002-12-26,0.16916666666666666
2002-12-27,0.175
2002-12-30,0.18083333333333335
2002-12-31,0.18666666666666665
2003-01-02,0.1925
2003-01-03,0.1983333333333333
2003-01-06,0.20416666666666666
2003-01-07,0.21
2003-01-08,0.21583333333333332
2003-01-09,0.22166666666666665
2003-01-10,0.22749999999999998
2003-01-13,0.2333333333333333
2003-01-14,0.23916666666666667
2003-01-15,0.24499999999999997
2003-01-16,0.2508333333333333
2003-01-17,0.25666666666666665
2003-01-21,0.26249999999999996
2003-01-22,0.2683333333333333
2003-01-23,0.27416666666666667
2003-01-24,0.27999999999999997
2003-01-27,0.28583333333333333
2003-01-28,0.2916666666666667
2003-01-29,0.2975
2003-01-30,0.30333333333333334
2003-01-31,0.30916666666666665
2003-02-03,0.315
2003-02-04,0.3208333333333333
2003-02-05,0.32666666666666666
2003-02-06,0.33249999999999996
2003-02-07,0.3383333333333333
2003-02-10,0.3441666666666666
2003-02-11,0.35
2003-02-12,0.00546875
2003-02-13,0.0109375
2003-02-14,0.016406249999999997
2003-02-18,0.021875
2003-02-19,0.02734375
2003-02-20,0.032812499999999994
2003-02-21,0.038281249999999996
2003-02-24,0.04375
2003-02-25,0.04921875
2003-02-26,0.0546875
2003-02-27,0.060156249999999994
2003-02-28,0.06562499999999999
2003-03-03,0.07109375
2003-03-04,0.07656249999999999
2003-03-05,0.08203125
2003-03-06,0.0875
2003-03-07,0.09296874999999999
2003-03-10,0.0984375
2003-03-11,0.10390624999999999
2003-03-12,0.109375
2003-03-13,0.11484375
2003-03-14,0.12031249999999999
2003-03-17,0.12578124999999998
2003-03-18,0.13124999999999998
2003-03-19,0.13671875
2003-03-20,0.1421875
2003-03-21,0.14765625
2003-03-24,0.15312499999999998
2003-03-25,0.15859374999999998
2003-03-26,0.1640625
2003-03-27,0.16953125
2003-03-28,0.175
2003-03-31,0.18046874999999998
2003-04-01,0.18593749999999998
2003-04-02,0.19140625
2003-04-03,0.196875
2003-04-04,0.20234375
2003-04-07,0.20781249999999998
2003-04-08,0.21328124999999998
2003-04-09,0.21875
2003-04-10,0.22421875
2003-04-11,0.2296875
2003-04-14,0.23515624999999998
2003-04-15,0.24062499999999998
2003-04-16,0.24609374999999997
2003-04-17,0.25156249999999997
2003-04-21,0.25703125
2003-04-22,0.26249999999999996
2003-04-23,0.26796875
2003-04-24,0.2734375
2003-04-25,0.27890624999999997
2003-04-28,0.284375
2003-04-29,0.28984374999999996
2003-04-30,0.2953125
2003-05-01,0.30078125
2003-05-02,0.30624999999999997
2003-05-05,0.31171875
2003-05-06,0.31718749999999996
2003-05-07,0.32265625
2003-05-08,0.328125
2003-05-09,0.33359374999999997
2003-05-12,0.3390625
2003-05-13,0.34453124999999996
2003-05-14,0.35
2003-05-15,0.005703125
2003-05-16,0.01140625
2003-05-19,0.017109375
2003-05-20,0.0228125
2003-05-21,0.028515625
2003-05-22,0.03421875
2003-05-23,0.039921874999999996
2003-05-27,0.045625
2003-05-28,0.051328125
2003-05-29,0.05703125
2003-05-30,0.062734375
2003-06-02,0.0684375
2003-06-03,0.074140625
2003-06-04,0.07984374999999999
2003-06-05,0.085546875
2003-06-06,0.09125
2003-06-09,0.096953125
2003-06-10,0.10265625
2003-06-11,0.108359375
2003-06-12,0.1140625
2003-06-13,0.119765625
2003-06-16,0.12546875
2003-06-17,0.131171875
2003-06-18,0.136875
2003-06-19,0.142578125
2003-06-20,0.14828125
2003-06-23,0.153984375
2003-06-24,0.15968749999999998
2003-06-25,0.16539062499999999
2003-06-26,0.17109375
2003-06-27,0.176796875
2003-06-30,0.1825
2003-07-01,0.188203125
2003-07-02,0.19390625
2003-07-03,0.199609375
2003-07-07,0.2053125
