2.150000000000000000e+01,1.830000000000000071e+01,9.500000000000000000e+01,nan,0.000000000000000000e+00
2.200000000000000000e+01,1.780000000000000071e+01,9.200000000000000000e+01,nan,0.000000000000000000e+00
2.250000000000000000e+01,1.730000000000000071e+01,9.200000000000000000e+01,nan,0.000000000000000000e+00
2.300000000000000000e+01,1.680000000000000071e+01,9.500000000000000000e+01,nan,0.000000000000000000e+00
2.350000000000000000e+01,1.630000000000000071e+01,9.200000000000000000e+01,nan,0.000000000000000000e+00
2.400000000000000000e+01,1.580000000000000071e+01,8.800000000000000000e+01,nan,0.000000000000000000e+00
2.450000000000000000e+01,1.530000000000000071e+01,5.000000000000000000e+01,nan,0.000000000000000000e+00
2.500000000000000000e+01,1.480000000000000071e+01,7.500000000000000000e+01,nan,0.000000000000000000e+00
2.550000000000000000e+01,1.430000000000000071e+01,7.500000000000000000e+01,nan,0.000000000000000000e+00
2.600000000000000000e+01,1.380000000000000071e+01,5.000000000000000000e+01,nan,0.000000000000000000e+00
2.650000000000000000e+01,1.330000000000000071e+01,2.640000000000000000e+02,nan,0.000000000000000000e+00
2.700000000000000000e+01,1.280000000000000071e+01,8.800000000000000000e+01,nan,0.000000000000000000e+00
2.750000000000000000e+01,1.230000000000000071e+01,8.800000000000000000e+01,nan,0.000000000000000000e+00
2.800000000000000000e+01,1.180000000000000071e+01,2.500000000000000000e+01,nan,0.000000000000000000e+00
2.850000000000000000e+01,1.130000000000000071e+01,5.200000000000000000e+01,nan,0.000000000000000000e+00
2.900000000000000000e+01,1.080000000000000071e+01,2.500000000000000000e+01,nan,0.000000000000000000e+00
2.950000000000000000e+01,1.034999999999999964e+01,3.000000000000000000e+01,nan,0.000000000000000000e+00
3.000000000000000000e+01,9.849999999999999645e+00,4.500000000000000000e+01,nan,0.000000000000000000e+00
3.050000000000000000e+01,9.349999999999999645e+00,2.000000000000000000e+01,nan,0.000000000000000000e+00
3.100000000000000000e+01,8.849999999999999645e+00,1.500000000000000000e+01,nan,0.000000000000000000e+00
3.150000000000000000e+01,8.349999999999999645e+00,4.500000000000000000e+01,nan,0.000000000000000000e+00
3.200000000000000000e+01,7.849999999999999645e+00,1.111000000000000000e+03,nan,0.000000000000000000e+00
3.250000000000000000e+01,7.349999999999999645e+00,1.409000000000000000e+03,1.000000000000000021e-02,1.800000000000000000e+01
3.300000000000000000e+01,6.849999999999999645e+00,1.453000000000000000e+03,nan,0.000000000000000000e+00
3.350000000000000000e+01,6.400000000000000355e+00,8.800000000000000000e+01,nan,0.000000000000000000e+00
3.400000000000000000e+01,5.900000000000000355e+00,1.480000000000000000e+02,2.999999999999999889e-02,4.000000000000000000e+02
3.450000000000000000e+01,5.400000000000000355e+00,6.200000000000000000e+01,2.999999999999999889e-02,6.000000000000000000e+01
3.500000000000000000e+01,4.900000000000000355e+00,1.502000000000000000e+03,5.999999999999999778e-02,1.900000000000000000e+01
3.550000000000000000e+01,4.450000000000000178e+00,1.570000000000000000e+02,8.000000000000000167e-02,1.000000000000000000e+01
3.650000000000000000e+01,3.500000000000000000e+00,1.108000000000000000e+03,1.400000000000000133e-01,3.000000000000000000e+00
3.700000000000000000e+01,3.049999999999999822e+00,1.357000000000000000e+03,1.799999999999999933e-01,1.300000000000000000e+02
3.750000000000000000e+01,2.649999999999999911e+00,2.000000000000000000e+01,2.500000000000000000e-01,2.700000000000000000e+01
3.800000000000000000e+01,2.250000000000000000e+00,1.700000000000000000e+01,3.400000000000000244e-01,2.500000000000000000e+01
3.900000000000000000e+01,1.540000000000000036e+00,1.000000000000000000e+01,6.300000000000000044e-01,2.000000000000000000e+00
4.000000000000000000e+01,9.799999999999999822e-01,3.600000000000000000e+01,1.060000000000000053e+00,4.000000000000000000e+00
4.100000000000000000e+01,5.799999999999999600e-01,3.300000000000000000e+01,1.649999999999999911e+00,2.300000000000000000e+01
4.150000000000000000e+01,4.400000000000000022e-01,2.100000000000000000e+01,2.009999999999999787e+00,1.200000000000000000e+01
4.200000000000000000e+01,3.400000000000000244e-01,6.000000000000000000e+00,2.399999999999999911e+00,1.100000000000000000e+01
4.250000000000000000e+01,2.500000000000000000e-01,4.000000000000000000e+00,2.810000000000000053e+00,1.000000000000000000e+01
4.300000000000000000e+01,1.799999999999999933e-01,3.200000000000000000e+01,3.200000000000000178e+00,7.510000000000000000e+02
4.350000000000000000e+01,1.300000000000000044e-01,4.900000000000000000e+01,3.649999999999999911e+00,2.560000000000000000e+02
4.500000000000000000e+01,5.000000000000000278e-02,4.000000000000000000e+00,5.099999999999999645e+00,3.000000000000000000e+00
5.000000000000000000e+01,2.000000000000000042e-02,5.000000000000000000e+01,1.005000000000000071e+01,1.100000000000000000e+01
5.500000000000000000e+01,nan,0.000000000000000000e+00,1.500000000000000000e+01,5.000000000000000000e+01
6.000000000000000000e+01,nan,0.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+01
6.500000000000000000e+01,nan,0.000000000000000000e+00,2.500000000000000000e+01,5.000000000000000000e+01
7.000000000000000000e+01,nan,0.000000000000000000e+00,3.000000000000000000e+01,5.000000000000000000e+01
