,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,75.0,42.5,46.0,47.25,1.0,0.0,0.0,0.36,52.0
1,80.0,37.6,2.0,42.15,1.0,0.07,41.0,0.28,56.0
2,85.0,32.65,21.0,37.4,21.0,0.0,0.0,0.37,46.0
3,90.0,27.75,2.0,32.4,1.0,0.26,68.0,0.49,114.0
4,95.0,22.85,10.0,27.5,21.0,0.64,21.0,0.76,46.0
5,100.0,18.25,2.0,22.95,10.0,1.03,21.0,1.25,56.0
6,105.0,13.85,31.0,18.05,31.0,1.54,46.0,1.88,46.0
7,110.0,11.1,31.0,13.2,46.0,2.54,46.0,2.92,46.0
8,115.0,7.9,31.0,9.25,46.0,4.15,46.0,4.45,46.0
9,120.0,4.9,36.0,5.3,46.0,6.25,46.0,6.55,31.0
10,125.0,2.66,21.0,3.0,46.0,8.85,46.0,10.0,46.0
11,130.0,1.31,31.0,1.61,46.0,10.6,31.0,15.0,53.0
12,135.0,0.53,31.0,0.72,46.0,14.65,31.0,19.4,31.0
13,140.0,0.18,118.0,0.41,69.0,19.5,30.0,24.0,1.0
14,145.0,0.04,74.0,0.23,46.0,24.15,21.0,29.0,51.0
