,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,60.0,57.5,31.0,62.5,31.0,0.3,26.0,1.3,36.0
1,65.0,52.5,31.0,57.5,31.0,0.66,26.0,1.79,35.0
2,70.0,47.5,31.0,52.5,31.0,1.2,21.0,2.65,35.0
3,75.0,42.5,31.0,47.5,31.0,1.25,21.0,3.35,35.0
4,80.0,37.5,31.0,42.5,31.0,2.65,21.0,4.4,40.0
5,85.0,32.5,31.0,37.5,31.0,2.78,21.0,5.45,35.0
6,90.0,29.85,21.0,32.65,31.0,3.85,22.0,6.75,35.0
7,95.0,25.35,35.0,28.75,31.0,5.1,21.0,8.15,35.0
8,100.0,21.15,31.0,25.2,31.0,6.6,21.0,9.95,36.0
9,105.0,18.15,31.0,21.85,31.0,8.25,21.0,11.9,36.0
10,110.0,14.75,30.0,18.75,31.0,10.15,36.0,14.0,36.0
11,115.0,12.05,30.0,16.05,31.0,12.35,21.0,16.4,40.0
12,120.0,9.65,31.0,13.6,31.0,14.8,31.0,18.95,35.0
13,125.0,7.5,40.0,10.0,1.0,17.6,22.0,21.75,35.0
14,130.0,5.8,40.0,8.0,1.0,20.7,21.0,24.85,31.0
15,135.0,4.15,35.0,6.25,10.0,24.1,33.0,28.15,31.0
16,140.0,2.89,40.0,5.8,1.0,27.7,33.0,31.75,31.0
17,145.0,2.01,41.0,5.6,31.0,31.5,33.0,35.45,31.0
18,150.0,2.05,35.0,4.55,31.0,35.65,36.0,39.35,31.0
19,155.0,1.9,21.0,3.65,31.0,39.75,32.0,43.75,31.0
20,160.0,1.28,26.0,2.97,31.0,43.9,33.0,47.95,31.0
21,165.0,0.66,35.0,2.33,21.0,47.5,31.0,52.5,31.0
22,170.0,0.03,35.0,1.0,2.0,52.0,31.0,57.0,31.0
23,175.0,0.5,21.0,0.7,2.0,57.0,31.0,62.0,31.0
24,180.0,0.0,0.0,1.11,21.0,61.5,31.0,66.5,31.0
25,185.0,0.02,100.0,0.84,21.0,66.0,31.0,71.0,33.0
