,Strike Price,Call bid price,Call bid size,Call ask price,Call ask size,Put bid price,Put bid size,Put ask price,Put ask size
0,100.0,17.7,2.0,18.1,6.0,0.0,0.0,0.03,30.0
1,101.0,16.7,10.0,17.1,4.0,0.0,0.0,0.03,24.0
2,102.0,15.7,10.0,16.1,4.0,0.0,0.0,0.03,16.0
3,103.0,14.7,2.0,15.1,4.0,0.0,0.0,0.03,31.0
4,104.0,13.7,10.0,14.1,4.0,0.0,0.0,0.03,19.0
5,105.0,12.65,5.0,13.1,5.0,0.0,0.0,0.03,30.0
6,106.0,11.75,10.0,12.05,4.0,0.0,0.0,0.03,10.0
7,107.0,10.75,5.0,11.1,3.0,0.0,0.0,0.03,27.0
8,108.0,9.75,4.0,10.1,4.0,0.0,0.0,0.03,29.0
9,109.0,8.8,5.0,9.1,6.0,0.0,0.0,0.01,3.0
10,110.0,7.8,5.0,8.05,5.0,0.0,0.0,0.06,20.0
11,111.0,6.8,5.0,7.05,5.0,0.01,50.0,0.03,5.0
12,112.0,5.8,5.0,6.05,4.0,0.02,12.0,0.06,32.0
13,113.0,4.8,8.0,5.05,4.0,0.03,46.0,0.05,18.0
14,114.0,3.85,3.0,4.1,4.0,0.06,34.0,0.11,2.0
15,115.0,2.99,15.0,3.1,22.0,0.12,15.0,0.13,12.0
16,116.0,2.12,10.0,2.18,13.0,0.23,13.0,0.25,22.0
17,117.0,1.35,17.0,1.38,7.0,0.44,19.0,0.47,16.0
18,118.0,0.73,21.0,0.77,24.0,0.82,14.0,0.86,22.0
19,119.0,0.33,17.0,0.36,32.0,1.41,12.0,1.46,26.0
20,120.0,0.12,21.0,0.14,58.0,2.16,36.0,2.28,15.0
21,121.0,0.04,25.0,0.06,46.0,3.05,20.0,3.25,4.0
22,122.0,0.02,4.0,0.03,10.0,4.0,22.0,4.25,22.0
23,123.0,0.0,0.0,0.11,10.0,5.0,2.0,5.3,3.0
24,124.0,0.0,0.0,0.03,10.0,6.0,5.0,6.25,5.0
25,125.0,0.0,0.0,0.03,27.0,7.0,5.0,7.2,4.0
26,126.0,0.0,0.0,0.03,27.0,7.95,2.0,8.3,10.0
27,127.0,0.0,0.0,0.01,2.0,8.95,4.0,9.3,10.0
28,128.0,0.0,0.0,0.03,27.0,9.95,4.0,10.3,3.0
29,129.0,0.0,0.0,0.03,31.0,10.95,5.0,11.3,5.0
30,130.0,0.0,0.0,0.03,26.0,12.0,3.0,12.3,10.0
31,131.0,0.0,0.0,0.03,27.0,13.0,4.0,13.3,4.0
32,132.0,0.0,0.0,0.03,31.0,13.95,3.0,14.3,10.0
33,133.0,0.0,0.0,0.03,27.0,14.95,4.0,15.35,4.0
34,134.0,0.0,0.0,0.03,29.0,16.0,2.0,16.3,10.0
35,135.0,0.0,0.0,0.03,27.0,16.95,2.0,17.25,4.0
36,136.0,0.0,0.0,0.15,28.0,18.0,4.0,18.25,6.0
37,140.0,0.0,0.0,0.13,30.0,21.95,2.0,22.25,4.0
